epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
28,True,24,22,1262,24.27988,27.64952,0.0,0.9166667,15.63564,-13.40649,17.3262,-14.60985,22.45684,-38.34136
29,True,25,23,4700,52.36382,20.33441,0.3574468,0.92,3.280426,-68.00538,5.05558,-68.02399,52.54831,-45.97203
30,True,26,24,5568,60.96838,67.84185,0.0,0.9230769,68.89804,-2.80159,68.32291,-4.577446,29.73831,-51.783
31,True,27,25,10266,42.39571,47.02783,0.02454705,0.9259259,69.00122,-2.797783,68.60367,-4.596992,28.87126,-19.386
32,True,28,26,3900,36.55628,29.55018,0.0,0.9285714,54.52728,-2.775543,54.60724,-4.530777,30.9661,-32.41352
33,True,29,27,4640,51.76482,46.84604,0.0,0.9310345,69.17783,-67.92827,69.02939,-66.20843,18.35912,-55.62131
34,True,30,27,1488,2.298607,12.84166,0.6532258,0.9,54.47063,-53.47802,54.64285,-51.73061,52.3739,-51.36292
35,True,31,28,4666,34.0779,26.50804,0.005143592,0.9032258,67.77206,-2.822945,68.57484,-4.42157,43.61526,-27.62232
36,True,32,29,10244,49.68403,32.63877,0.08746583,0.90625,2.673798,-2.809975,3.061661,-4.565895,43.70038,-33.14748
37,True,33,30,2188,43.18481,43.29855,0.0,0.9090909,41.51228,-2.818642,42.23965,-4.44413,20.73438,-41.89343
38,True,34,31,4220,46.24565,44.27514,0.0,0.9117647,10.18205,-67.98825,11.5465,-66.70736,57.1971,-59.31678
39,True,35,32,1034,44.3716,41.35317,0.0,0.9142857,3.308067,-15.85553,4.792923,-16.91064,48.09788,-7.240173
40,True,36,33,5312,51.76665,34.12405,0.0,0.9166667,68.62314,-67.87719,66.86165,-67.91086,43.85521,-21.53849
41,True,36,33,20000,0,29.92542,0.1817,0.9166667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42,True,37,34,2726,28.23462,30.40102,0.0,0.9189189,3.304268,-68.26003,4.836121,-67.31164,28.80027,-52.38251
43,True,38,35,3262,38.59278,28.97553,0.0,0.9210526,3.264084,-2.5177,5.023331,-2.47805,38.43341,-21.7937
44,True,38,35,20000,0,26.35236,0.3051,0.9210526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45,True,38,35,20000,0,38.52637,0.1231,0.9210526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46,True,39,36,2554,46.45858,48.29002,0.0,0.9230769,68.6297,-68.47158,66.91071,-68.25152,47.52629,-26.03095
47,True,40,37,5374,22.21572,14.72232,0.6985486,0.925,3.308601,-58.58659,4.981056,-57.97272,26.37084,-51.97173
48,True,41,38,7884,34.79955,29.88927,0.2224759,0.9268293,68.59851,-65.90318,67.24081,-67.106,35.66966,-52.46909
49,True,42,39,2876,35.87188,22.63392,0.2531293,0.9285714,3.297264,-18.12694,5.024124,-17.65973,40.46162,-23.22455
50,True,42,39,20000,0,33.66829,0.1857,0.9285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51,True,43,40,15404,51.9981,26.37493,0.1615165,0.9302326,2.792633,-2.785057,3.005623,-4.541168,15.00523,-55.13457
52,True,44,40,1804,4.412854,39.89417,0.08869179,0.9090909,53.84859,-40.72915,53.14709,-38.86043,53.73993,-43.23313
53,True,45,41,5388,47.34218,22.22594,0.2646622,0.9111111,6.61113,-67.88952,5.499298,-66.44292,20.9959,-21.7093
54,True,46,41,5904,6.591524,28.74625,0.3380759,0.8913044,3.315086,-56.51225,4.869621,-55.6804,11.45937,-55.82538
55,True,47,41,7564,1.099341,24.45508,0.1324696,0.8723404,3.268135,-68.44834,4.681076,-67.37701,5.326721,-68.26672
56,True,48,42,11800,53.19443,35.02917,0.07288136,0.875,62.18997,-23.36069,60.85703,-24.51447,17.45713,-55.27315
57,True,49,43,3592,67.49046,39.02362,0.07628062,0.877551,68.64908,-68.51078,66.89758,-68.46961,19.01375,-20.9085
58,True,50,44,1634,27.78032,34.54097,0.0,0.88,22.15538,-67.92285,22.19542,-66.20887,46.06598,-51.99915
59,True,51,45,6900,44.18819,33.60265,0.03130435,0.8823529,3.292229,-68.54102,5.063583,-68.37678,24.17747,-28.53725
60,True,52,46,2218,21.74608,29.28165,0.0,0.8846154,3.785027,-15.84431,5.179657,-17.34142,26.25777,-22.68964
61,True,53,47,4952,48.58504,38.26765,0.0,0.8867925,68.59613,-67.01349,67.12589,-68.04684,48.34686,-23.23886
62,True,54,48,6762,42.50801,37.08001,0.0,0.8888889,68.60139,-67.37652,66.94226,-68.13248,51.31573,-28.60208
63,True,55,49,1460,28.88227,35.09601,0.0,0.8909091,60.58228,-41.34927,58.73093,-41.34124,32.25408,-52.88083
64,True,56,50,10906,73.61624,30.86733,0.336512,0.8928571,68.59103,-2.320709,67.47644,-2.740456,15.6797,-55.05133
65,True,57,50,540,3.596627,14.63207,0.4333333,0.877193,48.0692,-15.18725,50.10341,-14.89754,48.06418,-17.8569
66,True,58,51,12358,50.77299,28.37847,0.1003399,0.8793104,14.54909,-8.207542,15.75213,-6.875092,49.98743,-44.36939
67,True,59,52,9758,16.02835,26.29133,0.2963722,0.8813559,3.76062,-67.39914,5.711975,-66.84943,21.62371,-64.92233
68,True,60,53,4702,31.67677,13.03971,0.5070183,0.8833333,18.28136,-45.34531,18.06028,-43.2993,46.28667,-28.92295
69,True,61,54,5508,33.55301,29.37969,0.08315178,0.8852459,46.83398,-60.51104,45.61993,-59.26202,49.02055,-25.88179
70,True,61,54,20000,0,30.05796,0.2028,0.8852459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,True,62,55,15910,47.76142,27.95004,0.195726,0.8870968,3.232094,-67.93526,3.230873,-66.18591,21.26331,-21.95993
72,True,63,56,5246,61.38049,34.5887,0.0,0.8888889,3.304039,-67.88821,4.9608,-67.1209,44.64616,-20.29666
73,True,64,57,2,49.13878,49.34599,0.0,0.890625,3.193878,-14.21593,3.678993,-14.53051,21.82161,-60.19741
74,True,65,58,15730,72.05584,45.59687,0.0,0.8923077,68.64926,-2.31723,66.90146,-2.518402,18.81104,-56.17783
75,True,66,58,4242,8.526215,7.713271,0.7685054,0.8787879,19.24304,-46.29869,20.74168,-44.99436,27.62395,-39.96211
76,True,67,59,14810,42.43475,44.35421,0.03551654,0.880597,3.275589,-2.320091,5.034782,-2.526749,42.6604,-22.14594
77,True,68,60,17550,53.05468,46.1441,0.009458689,0.8823529,68.64867,-68.34743,66.86026,-68.08872,15.41982,-55.10306
78,True,69,61,2116,63.13231,26.49156,0.3175803,0.884058,69.21942,-67.10439,69.06589,-65.19788,24.14218,-20.84123
79,True,70,62,2790,26.30512,29.77835,0.0,0.8857143,68.59682,-66.80443,67.05263,-67.73233,52.75055,-45.65704
80,True,71,63,8490,54.31631,27.69686,0.1592462,0.8873239,69.17267,-4.020424,68.72618,-5.831459,45.46418,-54.91418
81,True,72,64,1150,39.19065,29.7146,0.0,0.8888889,68.62372,-36.8488,67.13191,-35.848,29.09795,-45.29919
82,True,73,65,2834,62.42469,37.80448,0.0,0.890411,69.01688,-67.90975,68.54272,-66.22693,23.23504,-23.28488
83,True,74,66,17794,36.24214,20.00322,0.2327751,0.8918919,3.303802,-3.527702,4.952621,-2.992943,36.61835,-20.61983
84,True,75,67,1484,12.01906,12.86781,0.4123989,0.8933333,37.69305,-31.65111,39.44553,-32.48557,38.97797,-44.4951
85,True,76,68,1652,24.73272,28.64577,0.0,0.8947368,20.63055,-26.3649,21.33837,-27.95488,46.06046,-27.23413
86,True,77,69,7198,61.25844,41.24773,0.0,0.8961039,69.23547,-67.89832,69.00687,-66.18492,26.40971,-22.16175
87,True,78,70,6216,40.37984,29.26115,0.02799228,0.8974359,68.5997,-66.00134,67.24506,-67.25952,53.12929,-29.42834
88,True,79,70,10106,1.012962,32.07719,0.05422521,0.886076,3.673828,-67.90013,3.957771,-66.17667,3.061172,-65.70551
89,True,80,71,17132,30.61568,47.1388,0.0,0.8875,68.64438,-2.329506,66.85439,-2.55851,49.98616,-28.10699
90,True,81,72,7418,54.22732,36.31259,0.0,0.8888889,3.718803,-17.45733,5.529175,-17.43643,52.39192,-44.72154
91,True,82,73,3500,47.82331,28.64824,0.1297143,0.8902439,3.298424,-42.26794,5.033203,-41.79479,48.9369,-22.83388
92,True,82,73,20000,0,34.04475,0.0552,0.8902439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93,True,83,74,7476,14.12753,25.58578,0.2383628,0.8915663,68.64668,-67.67311,66.93515,-67.67497,54.65337,-60.69843
94,True,84,74,4734,7.667816,17.29757,0.4406421,0.8809524,68.59882,-3.242203,66.8723,-2.877007,59.56123,-5.185043
95,True,85,75,1574,41.12405,19.12036,0.4510801,0.8823529,10.28601,-17.06538,11.89326,-17.73918,45.84119,-40.94965
96,True,85,75,20000,0,46.06311,0.0124,0.8823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
97,True,85,75,20000,0,33.31957,0.0547,0.8823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98,True,86,76,4682,43.51537,22.66289,0.2665527,0.8837209,3.282387,-2.647789,5.018295,-2.450333,42.45076,-24.63827
99,True,86,76,20000,0,40.63813,0.0584,0.8837209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
100,True,87,77,13006,51.46848,42.71153,0.0,0.8850574,68.61154,-2.188889,66.85434,-2.577919,23.32458,-30.03916
101,True,88,78,1596,73.18508,53.82098,0.0,0.8863636,3.267525,-67.55273,5.010475,-67.29451,49.1246,-8.899574
102,True,88,78,20000,0,38.19334,0.0574,0.8863636,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,True,89,79,2542,50.71982,38.04521,0.0,0.8876405,68.64148,-68.02231,66.8714,-67.9547,47.03996,-21.27369
104,True,90,80,6116,47.57705,23.63391,0.2308698,0.8888889,68.59532,-35.84052,67.57208,-37.33755,22.28503,-22.75482
105,True,91,80,804,2.460334,18.42302,0.2885572,0.8791209,58.57727,-42.8003,57.10265,-41.89771,56.11252,-44.14859
106,True,92,81,1486,48.59405,41.49694,0.0,0.8804348,42.86072,-2.800217,43.22092,-4.519211,20.08778,-47.25371
107,True,93,82,2578,57.82078,36.12184,0.0,0.8817204,2.98465,-67.91766,3.181549,-66.14417,43.54311,-24.74249
108,True,94,83,1904,44.86821,35.73102,0.0,0.8829787,38.40034,-67.87745,38.74105,-66.33163,37.85689,-21.47233
109,True,95,84,12378,38.31491,22.8052,0.2640168,0.8842105,13.6432,-67.88561,12.8886,-66.33492,29.72806,-31.91984
110,True,96,85,4684,37.80439,24.00579,0.2959009,0.8854167,58.75746,-11.95363,57.00325,-12.37174,20.1262,-20.69361
111,True,96,85,20000,0,36.96264,0.1267,0.8854167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,True,97,86,17780,41.60228,21.10861,0.3067492,0.8865979,3.271561,-68.43385,5.041832,-68.26234,42.72371,-50.63391
113,True,98,87,6956,59.98569,41.61633,0.0,0.8877551,68.591,-2.316986,67.48544,-2.730713,23.12595,-43.11032
114,True,99,88,2464,31.84732,18.11545,0.4285714,0.8888889,11.27287,-17.31246,12.34933,-18.94547,38.91402,-36.51154
115,True,100,88,6672,5.543198,21.06228,0.2943645,0.88,68.43695,-2.805809,68.87109,-4.553459,67.97461,-10.02313
116,True,101,89,6452,66.1582,36.71056,0.0,0.8811881,68.61478,-2.178032,66.88614,-2.615707,23.0536,-52.16974
117,True,102,90,6880,53.91638,45.04976,0.07034884,0.8823529,69.1329,-67.87925,68.65544,-66.70383,15.59959,-57.11081
118,True,103,91,11598,42.85664,32.1841,0.1903777,0.8834952,68.01707,-3.077301,68.38834,-4.878166,41.61554,-38.34268
119,True,104,92,5194,14.01245,34.57266,0.09318444,0.8846154,55.95711,-3.578773,55.89996,-5.580345,45.83819,-15.33242
120,True,105,93,10570,24.08426,19.4518,0.3589404,0.8857143,68.62253,-25.997,66.87094,-26.39309,44.64808,-17.10941
121,True,105,93,20000,0,30.41921,0.1578,0.8857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
122,True,105,93,20000,0,22.99422,0.0,0.8857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
123,True,106,93,15334,6.875848,14.55675,0.5779314,0.8773585,33.11771,-53.63473,34.29911,-52.34245,39.99309,-48.48811
124,True,107,94,12330,13.25025,29.29012,0.1756691,0.8785047,3.273804,-68.42458,5.016228,-68.1844,13.08165,-57.67325
125,True,108,95,1846,60.69376,45.99242,0.0,0.8796296,59.25304,-2.818321,57.9937,-4.109703,6.957497,-36.95841
126,True,109,96,6872,58.72794,32.02862,0.0,0.880734,68.60715,-2.206818,66.88605,-2.481644,22.98656,-41.4918
127,True,109,96,20000,0,26.69785,0.2434,0.880734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
128,True,110,97,7520,49.62458,22.78883,0.4127659,0.8818182,68.63074,-68.05872,66.90729,-68.27454,42.60326,-25.0097
129,True,111,98,8034,24.17875,34.22971,0.0,0.8828829,3.320694,-68.38609,4.434166,-67.96696,22.50994,-51.90958
130,True,112,99,8528,59.20018,31.83401,0.1102251,0.8839286,3.319496,-67.81409,4.821007,-66.88942,44.83926,-23.26482
131,True,113,100,7884,35.71789,50.39774,0.09360731,0.8849558,69.05783,-2.780014,68.82538,-4.534424,52.94284,-36.52625
132,True,113,100,20000,0,23.96573,0.35,0.8849558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
133,True,114,100,3594,9.059797,16.89051,0.426266,0.877193,47.17572,-60.34704,46.34749,-58.77336,46.81705,-49.72577
134,True,115,100,6756,1.954259,27.7691,0.2240971,0.8695652,53.66779,-20.78262,52.1279,-20.1688,52.2565,-22.11765
135,True,116,101,9662,46.93018,34.07259,0.1362037,0.8706896,3.268089,-68.40838,5.023499,-68.19936,25.66571,-26.05346
136,True,116,101,20000,0,42.55256,0.0789,0.8706896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
137,True,117,102,11880,55.91865,29.83405,0.3577441,0.8717949,69.17972,-67.92398,68.95244,-66.17616,21.90579,-35.95315
138,True,118,103,8862,52.59747,41.36658,0.0,0.8728814,69.11404,-67.92092,68.87222,-66.13157,50.25259,-16.94054
139,True,119,104,10490,16.34422,24.72307,0.2425167,0.8739496,34.34077,-54.61623,35.00971,-52.97247,44.86935,-39.93718
140,True,119,104,20000,0,35.97425,0.1083,0.8739496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
141,True,120,105,8304,51.41244,42.06311,0.03612717,0.875,69.0979,-67.87678,68.67883,-66.75638,18.32607,-56.37339
142,True,121,106,7564,47.53226,14.26777,0.5769434,0.8760331,3.303825,-3.908661,4.941742,-3.337013,48.28725,-22.8399
143,True,122,107,7216,24.99617,23.42281,0.2779934,0.8770492,69.22385,-67.26784,69.1261,-65.38776,53.14682,-46.16865
144,True,123,108,13784,24.19606,33.04451,0.2070516,0.8780488,3.934982,-68.51977,5.958008,-68.37813,23.63602,-51.85863
145,True,124,109,6458,30.57185,9.675884,0.7463611,0.8790323,68.55232,-67.88155,68.54883,-66.11238,46.12193,-45.33662
146,True,124,109,20000,0,27.54677,0.2031,0.8790323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
147,True,125,110,8846,48.93398,27.56093,0.07144472,0.88,68.04941,-2.202393,66.07623,-2.365471,24.23697,-27.74226
148,True,126,111,3800,46.04487,28.6389,0.0,0.8809524,3.315132,-15.9628,4.814217,-16.93764,49.35843,-28.59653
149,True,127,112,3396,57.43436,38.03004,0.0,0.8818898,2.906082,-2.818352,3.60215,-4.46154,34.15363,-53.09567
150,True,127,112,20000,0,43.32059,0.0,0.8818898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
151,True,128,113,9698,52.85446,22.23918,0.3035677,0.8828125,2.82196,-2.83165,3.250038,-3.978127,16.6024,-55.11777
152,True,129,114,16488,50.56541,37.13683,0.01479864,0.8837209,69.15971,-67.27674,68.99673,-65.32935,19.48474,-55.06333
153,True,130,115,18854,17.42984,24.92795,0.1942293,0.8846154,56.94514,-9.898384,55.91949,-11.31912,46.81703,-26.18289
154,True,130,115,20000,0,42.88282,0.0179,0.8846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
155,True,131,116,11826,46.66367,32.37677,0.0546254,0.8854962,68.64337,-68.09054,66.85904,-68.20349,49.67319,-24.82082
156,True,132,117,5492,69.59405,39.3744,0.0,0.8863636,69.16974,-3.519989,68.87352,-5.468788,19.27853,-54.29148
157,True,133,118,10392,74.99541,63.46841,0.0,0.8872181,68.64014,-2.340218,66.83852,-2.616737,15.15735,-56.96154
158,True,134,119,12634,51.01479,29.99138,0.1136615,0.8880597,3.295738,-68.53283,5.04303,-68.10395,42.38074,-33.34348
159,True,135,119,4516,1.300175,22.38846,0.2502214,0.8814815,3.303802,-68.53148,4.629776,-67.31212,5.356621,-68.39004
160,True,136,120,12130,69.37377,53.62259,0.0,0.8823529,69.1078,-2.790916,68.86288,-4.55899,19.86253,-53.66776
161,True,136,120,20000,0,42.51696,0.0,0.8823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
162,True,137,121,1542,53.97715,37.80788,0.0,0.8832117,68.63489,-68.13261,66.86444,-68.02852,13.659,-58.93447
163,True,138,122,2352,58.89938,36.57134,0.0,0.884058,3.303261,-67.47098,5.0158,-66.95068,42.83878,-21.80148
164,True,139,123,2402,47.90905,25.95266,0.2064946,0.8848921,3.293648,-67.7977,5.046638,-68.08532,42.54016,-38.26206
165,True,140,124,2974,32.36601,11.3781,0.7188971,0.8857143,3.281929,-67.71369,5.070625,-67.8009,33.42082,-52.18752
166,True,141,125,13604,74.72412,47.11899,0.0,0.8865248,69.11186,-2.785545,68.86681,-4.554176,14.01042,-55.29292
167,True,142,126,7446,13.73365,35.40385,0.1616976,0.8873239,2.729637,-67.12267,3.026566,-65.12791,12.8214,-55.50495
168,True,143,127,4232,62.41783,67.60807,0.0,0.8881119,65.23851,-2.796204,66.54947,-3.384514,4.343315,-8.520676
169,True,144,128,1704,22.80179,35.41152,0.0,0.8888889,3.306541,-23.83433,5.018478,-24.40177,18.59248,-6.080948
170,True,144,128,20000,0,38.79074,0.0222,0.8888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
171,True,145,129,9008,43.39432,31.22881,0.1556394,0.8896552,68.59195,-2.308907,67.43477,-2.765381,27.62151,-20.02669
172,True,146,130,13870,15.56374,27.10704,0.238212,0.890411,3.864906,-68.49316,5.743515,-68.2999,14.26801,-55.28057
173,True,147,131,1826,47.65654,22.9722,0.3253012,0.8911564,4.958992,-67.89061,4.301712,-66.24971,20.40526,-21.39688
174,True,148,132,12964,55.38277,52.29146,0.0,0.8918919,69.18408,-67.91441,68.89886,-66.15073,14.60669,-55.21716
175,True,149,133,16920,58.75697,19.87519,0.2751773,0.8926175,4.270996,-67.88525,3.487701,-66.25045,41.14008,-21.14412
176,True,149,133,20000,0,44.18629,0.1289,0.8926175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177,True,150,134,18064,53.17592,38.40873,0.1483614,0.8933333,69.15132,-67.90433,68.67735,-66.18507,16.52434,-55.80679
178,True,151,135,4258,52.41343,34.88501,0.0225458,0.8940398,68.62463,-68.22266,66.83398,-67.74823,28.79166,-31.69451
179,True,152,136,6350,54.95478,38.31479,0.0,0.8947368,69.12149,-2.788193,68.87727,-4.577744,22.49675,-34.05362
180,True,153,137,7164,60.43516,28.39556,0.1920715,0.8954248,3.306,-67.28859,5.013763,-67.78307,49.51804,-26.89688
181,True,153,137,20000,0,36.56689,0.0008,0.8954248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
182,True,154,138,6356,50.70606,41.97103,0.0,0.8961039,69.09865,-67.87683,68.68466,-66.7615,24.09984,-42.61041
183,True,155,139,3068,31.22382,21.47763,0.1336375,0.8967742,3.864159,-68.4994,5.723206,-68.32089,22.84852,-42.21311
184,True,156,140,6520,61.79559,22.04046,0.3496932,0.8974359,3.306808,-66.36844,4.609207,-67.58844,46.46423,-22.12714
185,True,156,140,20000,0,45.68459,0.0249,0.8974359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
186,True,157,141,9530,15.22334,35.75158,0.0,0.8980892,3.296379,-68.52913,5.055733,-68.29126,15.64145,-57.35246
187,True,158,142,9298,23.07066,22.8192,0.2811357,0.8987342,54.58076,-2.822441,53.86838,-4.477745,40.48951,-23.27292
188,True,159,143,3052,53.46799,35.11208,0.0,0.8993711,2.972931,-2.779533,3.466393,-4.497429,50.41357,-30.08471
189,True,160,144,6226,17.67955,27.8265,0.1342756,0.9,3.277069,-2.307053,4.954094,-2.557564,22.63265,-2.728508
190,True,161,145,8152,53.61227,29.24219,0.0,0.9006211,3.284416,-2.593063,5.03315,-2.333321,52.18195,-27.85085
191,True,162,145,6938,2.605927,25.88773,0.1663304,0.8950617,54.31207,-53.42696,52.8044,-52.89114,54.85849,-51.28767
192,True,163,146,11356,45.38751,29.69795,0.2794998,0.8957055,3.293289,-68.53884,5.053177,-68.34155,24.82774,-27.48905
193,True,164,147,3400,46.17766,33.37096,0.08352941,0.8963414,3.020058,-2.812988,3.584969,-4.532539,46.02313,-22.7338
194,True,164,147,20000,0,17.21051,0.4822,0.8963414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195,True,165,148,5764,57.96896,53.14287,0.110687,0.8969697,69.03745,-2.796013,68.70056,-4.553307,26.13069,-43.9005
196,True,166,149,8040,41.75133,11.8835,0.6912935,0.8975903,51.90186,-2.784477,51.84248,-4.562927,45.13332,-45.77167
197,True,167,150,17354,41.58052,32.91565,0.1406016,0.8982036,3.279976,-2.327019,5.045403,-2.610519,45.52041,-12.13195
198,True,168,151,7048,36.60475,29.15704,0.0737798,0.8988096,40.15005,-57.81858,38.54204,-57.08517,43.60281,-20.83234
199,True,169,152,7094,50.66284,38.04226,0.0,0.8994083,68.64124,-2.311745,66.86542,-2.511368,23.57714,-28.83275
200,True,170,153,4000,55.90084,40.30288,0.0,0.9,3.932739,-68.49929,5.921661,-68.3677,46.9528,-30.40374
201,True,171,154,8942,30.89273,30.06112,0.1377768,0.9005848,55.29224,-51.02947,53.57092,-51.13477,43.85178,-21.81078
202,True,172,154,7014,6.022378,31.24145,0.1268891,0.8953488,68.59799,-32.94839,66.97488,-33.70207,60.96558,-34.09492
203,True,173,155,6578,39.41475,15.60287,0.6001824,0.8959538,8.54895,-67.89928,8.990211,-66.20182,31.44817,-33.81208
204,True,174,156,5240,54.68948,30.63638,0.09351145,0.8965517,68.63562,-68.59681,66.90942,-68.42264,41.38097,-20.05792
205,True,175,157,3270,35.82153,33.31239,0.0,0.8971428,10.29885,-59.56453,11.61334,-58.39354,46.01346,-48.40332
206,True,176,157,8554,0.7830758,26.76134,0.1872808,0.8920454,3.300072,-68.53458,4.719757,-67.39961,5.158951,-68.0479
207,True,177,158,4782,26.20254,33.77992,0.0,0.8926554,55.47859,-51.37974,53.81778,-51.31373,43.23451,-27.34375
208,True,178,159,3640,62.33736,27.09096,0.3692308,0.8932585,3.280304,-68.22147,5.020859,-67.6624,47.50689,-22.04695
209,True,179,160,5636,44.89443,22.37468,0.3577005,0.8938547,3.304596,-3.144341,4.997292,-2.553474,44.70446,-23.49959
210,True,180,161,12718,41.85898,37.94161,0.03899984,0.8944445,3.302155,-68.51735,4.971878,-68.00595,43.98569,-52.83943
211,True,181,162,3558,53.31868,26.67006,0.2102305,0.8950276,3.325897,-2.792473,3.232887,-4.488167,50.90689,-28.36233
212,True,182,163,8728,43.33772,39.9928,0.0,0.8956044,55.84871,-45.88194,54.85147,-44.36565,19.5276,-19.25851
213,True,183,163,3202,9.389034,19.39071,0.5677701,0.8907104,19.18872,-31.29091,20.88949,-30.91669,30.041,-33.01456
214,True,184,164,13496,33.27308,30.91315,0.1925015,0.8913044,68.56183,-2.804306,68.99835,-4.513336,43.35912,-25.71904
