epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
20,True,16,12,670,58.40298,55.97258,0.0,0.75,3.202484,-65.87526,4.832603,-66.19852,48.74051,-27.68974
21,True,16,12,20000,0,27.17619,0.2231,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22,True,17,13,10016,70.41367,16.10003,0.6501597,0.7647059,3.31871,-68.15875,4.371529,-66.70827,51.59525,-14.47809
23,True,17,13,20000,0,28.99569,0.2764,0.7647059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,True,18,14,4742,23.59284,26.66655,0.2176297,0.7777778,68.61905,-2.82946,66.9953,-2.421165,43.86934,-7.088715
25,True,19,15,3914,58.92216,36.09205,0.0,0.7894737,3.314262,-43.7248,4.9179,-43.06792,60.89322,-24.66726
26,True,19,15,20000,0,31.08609,0.0987,0.7894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27,True,20,16,9402,52.73893,38.90296,0.0,0.8,68.84079,-2.808952,68.11188,-4.371361,48.32169,-53.25591
28,True,21,17,1866,12.91833,11.51308,0.4630225,0.8095238,22.54633,-2.825279,21.59853,-4.346344,19.64841,-17.11613
29,True,22,18,1372,58.167,35.43487,0.0,0.8181818,68.62988,-29.24371,66.85257,-29.31321,18.68942,-61.92766
30,True,22,18,20000,0,27.02227,0.2527,0.8181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31,True,23,19,968,32.09804,45.86872,0.0,0.8260869,38.68736,-40.14899,40.32582,-39.54144,13.22382,-56.73916
32,True,24,20,7594,35.0337,38.50208,0.0,0.8333333,34.07116,-13.97782,34.98363,-12.35323,51.41537,-43.29441
33,True,25,21,18356,75.69232,45.97539,0.0,0.84,68.61325,-68.16486,66.8988,-67.54914,3.230629,-26.61413
34,True,26,22,15642,72.95442,36.46804,0.08080808,0.8461539,3.414978,-67.88045,4.92643,-67.0239,45.71549,-6.537926
35,True,27,23,1574,48.20784,35.89631,0.0,0.8518519,68.60658,-67.91292,67.88814,-66.6217,44.40401,-24.5216
36,True,27,23,20000,0,40.01463,0.0866,0.8518519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,True,28,24,13332,14.86701,26.07832,0.2215722,0.8571429,3.313965,-66.53659,4.892586,-67.2748,18.74058,-61.86676
38,True,28,24,20000,0,28.00758,0.1874,0.8571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39,True,29,25,13418,47.38004,27.41133,0.1520346,0.862069,3.275055,-2.264,5.052773,-2.46772,26.99239,-44.46163
40,True,30,26,4268,49.55632,36.85765,0.0,0.8666667,68.60831,-67.97562,67.01215,-67.17342,22.16584,-46.08732
41,True,31,27,6500,82.24499,42.20924,0.07046154,0.8709677,66.60028,-67.72598,65.30972,-66.66566,4.360756,-11.4438
42,True,32,27,1494,4.16614,36.38287,0.1900937,0.84375,27.92225,-39.48402,28.92112,-37.97592,26.2832,-41.19971
43,True,33,28,17058,64.34453,43.24976,0.0,0.8484849,3.066475,-67.89344,3.711319,-66.19412,14.35022,-2.735229
44,True,33,28,20000,0,34.40269,0.0456,0.8484849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45,True,34,28,8926,1.348374,34.80125,0.1317499,0.8235294,2.960716,-2.804756,4.098473,-4.203461,2.846992,-4.704323
46,True,35,29,9468,39.52006,22.83783,0.1679341,0.8285714,67.84717,-2.182686,65.81648,-2.256683,54.7399,-40.19236
47,True,36,30,9490,47.88383,31.8049,0.06048472,0.8333333,55.17116,-28.28217,53.52386,-29.08662,25.60631,-67.98925
48,True,36,30,20000,0,24.96379,0.272,0.8333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
49,True,36,30,20000,0,29.19512,0.0753,0.8333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50,True,37,31,10678,69.10317,43.86705,0.0,0.8378378,3.292801,-68.25602,4.943726,-67.75586,50.69089,-15.96386
51,True,38,32,6752,65.56839,31.46589,0.1362559,0.8421053,3.414391,-67.92364,4.636482,-66.639,46.77257,-16.40275
52,True,39,32,14606,4.04497,39.88421,0.05162262,0.8205128,26.5363,-3.683304,25.20534,-3.152054,29.24741,-2.998878
53,True,40,32,9394,3.223134,38.16313,0.1481797,0.8,46.45682,-15.50882,47.60841,-16.38639,44.40088,-16.06967
54,True,41,32,19746,4.556323,43.98716,0.008406766,0.7804878,26.09637,-2.856384,24.18726,-2.244995,28.65052,-3.160225
55,True,41,32,20000,0,33.38481,0.0544,0.7804878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
56,True,41,32,20000,0,30.73677,0.1131,0.7804878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,True,42,33,18790,62.53784,39.42592,0.07908462,0.7857143,3.298897,-4.123398,5.087692,-4.165337,43.78583,-53.29137
58,True,42,33,20000,0,30.93042,0.0668,0.7857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59,True,43,34,8244,61.25163,35.94117,0.131247,0.7906977,3.299652,-2.723244,4.863235,-3.653831,20.17114,-62.96164
60,True,44,35,3710,76.79892,39.91998,0.0,0.7954546,68.63252,-67.83693,67.10934,-66.87858,21.47457,-5.108528
61,True,45,36,6310,54.6503,20.16429,0.5150555,0.8,68.64972,-22.51741,67.43176,-23.85532,13.16792,-17.3676
62,True,46,37,9658,36.31554,27.23424,0.2743839,0.8043478,25.66118,-39.52417,24.6763,-40.47669,42.479,-8.824165
63,True,47,38,1542,39.56108,21.3359,0.0,0.8085107,31.9877,-67.12766,30.95927,-65.54795,44.80484,-28.48927
64,True,48,39,13828,41.61124,33.43399,0.0649407,0.8125,3.287346,-2.843849,4.755379,-3.885361,45.00203,-14.45106
65,True,49,40,14362,54.75838,31.54136,0.1648795,0.8163266,68.62027,-2.43969,66.88791,-2.626511,12.12971,-2.763008
66,True,50,40,1690,4.137447,38.19074,0.07928994,0.8,51.31454,-25.62611,50.27467,-27.38683,51.55983,-23.45405
67,True,51,41,4608,26.28267,42.29483,0.0,0.8039216,68.61325,-2.498962,66.99635,-3.076508,41.26349,-8.422806
68,True,52,42,11318,29.64197,40.68254,0.0,0.8076923,68.56569,-67.89535,68.11903,-66.18847,42.64983,-51.02531
69,True,53,43,5594,38.1849,45.26427,0.0,0.8113208,10.62095,-16.97478,11.84875,-18.20632,13.76836,-56.34291
70,True,54,44,17056,22.45257,31.02619,0.2511726,0.8148148,3.285583,-19.13084,4.98378,-19.59846,4.588081,-42.04753
71,True,55,45,10164,56.41323,22.18726,0.3913814,0.8181818,3.273582,-2.277519,5.051506,-2.449165,30.72981,-52.67894
72,True,55,45,20000,0,35.82646,0.1088,0.8181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73,True,56,46,12916,27.72874,26.33234,0.1861257,0.8214286,68.08904,-67.89024,68.38661,-66.15766,51.35855,-44.27469
74,True,57,47,3144,65.70856,49.91949,0.0,0.8245614,2.618423,-2.785927,2.76445,-4.480705,50.87468,-49.23442
75,True,58,48,13312,28.09182,25.38162,0.1078726,0.8275862,68.64421,-2.816505,66.90826,-2.600609,39.19667,-7.203506
76,True,59,49,5448,59.20559,32.24484,0.1317915,0.8305085,3.308739,-2.51049,4.807999,-3.493507,53.26889,-37.50484
77,True,60,50,3570,72.07021,57.67349,0.0,0.8333333,58.46867,-12.93104,57.82822,-11.66726,3.260056,-58.74606
78,True,60,50,20000,0,43.53438,0.0,0.8333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,True,60,50,20000,0,20.29446,0.349,0.8333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80,True,61,50,16230,5.023985,31.64969,0.07332101,0.8196721,2.9338,-2.802231,3.405563,-4.515541,8.110664,-2.754181
81,True,62,51,7522,26.2295,32.75127,0.1177878,0.8225806,68.57617,-67.9125,67.78299,-66.33849,44.45371,-54.35176
82,True,63,52,1212,36.98183,33.25849,0.0,0.8253968,20.06422,-67.96832,21.74266,-67.1841,44.22811,-37.82376
83,True,64,53,11710,51.88204,27.19887,0.1438087,0.828125,3.367249,-67.52408,4.632179,-66.87685,23.77052,-18.65414
84,True,65,54,19836,47.58513,34.428,0.04446461,0.8307692,3.407547,-67.89899,4.610199,-66.70247,48.85129,-49.18138
85,True,66,54,10150,5.61407,38.71207,0.05399015,0.8181818,28.09773,-36.71379,29.84493,-37.09452,35.41534,-36.39714
86,True,67,55,2898,32.69395,17.98541,0.1690821,0.8208955,43.89394,-2.826508,42.89635,-4.316322,20.04198,-27.6952
87,True,68,56,6282,81.13074,39.78325,0.0,0.8235294,68.64639,-2.366653,66.87469,-2.343216,10.59165,-60.77621
88,True,69,57,14326,45.04248,27.20912,0.2979199,0.8260869,68.63345,-2.581657,66.91837,-3.175217,51.63933,-45.54654
89,True,70,58,3954,43.68899,34.88309,0.0,0.8285714,3.201347,-66.36864,4.905151,-66.04288,46.43752,-52.48859
90,True,71,59,7970,80.32402,44.26197,0.04040151,0.8309859,68.61792,-68.21283,66.86136,-67.70515,3.261482,-18.64396
91,True,72,60,13646,32.83172,20.97495,0.4011432,0.8333333,3.294548,-2.547661,4.975357,-3.252174,24.06257,-29.96367
92,True,73,60,1910,4.432239,35.69378,0.07958115,0.8219178,39.97929,-8.452904,38.89782,-6.720917,41.49442,-10.3129
93,True,74,60,4268,4.299338,21.90642,0.366448,0.8108108,50.71452,-33.54378,50.84465,-35.48827,49.58188,-31.37858
94,True,75,61,952,65.4082,53.36317,0.0,0.8133333,68.63156,-3.23967,66.86998,-2.938835,8.687927,-32.82037
95,True,76,61,6478,7.060174,18.95981,0.2630441,0.8026316,12.94321,-17.46432,13.62602,-18.9584,6.572952,-18.64216
96,True,77,62,4344,28.96876,37.50093,0.0,0.8051948,68.8425,-67.8914,68.08667,-66.28714,42.67823,-52.37471
97,True,78,63,4960,74.30971,35.28106,0.09475806,0.8076923,68.17145,-2.821655,68.08926,-4.611496,13.80455,-55.35657
98,True,79,64,3968,12.79385,19.71432,0.1159274,0.8101266,28.79052,-53.19795,29.03259,-51.86206,41.3147,-55.44404
99,True,80,64,2838,5.579691,13.36279,0.7019027,0.8,27.66918,-15.39761,25.88967,-15.81594,23.16855,-20.68713
100,True,81,65,9798,34.80648,33.26728,0.05245969,0.8024691,3.31076,-6.871574,5.041214,-6.531685,27.85046,-32.82186
101,True,82,66,3000,15.38933,10.86769,0.4593333,0.8048781,68.6199,-2.75872,66.89432,-2.301224,52.7516,-8.367294
102,True,83,67,5768,31.73211,32.80109,0.07385576,0.8072289,51.57974,-15.92317,49.8215,-15.98763,18.12994,-14.3846
103,True,84,68,1094,12.70789,11.59245,0.6106033,0.8095238,3.266624,-68.15288,5.044502,-68.20364,17.42834,-65.35424
104,True,85,69,5720,48.94085,31.0561,0.008041958,0.8117647,68.61513,-12.28336,66.84549,-12.5316,18.12299,-7.914261
105,True,86,70,6484,39.98173,42.18215,0.0,0.8139535,68.6265,-68.32008,66.85414,-67.94772,48.96652,-32.19135
106,True,86,70,20000,0,29.34992,0.2584,0.8139535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,True,87,71,3388,50.486,39.93243,0.0,0.816092,68.9651,-67.90713,68.61417,-66.15361,48.52787,-19.83636
108,True,88,72,9742,65.45785,32.55654,0.107986,0.8181818,68.61542,-2.482452,66.89981,-3.055809,8.717155,-33.0473
109,True,89,73,13682,74.05841,33.00958,0.1565561,0.8202247,3.440971,-67.92308,4.759445,-66.81926,50.5097,-8.582367
110,True,90,74,2888,44.29286,30.93387,0.0,0.8222222,3.460983,-67.86214,5.286339,-67.83099,47.0595,-53.1076
111,True,91,75,10950,46.23995,40.385,0.0,0.8241758,68.44099,-67.90303,68.75784,-66.14165,22.78618,-61.16958
112,True,92,76,4952,16.70034,24.27029,0.1692246,0.8260869,45.91991,-2.789124,45.94493,-4.494942,34.10323,-16.271
113,True,93,77,1616,22.47943,39.38901,0.0,0.827957,28.64075,-37.13868,30.70219,-37.30548,8.545593,-41.10145
114,True,94,77,8270,4.049346,33.29057,0.0713422,0.819149,26.19678,-2.972633,24.26421,-2.426514,28.28917,-2.869446
115,True,95,78,16658,45.97172,30.90563,0.2426462,0.8210526,3.381439,-67.89301,4.547195,-66.67982,47.04652,-49.1544
116,True,96,79,19882,11.24287,36.81747,0.1155819,0.8229167,68.62332,-3.026779,66.86896,-2.663429,55.72298,-4.130898
117,True,97,80,2256,51.10413,49.65199,0.0,0.8247423,54.10059,-53.49121,53.88129,-51.72279,3.227074,-58.4814
118,True,98,81,14222,41.32632,36.14239,0.04331318,0.8265306,3.268311,-66.06343,5.019936,-66.1312,44.28939,-53.2583
119,True,99,82,7406,23.29218,19.17064,0.2344045,0.8282828,36.4964,-16.22226,37.66483,-17.06602,21.60855,-33.93972
120,True,100,83,11942,50.82275,24.20397,0.1884107,0.83,2.926727,-2.776878,2.880806,-4.535286,45.92753,-31.55092
121,True,101,84,4604,59.28625,42.43484,0.0,0.8316832,22.46638,-67.88933,23.77288,-66.59926,43.96586,-10.858
122,True,102,85,16154,58.36009,32.51784,0.1012752,0.8333333,3.096085,-67.89436,3.621994,-66.15081,48.68674,-29.06997
123,True,103,86,4412,27.39033,33.01602,0.0,0.8349515,68.90833,-67.9089,69.13287,-66.2134,50.13031,-46.48897
124,True,104,87,7350,64.93022,37.71578,0.1172789,0.8365384,3.313995,-67.94937,4.76651,-66.95551,14.56663,-2.769135
125,True,104,87,20000,0,27.0559,0.2154,0.8365384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
126,True,104,87,20000,0,32.10139,0.0861,0.8365384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
127,True,104,87,20000,0,21.02833,0.2486,0.8365384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
128,True,105,88,1290,32.27066,27.11596,0.0,0.8380952,42.79984,-2.819473,42.10966,-4.487076,24.20441,-31.33462
129,True,106,89,3486,47.30738,34.14949,0.0,0.8396226,3.270386,-2.430443,5.017746,-2.749428,46.63019,-25.25042
130,True,107,89,2558,8.760524,19.89158,0.5863956,0.8317757,36.61473,-63.24596,38.27541,-63.34594,45.7007,-58.69834
131,True,108,90,17648,58.80917,28.19317,0.1457389,0.8333333,3.279434,-2.365387,5.054993,-2.671959,52.57625,-37.31539
132,True,109,91,4702,58.35418,29.9958,0.0,0.8348624,68.62775,-2.711983,66.87721,-2.381645,50.40384,-58.36168
133,True,110,92,5394,60.51681,29.88704,0.209492,0.8363636,56.11159,-67.8882,55.14218,-66.36395,21.23029,-16.24143
134,True,111,93,7020,24.27564,20.66244,0.1754986,0.8378378,3.302635,-2.639183,4.914581,-3.450478,24.66267,-17.56689
135,True,112,94,4884,41.91818,24.34612,0.1871417,0.8392857,44.7817,-67.90047,43.6223,-66.51343,4.319977,-51.93738
136,True,113,95,492,30.9754,29.92097,0.0,0.840708,9.673317,-28.25239,8.092987,-29.26584,11.36073,-60.06788
137,True,113,95,20000,0,29.54463,0.1457,0.840708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
138,True,113,95,20000,0,34.82974,0.0,0.840708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
139,True,114,95,10186,8.11147,17.583,0.2880424,0.8333333,29.37396,-31.53606,27.69612,-30.89727,21.86082,-36.5313
140,True,115,96,10052,82.51559,41.63046,0.1155989,0.8347826,68.63788,-67.84324,67.20309,-66.7625,15.10123,-2.776428
141,True,116,97,5026,58.67603,34.55213,0.0,0.8362069,8.370918,-2.65506,10.02538,-3.48793,40.50784,-53.62441
142,True,117,97,1300,4.16966,19.2675,0.1369231,0.8290598,28.73506,-38.2712,27.35429,-39.1254,30.55259,-36.45029
143,True,118,98,4206,72.30936,38.94883,0.05040418,0.8305085,68.84894,-67.8909,67.7446,-66.43407,16.90778,-15.01192
144,True,119,99,8040,62.84501,37.1811,0.0,0.8319328,3.31617,-2.810921,4.654419,-3.795021,53.06311,-43.8701
145,True,120,100,16812,65.49512,41.17004,0.03783012,0.8333333,3.301567,-68.17282,4.969658,-67.50774,14.78207,-2.751839
146,True,121,101,11950,23.11568,18.67477,0.4420084,0.8347107,3.059143,-3.627975,4.559143,-4.101006,21.69406,-19.61509
147,True,122,102,8070,47.85506,31.43356,0.1159851,0.8360656,3.267372,-67.92234,5.027946,-67.98161,17.39859,-21.75373
148,True,122,102,20000,0,22.78067,0.3589,0.8360656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
149,True,123,102,3668,9.645909,22.93393,0.3080698,0.8292683,28.32454,-35.63441,30.06885,-35.93822,39.48746,-33.85693
150,True,124,103,1176,70.46891,50.17048,0.0,0.8306451,3.315376,-58.17447,4.881744,-59.06311,55.98128,-10.53785
151,True,124,103,20000,0,26.86509,0.212,0.8306451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
152,True,125,104,1158,30.70937,44.01611,0.0,0.832,29.1504,-35.0444,28.49718,-33.29581,10.33263,-58.05647
153,True,126,105,3956,57.03094,28.71617,0.0,0.8333333,68.62662,-67.8753,67.11673,-66.83813,42.24644,-15.51626
154,True,127,106,8902,49.69751,31.58046,0.1419906,0.8346457,68.61804,-2.460823,66.90738,-2.973007,49.73331,-49.60825
155,True,127,106,20000,0,34.16119,0.079,0.8346457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
156,True,128,107,1722,15.29633,16.54356,0.1916376,0.8359375,16.06454,-43.74639,17.49844,-43.92523,3.214523,-38.4534
157,True,129,108,7754,64.48851,36.17917,0.03172556,0.8372093,2.912956,-67.93493,3.203522,-66.19684,14.75402,-2.751175
158,True,130,108,8322,3.052117,45.16683,0.03172314,0.8307692,3.098251,-43.73158,3.250946,-45.58199,5.57531,-43.60678
159,True,130,108,20000,0,38.56261,0.0917,0.8307692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
160,True,131,108,1388,6.835021,29.30165,0.1959654,0.8244275,36.22471,-32.80336,36.82849,-34.45109,43.51527,-35.866
161,True,132,109,5016,57.38994,31.43471,0.0,0.8257576,3.037292,-2.77858,3.494164,-4.509888,35.55503,-52.10896
162,True,133,109,13294,1.363369,25.29571,0.1975327,0.8195488,3.344788,-67.91409,4.726288,-67.60364,4.323532,-66.30119
163,True,134,110,702,44.65019,47.88031,0.0,0.8208955,29.79911,-47.12403,28.43996,-46.70488,12.64722,-4.940994
164,True,135,111,3128,14.64976,30.88819,0.0,0.8222222,11.2528,-60.72427,13.13648,-60.22314,3.791122,-48.94136
165,True,136,111,8222,6.204367,54.52272,0.04208222,0.8161765,39.67505,-42.01704,41.09581,-41.02538,47.14807,-42.39069
166,True,137,112,1238,14.42366,17.56614,0.0,0.8175182,27.80545,-29.11646,26.18476,-29.55973,20.69679,-42.89791
167,True,138,112,2242,8.389968,27.46482,0.1141838,0.8115942,53.72517,-20.80523,52.45894,-21.98916,47.08402,-28.43134
168,True,139,113,5514,38.72083,29.87813,0.03010519,0.8129497,69.13022,-2.786064,68.92796,-4.541634,43.887,-34.07474
169,True,139,113,20000,0,23.89372,0.4163,0.8129497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
170,True,140,114,9128,60.90404,29.89458,0.1945662,0.8142857,3.290131,-67.85091,4.673889,-66.74561,44.10692,-20.33204
171,True,141,115,12500,30.95207,21.32538,0.33872,0.8156028,68.95605,-2.796196,68.29814,-4.472076,61.17418,-34.59281
172,True,141,115,20000,0,17.32366,0.4039,0.8156028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
173,True,141,115,20000,0,30.89723,0.1606,0.8156028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
174,True,142,116,5462,25.79668,41.18358,0.0,0.8169014,28.90573,-53.28247,29.38938,-51.62292,46.42171,-32.24878
175,True,143,116,3328,4.208017,32.50174,0.07632212,0.8111888,35.92902,-13.82642,36.0183,-11.89099,36.98157,-15.98726
176,True,143,116,20000,0,40.06836,0.0189,0.8111888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177,True,144,117,3010,63.28482,28.36106,0.2451827,0.8125,68.36125,-2.795555,68.20392,-4.534378,22.9887,-48.8124
178,True,145,118,15032,29.1517,33.94382,0.1214742,0.8137931,68.62408,-2.452652,66.91264,-2.922729,46.14525,-23.37961
179,True,145,118,20000,0,23.88155,0.2065,0.8137931,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
180,True,146,119,3232,35.72687,17.37336,0.2636138,0.8150685,68.89423,-2.809761,68.12236,-4.434792,50.9115,-35.74232
181,True,147,120,4614,19.08436,22.158,0.0,0.8163266,68.62405,-2.604706,66.95129,-3.264565,48.57503,-8.414055
182,True,148,121,6852,63.91096,43.84969,0.01021599,0.8175676,2.802376,-67.90368,3.26342,-66.17902,11.33224,-2.779472
183,True,148,121,20000,0,22.54924,0.2765,0.8175676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
184,True,149,122,12782,44.7426,27.29574,0.1965264,0.8187919,3.270409,-2.250488,5.026489,-2.390808,46.42112,-19.36848
185,True,150,122,15280,4.978856,29.0411,0.1439791,0.8133333,28.06499,-45.14931,26.70524,-43.88341,25.5219,-48.7196
186,True,151,122,10222,4.182166,43.25315,0.01271767,0.807947,24.16586,-2.939934,22.14479,-2.477654,26.26834,-3.17334
187,True,152,123,4582,46.70347,46.25145,0.0,0.8092105,68.61929,-68.28285,66.89822,-67.86698,24.96774,-47.29923
188,True,153,123,546,3.293126,16.4807,0.3406594,0.8039216,50.98717,-28.45535,49.94052,-27.38124,52.68974,-29.19392
189,True,154,124,6680,61.17783,19.18759,0.4152695,0.8051948,3.296684,-68.25677,4.841888,-67.39828,44.44362,-20.76887
190,True,155,124,5808,8.153667,17.13202,0.5017217,0.8,68.64061,-2.129913,66.90373,-2.233444,58.85713,-3.545052
191,True,156,125,18764,11.55729,20.97951,0.3434236,0.801282,68.64578,-2.620865,66.90039,-2.656403,55.56807,-4.922562
192,True,157,126,6326,23.00491,21.85931,0.08883971,0.8025478,68.62256,-67.8997,67.11368,-66.87936,47.38484,-55.05005
193,True,158,126,3030,4.479693,36.90936,0.04752475,0.7974684,28.97435,-17.06227,27.12312,-16.37926,31.37947,-17.77606
194,True,159,126,1490,6.71608,17.77361,0.4644295,0.7924528,53.70682,-67.88414,53.30556,-66.1777,51.29863,-59.76991
195,True,159,126,20000,0,11.43859,0.7291,0.7924528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
196,True,160,127,7790,48.33225,25.8257,0.0,0.79375,19.42576,-12.77112,20.36113,-14.19727,68.6601,-12.40401
197,True,161,128,16,47.24749,47.12964,0.0,0.7950311,16.95528,-13.22612,18.39822,-12.79797,53.31561,-44.62722
198,True,162,128,9442,3.654072,38.35376,0.04066935,0.7901235,15.83047,-13.43365,16.37423,-11.86454,17.25804,-15.41
199,True,163,129,8004,53.2716,19.36859,0.3010994,0.791411,68.62195,-67.73207,67.36427,-66.5278,47.46737,-17.11213
200,True,164,130,1516,50.20755,54.99718,0.0,0.7926829,52.40118,-67.90717,52.85666,-66.19299,24.24651,-24.93459
201,True,165,131,5084,58.52202,40.49907,0.0,0.7939394,56.90479,-44.05772,56.39435,-42.36456,13.32648,-2.742134
202,True,165,131,20000,0,49.38127,0.0,0.7939394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
203,True,165,131,20000,0,25.24727,0.2256,0.7939394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
204,True,166,132,4228,61.26172,51.53317,0.0,0.7951807,68.86929,-67.91991,68.73837,-66.23417,21.97226,-26.66279
205,True,166,132,20000,0,28.47663,0.1577,0.7951807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
206,True,167,133,12536,54.03599,27.36415,0.06636886,0.7964072,2.933525,-67.90359,3.371666,-66.15704,19.88811,-14.70748
207,True,168,133,876,4.054988,21.92381,0.1438356,0.7916667,43.20374,-34.69035,41.47228,-34.33372,45.4874,-34.89666
208,True,169,134,2968,42.54737,36.8037,0.0,0.7928994,68.61728,-68.24235,66.9682,-67.73244,41.66357,-33.52916
209,True,169,134,20000,0,29.87466,0.0821,0.7928994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
210,True,170,135,9420,65.54285,48.01981,0.0,0.7941176,3.30085,-68.18114,4.966721,-67.53356,15.04006,-2.76944
211,True,171,136,8624,64.82398,39.58859,0.05241187,0.7953216,47.71499,-60.22952,47.46855,-58.51963,14.40662,-2.761337
212,True,172,136,2886,8.670237,22.24887,0.1503811,0.7906977,68.64413,-3.796272,66.87347,-3.56665,65.76669,-12.16531
213,True,173,136,1270,4.066619,15.7591,0.2267717,0.7861272,57.93912,-35.24096,58.81551,-33.58015,55.8416,-36.3538
214,True,174,137,5230,52.42971,49.99295,0.0,0.7873563,68.61322,-2.51342,66.92877,-3.096382,14.50005,-2.778236
215,True,175,138,2292,22.09353,22.74407,0.0,0.7885714,3.289124,-2.503036,4.726685,-3.458809,21.58962,-17.73194
