epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
219,True,206,166,1280,3.690368,14.07746,0.415625,0.8058252,53.62495,-20.73611,52.05072,-21.48003,49.9124,-24.48742
220,True,207,166,2940,3.151414,37.35382,0.09047619,0.8019324,19.2291,-40.50428,19.98785,-38.87464,20.07594,-42.02432
221,True,208,167,4174,42.73234,42.03015,0.0,0.8028846,2.995514,-67.89732,3.599045,-66.27113,5.585091,-23.58556
222,True,209,168,8492,85.61665,35.94014,0.04168629,0.8038278,68.53824,-67.88171,67.39127,-66.41642,2.816284,-10.20004
223,True,210,169,3070,27.49206,52.47039,0.0,0.8047619,68.5704,-67.92844,68.77667,-66.15035,45.67155,-51.25387
224,True,211,170,3490,86.88672,46.25931,0.0,0.8056872,68.55418,-67.87799,67.77209,-66.33319,3.225235,-8.169594
225,True,212,171,1132,28.39376,28.99082,0.0,0.8066038,44.64567,-67.91209,45.01659,-66.22398,22.27866,-49.21834
226,True,213,172,1844,51.67299,47.54238,0.0,0.8075117,3.878693,-2.352119,5.464577,-2.84066,6.129486,-54.50904
227,True,214,173,840,18.16919,14.06062,0.0,0.8084112,68.64014,-13.83104,66.90482,-13.66309,58.28139,-29.65544
228,True,214,173,20000,0,44.031,0.0701,0.8084112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
229,True,215,174,8228,89.72545,40.12757,0.04302382,0.8093023,3.934135,-68.50006,5.881706,-68.38652,67.82794,-3.476501
230,True,216,175,6826,52.43741,36.38928,0.0,0.8101852,33.12556,-53.62398,34.58859,-52.66589,68.8082,-12.93305
231,True,217,176,17656,73.55437,31.99237,0.2726552,0.8110599,68.62177,-2.142647,66.89165,-2.393082,4.094635,-40.69158
232,True,218,177,2300,43.48606,24.26724,0.2069565,0.8119266,3.21965,-3.566544,4.93045,-3.613953,45.6925,-18.75874
233,True,219,178,5590,86.7244,30.48442,0.2236136,0.8127854,2.952705,-2.790695,2.75354,-4.498497,68.68716,-60.83551
234,True,220,179,3678,48.87826,35.3203,0.0,0.8136364,68.79486,-2.783096,68.25291,-4.487289,25.17165,-27.57547
235,True,221,180,15968,61.21877,35.76064,0.1902555,0.8144796,35.71343,-13.77827,34.19547,-14.64119,64.32381,-67.93263
236,True,222,181,12564,63.61659,16.66249,0.5192614,0.8153153,16.44441,-41.45549,17.4095,-42.96756,68.69867,-5.33139
237,True,223,182,4460,28.34547,22.35346,0.0,0.8161435,45.15984,-14.96815,44.07914,-16.64774,23.21858,-35.83896
238,True,224,183,16642,30.3953,24.29494,0.2349477,0.8169643,28.65633,-36.8041,30.11819,-36.62347,22.94778,-7.086166
239,True,225,184,1560,24.49099,26.98255,0.0,0.8177778,7.643883,-2.697754,5.952408,-3.386375,22.19875,-21.71168
240,True,226,185,9386,31.2018,37.36826,0.05561475,0.8185841,37.85132,-67.91776,38.09624,-66.23066,68.64911,-59.90027
241,True,227,186,12472,58.65166,36.29927,0.09894163,0.8193833,3.309738,-2.64048,4.706017,-3.511391,63.35229,-2.729874
242,True,228,187,9466,80.35051,49.49126,0.04922882,0.8201754,3.28463,-68.36407,5.02227,-68.26166,54.61417,-5.041405
243,True,229,188,5206,46.5612,55.73131,0.0,0.8209607,68.61311,-68.18441,66.97479,-67.45975,35.99735,-32.69908
244,True,230,189,4042,28.2927,24.4185,0.1365661,0.8217391,3.304077,-2.857887,4.906219,-3.562721,29.22232,-18.02487
245,True,231,190,6700,55.75238,20.69215,0.2104478,0.8225108,68.60089,-39.40528,67.01181,-38.62946,11.35696,-41.9249
246,True,232,191,2560,32.65693,41.66768,0.0,0.8232759,57.84572,-11.60283,56.09795,-12.6703,24.1971,-19.65661
247,True,233,191,8006,3.308195,29.02346,0.3449913,0.8197425,69.04498,-67.92677,68.91986,-66.24921,67.49573,-63.26481
248,True,234,191,5176,9.083232,46.1676,0.05873261,0.8162393,3.262764,-43.52669,4.918625,-43.66393,9.913643,-36.07754
249,True,235,192,9278,35.59345,43.4736,0.0,0.8170213,68.61551,-17.55393,66.89621,-17.87817,68.78487,-53.4214
