episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,0.0,8336,33.08731,0.1101248
1,True,0.5,1982,49.26594,0.0
2,True,0.6666667,13122,23.76878,0.3187014
3,True,0.5,8446,38.77295,0.1565238
4,True,0.4,1690,5.590003,1.0
5,True,0.3333333,2714,17.50274,0.2645542
6,True,0.4285714,8062,36.68279,0.05432895
7,True,0.5,6800,23.86161,0.342647
8,True,0.4444444,4520,32.47677,0.09469026
9,True,0.4,11168,17.78965,0.413682
10,True,0.3636364,16550,24.3999,0.3992749
11,True,0.3333333,10594,32.85578,0.07702473
12,True,0.3076923,9232,23.02137,0.2725303
13,True,0.3571429,3672,34.1291,0.0
14,True,0.4,5106,21.8244,0.4253819
15,True,0.4375,4768,24.78157,0.1614933
16,True,0.4705882,11306,23.39088,0.1753051
17,True,0.5,17756,36.05892,0.01790944
18,True,0.5263158,14398,33.11448,0.134602
19,True,0.55,6046,40.42585,0.2388356
20,True,0.5714286,3102,38.40076,0.0
21,True,0.5909091,5346,32.88535,0.0
22,True,0.6086956,8430,17.52628,0.4635825
23,True,0.5833333,17410,31.71316,0.1219989
24,True,0.6,1530,35.06699,0.0
25,True,0.5769231,2154,33.09166,0.07056639
26,True,0.5925926,6050,35.43508,0.09057851
27,True,0.6071429,12808,8.080055,0.8554029
28,True,0.6206896,3900,25.06348,0.211282
29,True,0.6333333,7584,28.91847,0.2368143
30,True,0.6451613,10070,25.66818,0.1884806
31,True,0.65625,2502,36.70798,0.0
32,True,0.6666667,5960,32.69501,0.1825503
33,True,0.6764706,14076,31.30306,0.0862461
34,True,0.6571429,6404,23.81963,0.3500937
35,True,0.6388889,3000,19.06553,0.68
36,True,0.6486486,3588,36.35543,0.0
37,True,0.6315789,3172,17.56896,0.5882724
38,True,0.6410257,8290,38.51196,0.1884198
39,True,0.65,6414,10.11151,0.7976302
40,True,0.6585366,4606,50.2528,0.0
41,True,0.6666667,3424,54.9217,0.0
42,True,0.6744186,2022,40.28531,0.0
43,True,0.6590909,14960,23.30684,0.390508
44,True,0.6666667,1948,39.94019,0.0
45,True,0.6739131,9616,34.5993,0.1482945
46,True,0.680851,5284,27.38165,0.2819833
47,True,0.6875,1482,59.32655,0.0
48,True,0.6938776,3534,31.8362,0.0
49,True,0.7,8306,27.64752,0.1516976
50,True,0.7058824,3770,14.34244,0.4259947
51,False,0.7058824,20000,0.1724,0.7058824
52,True,0.6923077,10134,18.91861,0.4839155
53,True,0.6981132,6738,33.60735,0.01395073
54,True,0.7037037,11162,29.39707,0.2870453
55,False,0.7037037,20000,0.3174,0.7037037
56,True,0.7090909,11288,23.76252,0.2795889
57,True,0.7142857,2784,22.8025,0.07686782
58,True,0.7192982,3884,23.70694,0.3290422
59,True,0.7241379,1566,44.76126,0.0
60,True,0.7118644,7788,13.87479,0.6432974
61,True,0.7,12316,25.42902,0.3449172
62,False,0.7,20000,0.2234,0.7
63,True,0.704918,2278,57.23975,0.0
64,True,0.7096774,4724,40.67265,0.08509737
65,True,0.7142857,4410,46.25536,0.0
66,True,0.71875,5802,34.21354,0.02309548
67,False,0.71875,20000,0.0501,0.71875
68,True,0.7230769,2048,45.05759,0.0
69,True,0.7121212,1232,25.71353,0.2029221
70,True,0.7164179,8780,40.03308,0.0
71,True,0.7205882,6512,28.46706,0.02242015
72,True,0.7246377,2274,38.17761,0.0
73,True,0.7142857,3250,11.99205,0.4104615
74,True,0.7183099,2,42.56576,0.0
75,True,0.7083333,2546,12.79072,0.6944226
76,True,0.7123288,6874,24.38345,0.2237416
77,True,0.7162162,1928,51.36117,0.0
78,True,0.72,4686,34.01925,0.0
79,True,0.7236842,13438,39.70311,0.07411817
80,True,0.7272727,2886,31.94556,0.1101871
81,True,0.7307692,1508,31.84451,0.0
82,True,0.7341772,1852,37.91668,0.0
83,True,0.7375,15876,33.63206,0.2031998
84,True,0.728395,5524,30.11159,0.307386
85,True,0.7317073,2760,52.44569,0.0
86,True,0.7349398,6332,42.60906,0.0315856
87,True,0.7380952,9438,32.1174,0.1220598
88,True,0.7411765,6040,41.87304,0.2003311
89,True,0.7325581,2574,28.5475,0.3092463
90,True,0.7356322,5216,20.53897,0.2921779
91,True,0.7386364,7360,33.58332,0.1089674
92,True,0.741573,3510,39.9389,0.0
93,True,0.7333333,2996,15.68098,0.6575434
94,True,0.7362638,9084,28.44282,0.3181418
95,True,0.7391304,2192,47.71418,0.0
96,True,0.7419355,1226,50.22108,0.0
97,True,0.7446808,3872,41.61008,0.0
98,True,0.7473684,12188,25.02636,0.3145717
99,True,0.75,2882,40.58693,0.0
100,True,0.7525773,8474,35.07083,0.0
101,True,0.755102,7528,42.41965,0.06482466
102,True,0.7575758,4892,43.00405,0.0
103,True,0.76,6996,25.43177,0.3167524
104,True,0.7623762,1328,43.00107,0.0
105,True,0.7647059,3718,38.38924,0.0
106,True,0.7669903,972,33.8476,0.0
107,True,0.7692308,4740,24.53637,0.1172996
108,True,0.7619048,13138,26.42395,0.4066068
109,True,0.754717,3044,11.77403,0.6051248
110,True,0.7570093,3230,35.34483,0.0
111,True,0.7592593,13438,29.36874,0.08498289
112,True,0.7522936,5860,21.87356,0.3136519
113,True,0.7545455,2422,21.47072,0.2146986
114,True,0.7567568,2990,38.39759,0.03277592
115,True,0.75,6738,14.09114,0.6562778
116,True,0.7522124,7004,20.78204,0.4257567
117,True,0.7543859,4922,41.97104,0.0
118,False,0.7543859,20000,0.3637,0.7543859
119,True,0.7565218,3834,31.11862,0.0
120,True,0.75,3920,34.87635,0.155102
121,True,0.7521368,2908,17.11182,0.5777166
122,True,0.7542373,14696,35.23021,0.02925966
123,True,0.7563025,9320,30.37551,0.1167382
124,True,0.7583333,13340,44.3428,0.0
125,True,0.7520661,5562,19.87694,0.2797555
126,True,0.7540984,6036,32.56581,0.0
127,True,0.7560976,10534,27.28726,0.04290868
128,True,0.75,3962,19.23093,0.5805149
129,True,0.752,5446,29.42808,0.3811972
130,True,0.7539682,1664,27.09569,0.2944711
131,True,0.7559055,4980,37.06117,0.0
132,True,0.7578125,5542,33.67204,0.009382894
133,True,0.7596899,3942,19.97943,0.1780822
134,True,0.7615384,6140,32.09943,0.05830619
135,True,0.7633588,7644,38.44096,0.0
136,True,0.7651515,5448,18.28899,0.332232
137,True,0.7669173,3392,58.83123,0.0
138,True,0.7686567,2604,37.73879,0.0
139,True,0.7629629,10034,13.65382,0.6308551
140,True,0.7573529,7614,16.24193,0.3771999
141,True,0.7591241,8340,46.86035,0.0
142,True,0.7608696,6732,24.75464,0.3181818
143,True,0.7625899,2940,32.99673,0.0
144,True,0.7642857,7864,32.05758,0.3479145
145,True,0.7659575,7804,44.5127,0.0
146,True,0.7676057,5062,31.64927,0.04188068
147,True,0.7692308,9986,21.89705,0.3258562
148,True,0.7708333,2762,33.86203,0.0
149,True,0.7724138,2714,32.5229,0.0
150,True,0.7739726,11854,13.47618,0.52438
151,True,0.7687075,4576,35.64367,0.09615385
152,True,0.7635135,9246,13.9026,0.6052347
153,True,0.7651007,2136,43.78354,0.0
154,True,0.7666667,7036,44.29565,0.0
155,True,0.7682119,1884,22.31869,0.0
156,True,0.7697368,9214,31.67924,0.03342739
157,True,0.7647059,1558,35.9929,0.1976893
158,True,0.7662337,3628,38.99449,0.0
159,True,0.7677419,6220,29.58605,0.1655949
160,True,0.7692308,3148,13.67513,0.3538755
161,True,0.7707006,13770,33.30727,0.02933914
162,True,0.7721519,2530,27.32908,0.0
163,True,0.7735849,2346,36.71151,0.0
164,True,0.775,17592,31.93183,0.2728513
165,True,0.7763975,2710,22.44092,0.3394834
166,True,0.771605,4100,12.47603,0.6858537
167,True,0.7730061,12224,24.42377,0.4132853
168,True,0.7743902,2032,34.98446,0.3297244
169,False,0.7743902,20000,0.13,0.7743902
170,True,0.7757576,13168,23.58467,0.4507898
171,True,0.7771084,2992,26.37163,0.1450535
172,True,0.7784431,2082,33.98267,0.0
173,True,0.7797619,2726,53.53876,0.0
174,True,0.7810651,15956,31.75585,0.2109551
175,True,0.7823529,2070,46.29749,0.0
176,True,0.7836257,5188,39.08102,0.0
177,True,0.7848837,16756,35.13961,0.03389831
178,True,0.7861272,1626,49.6488,0.0
179,True,0.7873563,10168,40.4046,0.293273
180,False,0.7873563,20000,0.6107,0.7873563
181,True,0.7885714,5068,29.13192,0.0
182,True,0.7840909,7068,21.75709,0.4193548
183,True,0.7853107,3118,41.60475,0.0
184,True,0.7865168,1418,34.91681,0.0
185,True,0.7821229,8362,27.22408,0.2702703
186,True,0.7833334,2156,20.55241,0.2690167
187,True,0.7845304,5686,38.21076,0.1375308
188,True,0.7802198,2284,15.22975,0.4028021
189,True,0.7814208,1170,46.10108,0.0
190,True,0.7771739,888,3.828416,1.0
191,True,0.7783784,8864,30.6489,0.1055957
192,True,0.7795699,3952,19.77204,0.5379555
193,True,0.7807487,6122,27.96105,0.2038549
194,True,0.7819149,7478,28.41004,0.0
195,True,0.7830688,12198,25.24355,0.3371044
196,True,0.7842105,3392,33.51341,0.0
197,True,0.7801047,10772,30.85539,0.2077609
198,True,0.78125,2896,29.15456,0.1167127
199,True,0.7823834,3454,27.98265,0.0
200,True,0.7783505,3692,6.490287,0.9257855
201,False,0.7783505,20000,0.0855,0.7783505
202,True,0.7794872,12438,21.99552,0.4679209
203,True,0.7806122,15548,34.34205,0.107152
204,True,0.7817259,4512,34.73558,0.0
205,True,0.7777778,4168,13.26942,0.6972169
206,True,0.7788945,4944,39.54545,0.0
207,True,0.78,4238,33.02954,0.02784332
208,True,0.7810946,468,32.71658,0.0
209,True,0.7821782,7944,34.3336,0.01032226
210,True,0.7832512,2064,59.32322,0.0
211,True,0.7843137,8632,38.44949,0.2513902
212,True,0.7853659,3954,36.31984,0.0809307
