episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,7518,31.31194,0.2990157
1,True,1.0,7416,25.22653,0.2907228
2,True,0.6666667,19314,31.75983,0.2272963
3,True,0.75,4842,52.30901,0.0
4,False,0.75,20000,0.0,0.75
5,True,0.8,4468,23.63917,0.4149508
6,True,0.8333333,10040,47.39105,0.0
7,True,0.8571429,6680,59.17076,0.0
8,True,0.75,19052,50.49722,0.03023305
9,True,0.6666667,3370,35.27449,0.1032641
10,False,0.6666667,20000,0.1841,0.6666667
11,True,0.7,9204,26.25813,0.3007388
12,True,0.7272727,12500,42.34649,0.0
13,True,0.75,9826,32.52974,0.02401791
14,True,0.7692308,18862,42.8548,0.105185
15,False,0.7692308,20000,0.0124,0.7692308
16,True,0.7857143,15218,41.10318,0.02457616
17,True,0.8,19890,56.46326,0.0
18,False,0.8,20000,0.3542,0.8
19,False,0.8,20000,0.1466,0.8
20,True,0.8125,15094,53.11102,0.0
21,True,0.7647059,15606,41.75303,0.06407792
22,True,0.7777778,6850,45.13144,0.0
23,True,0.7894737,6500,46.57955,0.02338462
24,False,0.7894737,20000,0.0,0.7894737
25,True,0.75,6060,21.89258,0.4993399
26,True,0.7619048,10952,35.48257,0.09569029
27,True,0.7272727,13438,36.36483,0.1952672
28,False,0.7272727,20000,0.1533,0.7272727
29,False,0.7272727,20000,0.0031,0.7272727
30,True,0.7391304,10262,47.84999,0.0
31,True,0.75,8544,40.90929,0.01568352
32,True,0.72,14516,15.93374,0.6476991
33,True,0.7307692,6222,19.7209,0.2693668
34,False,0.7307692,20000,0.0536,0.7307692
35,True,0.7407407,8698,38.30691,0.0
36,True,0.75,8634,39.72741,0.06532314
37,True,0.7241379,14098,36.69838,0.0754717
38,True,0.7333333,9562,29.77269,0.06295754
39,True,0.7419355,11844,41.45774,0.01705505
40,True,0.75,11672,36.53323,0.0340987
41,True,0.7575758,10340,39.77702,0.06576402
42,True,0.7647059,12322,47.14522,0.0
43,True,0.7714286,9574,34.20429,0.06308753
44,True,0.7777778,1644,37.91145,0.05352798
45,True,0.7567568,15878,45.07157,0.04421212
46,False,0.7567568,20000,0.0815,0.7567568
47,False,0.7567568,20000,0.0836,0.7567568
48,True,0.7631579,13784,27.66793,0.2369414
49,True,0.7692308,14236,31.07399,0.1691486
50,True,0.775,7418,52.50411,0.0
51,False,0.775,20000,0.1155,0.775
52,True,0.7804878,6788,55.7738,0.0
53,True,0.7857143,11968,24.25656,0.2346257
54,True,0.7906977,3254,26.19061,0.2274124
55,False,0.7906977,20000,0.1798,0.7906977
56,True,0.7954546,6490,25.96251,0.2255778
57,True,0.8,6798,32.92422,0.1309209
58,True,0.7826087,9980,35.61933,0.08396794
59,False,0.7826087,20000,0.0,0.7826087
60,False,0.7826087,20000,0.0828,0.7826087
61,True,0.7872341,2912,43.88679,0.0
62,False,0.7872341,20000,0.1094,0.7872341
63,True,0.7916667,5960,34.76065,0.1251678
64,True,0.7959183,18338,34.83432,0.1344749
65,True,0.78,4526,36.59853,0.07909855
66,True,0.7843137,19092,25.48062,0.3113346
67,False,0.7843137,20000,0.0565,0.7843137
68,False,0.7843137,20000,0.2248,0.7843137
69,True,0.7692308,9744,23.92884,0.3585796
70,True,0.754717,10762,48.18331,0.04051292
71,False,0.754717,20000,0.1935,0.754717
72,True,0.7592593,4700,69.68552,0.0
73,True,0.7636364,16606,27.42761,0.1973985
74,True,0.75,8492,23.5389,0.3436175
75,False,0.75,20000,0.0729,0.75
76,True,0.7543859,9306,52.93096,0.0
77,False,0.7543859,20000,0.145,0.7543859
78,True,0.7586207,19224,36.64534,0.1602164
