episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,7596,29.97094,0.1477093
1,True,1.0,2160,29.18194,0.0
2,True,1.0,17550,26.99581,0.09424502
3,True,1.0,8552,28.38037,0.200421
4,False,1.0,20000,0.0287,1.0
5,True,1.0,1632,42.50543,0.0
6,True,1.0,15568,31.59148,0.02119733
7,False,1.0,20000,0.0384,1.0
8,True,1.0,15304,33.52593,0.05384213
9,False,1.0,20000,0.2414,1.0
10,True,1.0,8692,28.87043,0.1992637
11,True,1.0,2088,38.09724,0.0
12,True,1.0,6798,34.08179,0.0
13,True,0.9090909,8484,22.83214,0.3769448
14,True,0.9166667,3882,14.15298,0.5002576
15,True,0.9230769,19000,29.81481,0.1977895
16,True,0.9285714,3748,19.88771,0.03735325
17,False,0.9285714,20000,0.37,0.9285714
18,True,0.9333333,8456,33.76609,0.0820719
19,True,0.9375,7946,28.56211,0.05789076
20,True,0.9411765,17148,23.63882,0.1841614
21,True,0.8888889,9256,32.88837,0.0144771
22,True,0.8947368,13924,46.03721,0.02470554
23,False,0.8947368,20000,0.2716,0.8947368
24,True,0.9,5672,41.20959,0.0
25,False,0.9,20000,0.0533,0.9
26,True,0.9047619,6164,28.48296,0.0100584
27,True,0.9090909,5416,39.57179,0.0
28,True,0.8695652,18076,25.54359,0.330936
29,True,0.875,19910,28.78768,0.1338021
30,True,0.88,6196,32.08535,0.0
31,True,0.8846154,8110,31.79996,0.08384711
32,True,0.8888889,5448,39.48442,0.2305433
33,True,0.8928571,15836,37.46142,0.08600657
34,True,0.8965517,3794,47.23927,0.0
35,True,0.9,11730,52.09281,0.1188406
36,False,0.9,20000,0.184,0.9
37,True,0.8709677,6184,26.64161,0.1898448
38,True,0.875,1102,21.15129,0.0
39,True,0.8787879,8360,37.54092,0.0
40,False,0.8787879,20000,0.4102,0.8787879
41,True,0.8823529,150,28.19423,0.0
42,True,0.8857143,7170,45.7375,0.0
43,True,0.8611111,6148,27.08153,0.1450878
44,False,0.8611111,20000,0.1059,0.8611111
45,True,0.8648649,2598,65.94054,0.0
46,True,0.8684211,5918,28.60831,0.1007097
47,True,0.8717949,2,30.91445,0.0
48,False,0.8717949,20000,0.2156,0.8717949
49,True,0.875,6700,38.19579,0.0
50,False,0.875,20000,0.1063,0.875
51,True,0.8780488,6234,35.92356,0.1042669
52,True,0.8809524,12420,35.52141,0.1394525
53,False,0.8809524,20000,0.0868,0.8809524
54,True,0.8837209,5144,32.16426,0.07970451
55,False,0.8837209,20000,0.3223,0.8837209
56,True,0.8636364,4588,28.50087,0.07192677
57,True,0.8666667,1878,56.48299,0.0
58,True,0.8695652,3176,43.97676,0.0
