episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,2354,29.83832,0.0
1,False,1.0,10000,0.0,1.0
2,False,1.0,10000,0.0,1.0
3,False,1.0,10000,0.0,1.0
4,True,1.0,2075,18.30652,0.0
5,False,1.0,10000,0.0,1.0
6,True,1.0,802,24.00326,0.0
7,False,1.0,10000,0.0,1.0
8,False,1.0,10000,0.1542,1.0
9,False,1.0,10000,0.0,1.0
10,False,1.0,10000,0.0,1.0
11,False,1.0,10000,0.0,1.0
12,False,1.0,10000,0.0,1.0
13,True,1.0,1100,18.43809,0.0
14,True,1.0,562,37.96212,0.0
15,False,1.0,10000,0.0967,1.0
16,False,1.0,10000,0.2738,1.0
17,True,1.0,1192,33.28773,0.0
18,True,1.0,1829,20.56866,0.0
19,False,1.0,10000,0.0,1.0
20,True,1.0,3245,24.65098,0.0
21,True,0.8888889,5072,5.96018,0.8032334
22,True,0.8,8047,13.78617,0.3214863
23,False,0.8,10000,0.0,0.8
24,False,0.8,10000,0.0,0.8
25,False,0.8,10000,0.0,0.8
26,False,0.8,10000,0.0,0.8
27,True,0.8181818,1372,9.370752,0.2776968
28,True,0.8333333,4307,32.40093,0.0
29,True,0.8461539,7931,18.70411,0.2105661
30,True,0.8571429,1,17.55273,0.0
31,True,0.8666667,947,12.3035,0.05596621
32,False,0.8666667,10000,0.1113,0.8666667
33,True,0.875,4513,36.22917,0.0
34,False,0.875,10000,0.0349,0.875
35,False,0.875,10000,0.2182,0.875
36,True,0.8823529,2595,14.47946,0.2366089
37,False,0.8823529,10000,0.1037,0.8823529
38,True,0.8888889,615,21.95297,0.0
39,False,0.8888889,10000,0.0,0.8888889
40,True,0.8947368,696,12.13722,0.005747126
41,True,0.9,1441,11.31774,0.4399723
42,False,0.9,10000,0.1094,0.9
43,False,0.9,10000,0.6993,0.9
44,True,0.9047619,6909,31.90571,0.0
45,False,0.9047619,10000,0.0,0.9047619
46,True,0.9090909,3657,26.7504,0.0
47,False,0.9090909,10000,0.0,0.9090909
48,False,0.9090909,10000,0.153,0.9090909
49,True,0.9130435,6567,9.089746,0.5267245
50,False,0.9130435,10000,0.1697,0.9130435
51,True,0.9166667,3977,35.92604,0.0
52,True,0.92,1061,32.9667,0.0
53,False,0.92,10000,0.477,0.92
54,False,0.92,10000,0.1726,0.92
55,False,0.92,10000,0.0,0.92
56,False,0.92,10000,0.0,0.92
57,False,0.92,10000,0.0,0.92
58,True,0.9230769,9536,10.98915,0.3341024
59,True,0.9259259,290,36.18086,0.0
60,False,0.9259259,10000,0.2269,0.9259259
61,True,0.9285714,1103,24.52481,0.0
62,True,0.9310345,5618,39.01451,0.0
63,True,0.9333333,190,37.74803,0.0
64,True,0.9354839,7517,28.51223,0.0
65,False,0.9354839,10000,0.0,0.9354839
66,True,0.9375,1847,15.2655,0.0
67,True,0.9393939,5223,21.59591,0.0
68,False,0.9393939,10000,0.5282,0.9393939
69,True,0.9411765,1267,28.88828,0.0
70,True,0.9428571,309,11.17699,0.0
71,True,0.9444444,5924,24.57209,0.0
72,False,0.9444444,10000,0.0,0.9444444
73,True,0.9459459,4292,13.54252,0.0
74,True,0.9473684,1139,18.80548,0.0
75,False,0.9473684,10000,0.0,0.9473684
76,False,0.9473684,10000,0.1562,0.9473684
77,True,0.948718,3582,17.18278,0.01451703
78,True,0.95,5373,30.33254,0.0
79,False,0.95,10000,0.5468,0.95
80,False,0.95,10000,0.541,0.95
81,True,0.9512195,4110,30.22171,0.0
82,True,0.952381,1774,33.72535,0.0
83,False,0.952381,10000,0.1924,0.952381
84,False,0.952381,10000,0.7022,0.952381
85,True,0.9534883,5180,35.15585,0.0
86,False,0.9534883,10000,0.0,0.9534883
87,True,0.9545454,9503,31.8901,0.0
88,True,0.9555556,3957,13.36399,0.3795805
89,False,0.9555556,10000,0.0,0.9555556
90,False,0.9555556,10000,0.4372,0.9555556
91,False,0.9555556,10000,0.1208,0.9555556
92,True,0.9565217,8674,36.01169,0.0
93,True,0.9574468,1,26.36243,0.0
94,False,0.9574468,10000,0.0,0.9574468
95,True,0.9583333,2832,26.28377,0.0
96,False,0.9583333,10000,0.7518,0.9583333
97,True,0.9591837,501,25.28365,0.0
98,True,0.94,1,7.008683,1.0
99,False,0.94,10000,0.1817,0.94
100,True,0.9411765,237,26.36918,0.0
101,True,0.9423077,1528,29.57194,0.0
102,True,0.9433962,3032,17.85712,0.0
103,True,0.9259259,8890,14.51684,0.05241845
104,True,0.9272727,6619,33.22445,0.0
105,False,0.9272727,10000,0.0,0.9272727
106,True,0.9285714,356,17.76986,0.0
107,False,0.9285714,10000,0.0,0.9285714
108,False,0.9285714,10000,0.0,0.9285714
109,True,0.9298246,7154,16.43023,0.1074923
110,False,0.9298246,10000,0.0,0.9298246
111,True,0.9310345,5819,14.45259,0.2863035
112,False,0.9310345,10000,0.059,0.9310345
113,False,0.9310345,10000,0.3065,0.9310345
114,True,0.9322034,8359,39.64357,0.0
115,True,0.9333333,5275,35.11283,0.0
116,False,0.9333333,10000,0.1003,0.9333333
117,False,0.9333333,10000,0.008,0.9333333
118,True,0.9344262,8716,25.61974,0.0
119,True,0.9354839,968,26.6756,0.0
120,True,0.9365079,125,24.86284,0.0
121,False,0.9365079,10000,0.2881,0.9365079
122,False,0.9365079,10000,0.0,0.9365079
123,True,0.9375,972,19.33488,0.0
124,True,0.9384615,1031,37.87521,0.0
125,False,0.9384615,10000,0.0,0.9384615
126,True,0.9242424,7148,12.3842,0.4437605
127,False,0.9242424,10000,0.0,0.9242424
128,True,0.9253731,9280,35.19465,0.0
129,False,0.9253731,10000,0.0,0.9253731
130,False,0.9253731,10000,0.318,0.9253731
131,True,0.9264706,0,,
132,False,0.9264706,10000,0.183,0.9264706
133,True,0.9275362,5531,34.8458,0.0
134,False,0.9275362,10000,0.0,0.9275362
135,True,0.9142857,1060,4.910111,1.0
136,True,0.915493,9924,12.8957,0.2429464
137,False,0.915493,10000,0.0,0.915493
138,True,0.9166667,9625,15.63924,0.1757922
139,False,0.9166667,10000,0.0383,0.9166667
140,True,0.9178082,8842,18.93829,0.0
141,False,0.9178082,10000,0.0562,0.9178082
142,True,0.9189189,7362,41.43652,0.0
143,False,0.9189189,10000,0.0,0.9189189
144,False,0.9189189,10000,0.5566,0.9189189
145,True,0.92,838,25.69028,0.0
146,True,0.9210526,8278,26.00516,0.0
147,False,0.9210526,10000,0.0,0.9210526
148,False,0.9210526,10000,0.0,0.9210526
149,False,0.9210526,10000,0.1389,0.9210526
150,True,0.9220779,3611,28.95996,0.0
151,True,0.9230769,8019,34.89368,0.0
152,True,0.9240506,1679,16.31092,0.0
153,False,0.9240506,10000,0.0,0.9240506
154,True,0.925,1004,26.31971,0.0
155,True,0.9259259,8268,12.4373,0.5135462
156,True,0.9268293,5696,39.30132,0.0
157,True,0.9156626,2220,9.423641,0.3085586
158,True,0.9166667,5087,30.86338,0.0
159,False,0.9166667,10000,0.3341,0.9166667
160,True,0.9176471,6628,40.43099,0.0
161,False,0.9176471,10000,0.0,0.9176471
162,True,0.9069768,6414,14.2536,0.248363
163,False,0.9069768,10000,0.1286,0.9069768
164,True,0.9080459,347,30.24464,0.0
165,True,0.9090909,4012,30.93009,0.0
166,True,0.9101124,8028,42.1781,0.0
167,True,0.9111111,1346,27.2425,0.0
168,True,0.9120879,8664,32.83323,0.0
