[Inference] catch_radius_9_team_reward_5
[Episode 0] [capture] total_captures = 1, lone_wolf_captures = 1, prey_survived_step = 145, predator_distance = 30.073, avg_predator_distance = 29.99774, predator_proximity_rate = 0, score = 1
[Episode 35] [capture] total_captures = 36, lone_wolf_captures = 31, prey_survived_step = 734, predator_distance = 41.44833, avg_predator_distance = 35.54703, predator_proximity_rate = 0, score = 0.8611111
[Episode 36] [capture] total_captures = 37, lone_wolf_captures = 32, prey_survived_step = 148, predator_distance = 35.35869, avg_predator_distance = 31.03351, predator_proximity_rate = 0, score = 0.8648649
[Episode 37] [capture] total_captures = 38, lone_wolf_captures = 33, prey_survived_step = 2802, predator_distance = 21.07931, avg_predator_distance = 21.2093, predator_proximity_rate = 0, score = 0.8684211
[Episode 38] [capture] total_captures = 39, lone_wolf_captures = 33, prey_survived_step = 1943, predator_distance = 5.135934, avg_predator_distance = 5.057192, predator_proximity_rate = 1, score = 0.8461539
[Episode 39] [capture] total_captures = 40, lone_wolf_captures = 34, prey_survived_step = 109, predator_distance = 24.17445, avg_predator_distance = 28.30894, predator_proximity_rate = 0, score = 0.85
[Episode 40] [capture] total_captures = 41, lone_wolf_captures = 35, prey_survived_step = 406, predator_distance = 31.59128, avg_predator_distance = 29.90584, predator_proximity_rate = 0, score = 0.8536586
[Episode 41] [capture] total_captures = 42, lone_wolf_captures = 36, prey_survived_step = 109, predator_distance = 26.91323, avg_predator_distance = 26.47787, predator_proximity_rate = 0, score = 0.8571429
[Episode 42] [capture] total_captures = 43, lone_wolf_captures = 36, prey_survived_step = 2099, predator_distance = 4.599866, avg_predator_distance = 6.25877, predator_proximity_rate = 0.8813721, score = 0.8372093
[Episode 43] [capture] total_captures = 44, lone_wolf_captures = 37, prey_survived_step = 370, predator_distance = 28.99943, avg_predator_distance = 29.25217, predator_proximity_rate = 0, score = 0.8409091
[Episode 44] [capture] total_captures = 45, lone_wolf_captures = 38, prey_survived_step = 593, predator_distance = 10.95373, avg_predator_distance = 6.166679, predator_proximity_rate = 0.8954469, score = 0.8444445
[Episode 45] [capture] total_captures = 46, lone_wolf_captures = 39, prey_survived_step = 5, predator_distance = 11.97085, avg_predator_distance = 11.96737, predator_proximity_rate = 0, score = 0.8478261
[Episode 46] [capture] total_captures = 47, lone_wolf_captures = 39, prey_survived_step = 1457, predator_distance = 6.957357, avg_predator_distance = 5.045832, predator_proximity_rate = 1, score = 0.8297873
[Episode 47] [capture] total_captures = 48, lone_wolf_captures = 40, prey_survived_step = 152, predator_distance = 11.82293, avg_predator_distance = 10.06681, predator_proximity_rate = 0.2171053, score = 0.8333333
[Episode 48] [capture] total_captures = 49, lone_wolf_captures = 41, prey_survived_step = 824, predator_distance = 35.69817, avg_predator_distance = 37.39872, predator_proximity_rate = 0, score = 0.8367347
[Episode 49] [capture] total_captures = 50, lone_wolf_captures = 42, prey_survived_step = 475, predator_distance = 32.12794, avg_predator_distance = 33.54793, predator_proximity_rate = 0, score = 0.84
[Episode 50] [capture] total_captures = 51, lone_wolf_captures = 43, prey_survived_step = 3528, predator_distance = 8.872017, avg_predator_distance = 6.776636, predator_proximity_rate = 0.7627551, score = 0.8431373
[Episode 51] [capture] total_captures = 52, lone_wolf_captures = 44, prey_survived_step = 1, predator_distance = 17.62315, avg_predator_distance = 17.66615, predator_proximity_rate = 0, score = 0.8461539
[Episode 52] [capture] total_captures = 53, lone_wolf_captures = 45, prey_survived_step = 225, predator_distance = 20.94154, avg_predator_distance = 14.25649, predator_proximity_rate = 0, score = 0.8490566
[Episode 53] [capture] total_captures = 54, lone_wolf_captures = 46, prey_survived_step = 161, predator_distance = 29.38191, avg_predator_distance = 30.52064, predator_proximity_rate = 0, score = 0.8518519
[Episode 54] [capture] total_captures = 55, lone_wolf_captures = 47, prey_survived_step = 929, predator_distance = 22.84005, avg_predator_distance = 16.20658, predator_proximity_rate = 0, score = 0.8545455
[Episode 55] [capture] total_captures = 56, lone_wolf_captures = 48, prey_survived_step = 446, predator_distance = 21.18223, avg_predator_distance = 16.50163, predator_proximity_rate = 0, score = 0.8571429
[Episode 56] [capture] total_captures = 57, lone_wolf_captures = 49, prey_survived_step = 343, predator_distance = 13.69636, avg_predator_distance = 12.58506, predator_proximity_rate = 0, score = 0.8596491
[Episode 57] [capture] total_captures = 58, lone_wolf_captures = 50, prey_survived_step = 655, predator_distance = 20.50807, avg_predator_distance = 19.10909, predator_proximity_rate = 0, score = 0.862069
[Episode 58] [capture] total_captures = 59, lone_wolf_captures = 51, prey_survived_step = 2816, predator_distance = 31.94458, avg_predator_distance = 9.847605, predator_proximity_rate = 0.6083097, score = 0.8644068
[Episode 59] [capture] total_captures = 60, lone_wolf_captures = 51, prey_survived_step = 1611, predator_distance = 4.732181, avg_predator_distance = 6.480732, predator_proximity_rate = 0.8292986, score = 0.85
[Episode 60] [capture] total_captures = 61, lone_wolf_captures = 52, prey_survived_step = 873, predator_distance = 30.8577, avg_predator_distance = 23.09048, predator_proximity_rate = 0, score = 0.852459
[Episode 61] [capture] total_captures = 62, lone_wolf_captures = 53, prey_survived_step = 354, predator_distance = 13.27748, avg_predator_distance = 14.85391, predator_proximity_rate = 0, score = 0.8548387
[Episode 62] [capture] total_captures = 63, lone_wolf_captures = 54, prey_survived_step = 386, predator_distance = 16.43888, avg_predator_distance = 21.25221, predator_proximity_rate = 0, score = 0.8571429
[Episode 63] [capture] total_captures = 64, lone_wolf_captures = 55, prey_survived_step = 1110, predator_distance = 17.80893, avg_predator_distance = 22.90623, predator_proximity_rate = 0, score = 0.859375
[Episode 64] [capture] total_captures = 65, lone_wolf_captures = 56, prey_survived_step = 4545, predator_distance = 19.65778, avg_predator_distance = 7.034059, predator_proximity_rate = 0.690429, score = 0.8615385
[Episode 65] [capture] total_captures = 66, lone_wolf_captures = 56, prey_survived_step = 787, predator_distance = 7.531065, avg_predator_distance = 17.90241, predator_proximity_rate = 0.02541296, score = 0.8484849
[Episode 66] [capture] total_captures = 67, lone_wolf_captures = 56, prey_survived_step = 99, predator_distance = 9.54586, avg_predator_distance = 13.91559, predator_proximity_rate = 0, score = 0.8358209
[Episode 67] [capture] total_captures = 68, lone_wolf_captures = 56, prey_survived_step = 1, predator_distance = 5.012987, avg_predator_distance = 4.917621, predator_proximity_rate = 1, score = 0.8235294
[Episode 68] [capture] total_captures = 69, lone_wolf_captures = 57, prey_survived_step = 507, predator_distance = 37.02583, avg_predator_distance = 36.0832, predator_proximity_rate = 0, score = 0.8260869
[Episode 69] [capture] total_captures = 70, lone_wolf_captures = 58, prey_survived_step = 547, predator_distance = 25.53246, avg_predator_distance = 27.41486, predator_proximity_rate = 0, score = 0.8285714
[Episode 70] [capture] total_captures = 71, lone_wolf_captures = 58, prey_survived_step = 1225, predator_distance = 5.7382, avg_predator_distance = 10.07236, predator_proximity_rate = 0.3338776, score = 0.8169014
[Episode 71] [capture] total_captures = 72, lone_wolf_captures = 59, prey_survived_step = 5809, predator_distance = 14.03229, avg_predator_distance = 9.38462, predator_proximity_rate = 0.4486142, score = 0.8194444
[Episode 72] [capture] total_captures = 73, lone_wolf_captures = 60, prey_survived_step = 261, predator_distance = 15.0669, avg_predator_distance = 19.38045, predator_proximity_rate = 0, score = 0.8219178
[Episode 73] [capture] total_captures = 74, lone_wolf_captures = 61, prey_survived_step = 1943, predator_distance = 13.32129, avg_predator_distance = 8.710029, predator_proximity_rate = 0.4889346, score = 0.8243243
[Episode 74] [capture] total_captures = 75, lone_wolf_captures = 62, prey_survived_step = 149, predator_distance = 24.31647, avg_predator_distance = 19.0011, predator_proximity_rate = 0, score = 0.8266667
[Episode 75] [capture] total_captures = 76, lone_wolf_captures = 63, prey_survived_step = 169, predator_distance = 20.71858, avg_predator_distance = 22.02759, predator_proximity_rate = 0, score = 0.8289474
[Episode 76] [capture] total_captures = 77, lone_wolf_captures = 64, prey_survived_step = 762, predator_distance = 24.19469, avg_predator_distance = 21.68147, predator_proximity_rate = 0, score = 0.8311688
[Episode 77] [capture] total_captures = 78, lone_wolf_captures = 65, prey_survived_step = 462, predator_distance = 23.61655, avg_predator_distance = 24.58228, predator_proximity_rate = 0, score = 0.8333333
[Episode 78] [capture] total_captures = 79, lone_wolf_captures = 66, prey_survived_step = 1684, predator_distance = 14.40218, avg_predator_distance = 6.835243, predator_proximity_rate = 0.7802851, score = 0.835443
[Episode 79] [capture] total_captures = 80, lone_wolf_captures = 66, prey_survived_step = 1265, predator_distance = 7.408374, avg_predator_distance = 5.977753, predator_proximity_rate = 0.8766798, score = 0.825
[Episode 80] [capture] total_captures = 81, lone_wolf_captures = 67, prey_survived_step = 1441, predator_distance = 13.68681, avg_predator_distance = 24.89135, predator_proximity_rate = 0, score = 0.8271605
[Episode 81] [capture] total_captures = 82, lone_wolf_captures = 68, prey_survived_step = 3266, predator_distance = 22.12325, avg_predator_distance = 22.56653, predator_proximity_rate = 0, score = 0.8292683
[Episode 82] [capture] total_captures = 83, lone_wolf_captures = 68, prey_survived_step = 957, predator_distance = 5.465188, avg_predator_distance = 17.66563, predator_proximity_rate = 0.05329154, score = 0.8192771
[Episode 83] [capture] total_captures = 84, lone_wolf_captures = 69, prey_survived_step = 158, predator_distance = 14.58593, avg_predator_distance = 18.07002, predator_proximity_rate = 0, score = 0.8214286
[Episode 84] [capture] total_captures = 85, lone_wolf_captures = 70, prey_survived_step = 838, predator_distance = 39.35532, avg_predator_distance = 35.36969, predator_proximity_rate = 0, score = 0.8235294
[Episode 85] [capture] total_captures = 86, lone_wolf_captures = 71, prey_survived_step = 147, predator_distance = 28.08483, avg_predator_distance = 28.1845, predator_proximity_rate = 0, score = 0.8255814
[Episode 86] [capture] total_captures = 87, lone_wolf_captures = 72, prey_survived_step = 583, predator_distance = 16.39232, avg_predator_distance = 8.282026, predator_proximity_rate = 0.5643225, score = 0.8275862
[Episode 87] [capture] total_captures = 88, lone_wolf_captures = 73, prey_survived_step = 1, predator_distance = 22.46888, avg_predator_distance = 22.47283, predator_proximity_rate = 0, score = 0.8295454
[Episode 88] [capture] total_captures = 89, lone_wolf_captures = 74, prey_survived_step = 246, predator_distance = 25.73581, avg_predator_distance = 28.09035, predator_proximity_rate = 0, score = 0.8314607
[Episode 89] [capture] total_captures = 90, lone_wolf_captures = 75, prey_survived_step = 4075, predator_distance = 14.60607, avg_predator_distance = 4.586735, predator_proximity_rate = 0.9619632, score = 0.8333333
[Episode 90] [capture] total_captures = 91, lone_wolf_captures = 76, prey_survived_step = 2624, predator_distance = 18.46063, avg_predator_distance = 21.00599, predator_proximity_rate = 0.01829268, score = 0.8351648
[Episode 91] [capture] total_captures = 92, lone_wolf_captures = 77, prey_survived_step = 242, predator_distance = 19.30898, avg_predator_distance = 15.86814, predator_proximity_rate = 0, score = 0.8369565
[Episode 92] [capture] total_captures = 93, lone_wolf_captures = 78, prey_survived_step = 385, predator_distance = 23.46449, avg_predator_distance = 27.27666, predator_proximity_rate = 0, score = 0.8387097
[Episode 93] [capture] total_captures = 94, lone_wolf_captures = 78, prey_survived_step = 7372, predator_distance = 2.97928, avg_predator_distance = 4.484527, predator_proximity_rate = 0.9605263, score = 0.8297873
[Episode 94] [capture] total_captures = 95, lone_wolf_captures = 78, prey_survived_step = 1244, predator_distance = 5.581344, avg_predator_distance = 6.52263, predator_proximity_rate = 0.7652733, score = 0.8210526
[Episode 95] [capture] total_captures = 96, lone_wolf_captures = 79, prey_survived_step = 7536, predator_distance = 25.7209, avg_predator_distance = 5.043093, predator_proximity_rate = 0.9790339, score = 0.8229167
[Episode 96] [capture] total_captures = 97, lone_wolf_captures = 80, prey_survived_step = 290, predator_distance = 36.04836, avg_predator_distance = 31.24542, predator_proximity_rate = 0, score = 0.8247423
[Episode 97] [capture] total_captures = 98, lone_wolf_captures = 80, prey_survived_step = 895, predator_distance = 4.848976, avg_predator_distance = 8.799037, predator_proximity_rate = 0.6312849, score = 0.8163266
[Episode 98] [capture] total_captures = 99, lone_wolf_captures = 80, prey_survived_step = 2507, predator_distance = 5.778478, avg_predator_distance = 12.29556, predator_proximity_rate = 0.2728361, score = 0.8080808
[Episode 99] [capture] total_captures = 100, lone_wolf_captures = 81, prey_survived_step = 127, predator_distance = 24.7808, avg_predator_distance = 27.39166, predator_proximity_rate = 0, score = 0.81
[Episode 100] [timeout] total_captures = 100, lone_wolf_captures = 81, prey_survived_step = 10000, avg_predator_distance = 4.007226, predator_proximity_rate = 1, score = 0.81
[Episode 101] [capture] total_captures = 101, lone_wolf_captures = 82, prey_survived_step = 1454, predator_distance = 13.04647, avg_predator_distance = 9.604282, predator_proximity_rate = 0.3555709, score = 0.8118812
[Episode 102] [capture] total_captures = 102, lone_wolf_captures = 82, prey_survived_step = 631, predator_distance = 6.482484, avg_predator_distance = 4.904513, predator_proximity_rate = 1, score = 0.8039216
[Episode 103] [capture] total_captures = 103, lone_wolf_captures = 83, prey_survived_step = 909, predator_distance = 11.0413, avg_predator_distance = 18.74351, predator_proximity_rate = 0, score = 0.8058252
[Episode 104] [capture] total_captures = 104, lone_wolf_captures = 84, prey_survived_step = 1849, predator_distance = 12.03078, avg_predator_distance = 14.42403, predator_proximity_rate = 0.03731747, score = 0.8076923
[Episode 105] [capture] total_captures = 105, lone_wolf_captures = 85, prey_survived_step = 929, predator_distance = 32.53895, avg_predator_distance = 18.46191, predator_proximity_rate = 0, score = 0.8095238
[Episode 106] [capture] total_captures = 106, lone_wolf_captures = 86, prey_survived_step = 130, predator_distance = 22.58714, avg_predator_distance = 21.15609, predator_proximity_rate = 0, score = 0.8113208
[Episode 107] [capture] total_captures = 107, lone_wolf_captures = 87, prey_survived_step = 804, predator_distance = 42.53031, avg_predator_distance = 36.57135, predator_proximity_rate = 0, score = 0.8130841
[Episode 108] [capture] total_captures = 108, lone_wolf_captures = 88, prey_survived_step = 345, predator_distance = 22.49326, avg_predator_distance = 26.90975, predator_proximity_rate = 0, score = 0.8148148
[Episode 109] [capture] total_captures = 109, lone_wolf_captures = 89, prey_survived_step = 3209, predator_distance = 35.53128, avg_predator_distance = 24.2148, predator_proximity_rate = 0, score = 0.8165138
[Episode 110] [capture] total_captures = 110, lone_wolf_captures = 90, prey_survived_step = 376, predator_distance = 30.70965, avg_predator_distance = 25.5325, predator_proximity_rate = 0, score = 0.8181818
[Episode 111] [capture] total_captures = 111, lone_wolf_captures = 91, prey_survived_step = 1471, predator_distance = 31.14533, avg_predator_distance = 29.33341, predator_proximity_rate = 0, score = 0.8198198
[Episode 112] [capture] total_captures = 112, lone_wolf_captures = 92, prey_survived_step = 2578, predator_distance = 26.55726, avg_predator_distance = 23.21478, predator_proximity_rate = 0, score = 0.8214286
[Episode 113] [capture] total_captures = 113, lone_wolf_captures = 93, prey_survived_step = 451, predator_distance = 13.72731, avg_predator_distance = 18.34882, predator_proximity_rate = 0, score = 0.8230088
[Episode 114] [capture] total_captures = 114, lone_wolf_captures = 94, prey_survived_step = 432, predator_distance = 18.36573, avg_predator_distance = 24.93619, predator_proximity_rate = 0, score = 0.8245614
[Episode 115] [capture] total_captures = 115, lone_wolf_captures = 95, prey_survived_step = 1571, predator_distance = 24.60405, avg_predator_distance = 19.85002, predator_proximity_rate = 0, score = 0.8260869
[Episode 116] [capture] total_captures = 116, lone_wolf_captures = 96, prey_survived_step = 843, predator_distance = 8.741426, avg_predator_distance = 4.967344, predator_proximity_rate = 1, score = 0.8275862
[Episode 117] [capture] total_captures = 117, lone_wolf_captures = 97, prey_survived_step = 648, predator_distance = 31.56956, avg_predator_distance = 29.77145, predator_proximity_rate = 0, score = 0.8290598
[Episode 118] [capture] total_captures = 118, lone_wolf_captures = 98, prey_survived_step = 231, predator_distance = 24.63974, avg_predator_distance = 22.15443, predator_proximity_rate = 0, score = 0.8305085
[Episode 119] [capture] total_captures = 119, lone_wolf_captures = 99, prey_survived_step = 4676, predator_distance = 10.57091, avg_predator_distance = 7.946132, predator_proximity_rate = 0.6541916, score = 0.8319328
[Episode 120] [capture] total_captures = 120, lone_wolf_captures = 100, prey_survived_step = 2201, predator_distance = 31.99357, avg_predator_distance = 31.79896, predator_proximity_rate = 0, score = 0.8333333
[Episode 121] [capture] total_captures = 121, lone_wolf_captures = 101, prey_survived_step = 1950, predator_distance = 22.74992, avg_predator_distance = 14.86713, predator_proximity_rate = 0.05846154, score = 0.8347107
[Episode 122] [capture] total_captures = 122, lone_wolf_captures = 102, prey_survived_step = 40, predator_distance = 26.97754, avg_predator_distance = 26.40781, predator_proximity_rate = 0, score = 0.8360656
[Episode 123] [capture] total_captures = 123, lone_wolf_captures = 103, prey_survived_step = 167, predator_distance = 33.20635, avg_predator_distance = 27.11602, predator_proximity_rate = 0, score = 0.8373984
[Episode 124] [capture] total_captures = 124, lone_wolf_captures = 104, prey_survived_step = 1489, predator_distance = 15.90188, avg_predator_distance = 17.54629, predator_proximity_rate = 0.1376763, score = 0.8387097
[Episode 125] [capture] total_captures = 125, lone_wolf_captures = 105, prey_survived_step = 6643, predator_distance = 11.69778, avg_predator_distance = 6.252423, predator_proximity_rate = 0.8353153, score = 0.84
[Episode 126] [capture] total_captures = 126, lone_wolf_captures = 106, prey_survived_step = 341, predator_distance = 22.96751, avg_predator_distance = 22.48258, predator_proximity_rate = 0, score = 0.8412699
[Episode 127] [capture] total_captures = 127, lone_wolf_captures = 107, prey_survived_step = 2721, predator_distance = 21.27328, avg_predator_distance = 19.38259, predator_proximity_rate = 0, score = 0.8425197
[Episode 128] [capture] total_captures = 128, lone_wolf_captures = 108, prey_survived_step = 414, predator_distance = 27.59367, avg_predator_distance = 30.72624, predator_proximity_rate = 0, score = 0.84375
[Episode 129] [capture] total_captures = 129, lone_wolf_captures = 109, prey_survived_step = 69, predator_distance = 23.42554, avg_predator_distance = 21.1835, predator_proximity_rate = 0, score = 0.8449612
[Episode 130] [capture] total_captures = 130, lone_wolf_captures = 109, prey_survived_step = 763, predator_distance = 3.223221, avg_predator_distance = 16.53556, predator_proximity_rate = 0.06946265, score = 0.8384615
[Episode 131] [capture] total_captures = 131, lone_wolf_captures = 110, prey_survived_step = 3888, predator_distance = 17.3618, avg_predator_distance = 30.61946, predator_proximity_rate = 0, score = 0.8396947
[Episode 132] [capture] total_captures = 132, lone_wolf_captures = 111, prey_survived_step = 226, predator_distance = 28.96121, avg_predator_distance = 30.17096, predator_proximity_rate = 0, score = 0.8409091
[Episode 133] [capture] total_captures = 133, lone_wolf_captures = 112, prey_survived_step = 337, predator_distance = 22.54021, avg_predator_distance = 25.54137, predator_proximity_rate = 0, score = 0.8421053
[Episode 134] [capture] total_captures = 134, lone_wolf_captures = 113, prey_survived_step = 2351, predator_distance = 9.066886, avg_predator_distance = 17.86173, predator_proximity_rate = 0, score = 0.8432836
[Episode 135] [capture] total_captures = 135, lone_wolf_captures = 114, prey_survived_step = 173, predator_distance = 18.26141, avg_predator_distance = 25.31703, predator_proximity_rate = 0, score = 0.8444445
[Episode 136] [capture] total_captures = 136, lone_wolf_captures = 115, prey_survived_step = 262, predator_distance = 29.11079, avg_predator_distance = 25.1323, predator_proximity_rate = 0, score = 0.8455882
[Episode 137] [capture] total_captures = 137, lone_wolf_captures = 116, prey_survived_step = 710, predator_distance = 12.79714, avg_predator_distance = 20.09014, predator_proximity_rate = 0, score = 0.8467153
[Episode 138] [capture] total_captures = 138, lone_wolf_captures = 117, prey_survived_step = 9181, predator_distance = 28.01524, avg_predator_distance = 23.08758, predator_proximity_rate = 0, score = 0.8478261
[Episode 139] [capture] total_captures = 139, lone_wolf_captures = 117, prey_survived_step = 735, predator_distance = 7.388814, avg_predator_distance = 18.53193, predator_proximity_rate = 0.03265306, score = 0.8417266
[Episode 140] [capture] total_captures = 140, lone_wolf_captures = 117, prey_survived_step = 1224, predator_distance = 5.032389, avg_predator_distance = 9.023213, predator_proximity_rate = 0.6462418, score = 0.8357143
[Episode 141] [capture] total_captures = 141, lone_wolf_captures = 118, prey_survived_step = 3801, predator_distance = 21.05265, avg_predator_distance = 14.6617, predator_proximity_rate = 0, score = 0.8368794
[Episode 142] [capture] total_captures = 142, lone_wolf_captures = 119, prey_survived_step = 1966, predator_distance = 14.73524, avg_predator_distance = 10.27415, predator_proximity_rate = 0.3886063, score = 0.8380282
[Episode 143] [capture] total_captures = 143, lone_wolf_captures = 120, prey_survived_step = 261, predator_distance = 32.04008, avg_predator_distance = 29.87655, predator_proximity_rate = 0, score = 0.8391609
[Episode 144] [capture] total_captures = 144, lone_wolf_captures = 121, prey_survived_step = 750, predator_distance = 19.78306, avg_predator_distance = 10.04603, predator_proximity_rate = 0.3293333, score = 0.8402778
[Episode 145] [capture] total_captures = 145, lone_wolf_captures = 122, prey_survived_step = 32, predator_distance = 12.88879, avg_predator_distance = 13.5227, predator_proximity_rate = 0, score = 0.8413793
[Episode 146] [capture] total_captures = 146, lone_wolf_captures = 123, prey_survived_step = 1951, predator_distance = 19.61278, avg_predator_distance = 20.0853, predator_proximity_rate = 0, score = 0.8424658
[Episode 147] [capture] total_captures = 147, lone_wolf_captures = 123, prey_survived_step = 3367, predator_distance = 5.470144, avg_predator_distance = 4.693687, predator_proximity_rate = 1, score = 0.8367347
