episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,330,29.12904,0.0
1,True,1.0,1637,19.11983,0.0
2,True,0.6666667,2291,15.83074,0.395897
3,True,0.75,995,25.11485,0.0
4,True,0.6,131,6.31506,0.3435115
5,True,0.6666667,148,32.59348,0.0
6,True,0.7142857,1748,22.06062,0.0
7,True,0.75,1031,20.01587,0.0
8,True,0.7777778,164,23.37579,0.0
9,True,0.7,559,3.452675,1.0
10,True,0.7272727,858,19.07313,0.0
11,True,0.6666667,1699,7.708106,0.6733373
12,True,0.6923077,37,25.60065,0.0
13,False,0.6923077,10000,0.9071,0.6923077
14,True,0.7142857,3080,22.13725,0.0
15,False,0.7142857,10000,0.9095,0.7142857
16,True,0.6666667,641,3.548212,0.9921997
17,True,0.6875,940,23.27099,0.0
18,True,0.7058824,157,27.9524,0.0
19,True,0.7222222,3096,20.51189,0.03165375
20,False,0.7222222,10000,0.9436,0.7222222
21,True,0.6842105,7370,4.088297,0.9967436
22,False,0.6842105,10000,0.903,0.6842105
23,True,0.7,0,,
24,True,0.6666667,4987,7.666368,0.7581713
25,False,0.6666667,10000,0.9026,0.6666667
26,True,0.6363636,6194,13.92597,0.528899
27,True,0.6521739,206,19.10069,0.0
28,False,0.6521739,10000,0.9817,0.6521739
29,True,0.6666667,255,24.82553,0.0
30,True,0.68,5119,24.61319,0.0
31,True,0.6538461,6160,3.745716,0.9607143
32,False,0.6538461,10000,0.9105,0.6538461
33,True,0.6666667,497,18.70584,0.0
34,True,0.6785714,766,11.60933,0.0
35,True,0.6896552,2084,25.66234,0.0
36,False,0.6896552,10000,0.9949,0.6896552
37,True,0.7,334,33.29374,0.0
38,True,0.7096774,3854,22.84482,0.0
39,True,0.71875,521,31.18645,0.0
40,True,0.7272727,710,10.54712,0.0
41,False,0.7272727,10000,0.9902,0.7272727
42,True,0.7352941,88,23.18612,0.0
43,True,0.7142857,998,21.56186,0.0490982
44,False,0.7142857,10000,0.8984,0.7142857
45,True,0.7222222,1012,18.48471,0.0
46,True,0.7027027,6524,4.425069,0.9256591
47,True,0.7105263,1089,13.41896,0.0
48,True,0.7179487,1467,19.87278,0.0
49,True,0.725,381,20.65883,0.0
