episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,255,26.3122,0.0
1,True,1.0,288,14.76414,0.0
2,True,1.0,1565,13.99732,0.0
3,True,1.0,80,16.15127,0.0
4,True,1.0,72,37.41514,0.0
5,True,1.0,900,19.12126,0.0
6,True,0.8571429,6293,4.420556,0.8512633
7,True,0.875,204,18.33492,0.0
8,True,0.8888889,184,36.2466,0.0
9,True,0.9,1283,21.70709,0.0
10,True,0.9090909,272,6.624973,0.4154412
11,True,0.8333333,2338,3.989693,0.9174508
12,True,0.8461539,191,22.24219,0.0
13,True,0.8571429,6639,4.8325,0.8374755
14,True,0.8666667,1121,18.93384,0.0
15,True,0.875,261,36.62373,0.0
16,True,0.8823529,818,24.22955,0.0
17,True,0.8333333,7431,2.743684,1.0
18,True,0.8421053,143,16.93053,0.0
19,True,0.85,1746,29.54496,0.0
20,True,0.8571429,366,24.70401,0.0
21,True,0.8636364,274,25.29595,0.0
22,True,0.8695652,546,18.68569,0.0
23,True,0.8333333,3050,3.865219,0.832459
24,True,0.84,1340,25.30933,0.0
25,True,0.8461539,704,25.56808,0.0
26,True,0.8148148,568,23.42437,0.06338028
27,True,0.7857143,2361,2.532344,1.0
28,True,0.7931035,932,27.15771,0.0
29,True,0.7666667,2204,2.781084,0.996824
30,True,0.7741935,625,17.93149,0.0
31,True,0.78125,298,24.42281,0.0
32,True,0.7878788,322,22.93804,0.0
33,True,0.7941176,278,22.70527,0.0
34,True,0.8,403,23.12149,0.0
35,True,0.8055556,518,13.80353,0.0
36,True,0.8108108,1244,4.673927,0.7829582
37,True,0.8157895,164,17.90941,0.0
38,True,0.8205128,335,32.6601,0.0
39,True,0.825,199,36.99689,0.0
40,True,0.8292683,6937,4.383467,0.8773245
41,True,0.8333333,507,25.57164,0.0
42,True,0.8372093,248,36.01073,0.0
43,True,0.8409091,667,26.26581,0.0
44,True,0.8444445,9000,2.690873,0.9885556
45,True,0.8478261,126,11.629,0.0
46,True,0.8510638,598,26.91829,0.0
47,True,0.8541667,1178,37.46202,0.0
48,True,0.8571429,2938,3.254652,0.9452008
49,True,0.86,265,20.41313,0.0
50,True,0.8627451,190,14.9801,0.0
51,True,0.8653846,1956,21.82072,0.0
52,True,0.8679245,1249,25.88375,0.0
53,True,0.8518519,96,4.415587,0.8020833
54,True,0.8545455,243,20.26679,0.0
55,True,0.8392857,2749,2.685887,1.0
56,True,0.8421053,118,15.68507,0.0
57,True,0.8448276,1634,17.22431,0.0
58,True,0.8474576,1002,12.10594,0.0
59,True,0.85,281,32.33895,0.0
60,True,0.852459,762,15.36687,0.0
61,True,0.8548387,516,14.78234,0.0
62,True,0.8571429,4761,10.68244,0.2373451
63,True,0.84375,93,6.768488,0.3333333
64,True,0.8307692,4085,3.244554,0.9671971
65,True,0.8333333,63,14.25052,0.0
66,True,0.8208955,1480,10.47491,0.4993243
67,True,0.8235294,161,11.23741,0.0
68,True,0.8260869,485,44.68503,0.0
69,True,0.8285714,915,27.73405,0.0
70,True,0.8309859,105,34.25634,0.0
71,True,0.8333333,128,17.63301,0.0
72,True,0.8356164,1004,11.09839,0.02589642
73,True,0.8378378,397,31.39186,0.0
74,True,0.84,884,26.08793,0.0
75,True,0.8421053,1010,28.58867,0.0
76,True,0.8441558,869,31.92857,0.0
77,True,0.8333333,1197,3.857762,0.8688388
78,True,0.835443,2721,5.708293,0.6945976
79,True,0.825,1461,11.02881,0.3976728
80,True,0.8271605,213,26.93482,0.0
81,True,0.8292683,4224,3.006354,1.0
82,True,0.8313253,237,27.41914,0.0
83,True,0.8333333,595,20.88485,0.0
84,True,0.8352941,439,36.34515,0.0
85,True,0.8372093,337,9.56894,0.2522255
86,True,0.8390805,648,19.22428,0.0
87,True,0.8409091,517,26.81332,0.0
88,True,0.8426966,1404,24.87217,0.0
89,True,0.8444445,362,20.81377,0.0
90,True,0.8351648,7063,3.19254,0.945349
91,True,0.8369565,283,17.4612,0.0
92,True,0.8387097,246,21.964,0.0
93,True,0.8297873,2783,3.745082,0.9098095
94,True,0.831579,198,22.30069,0.0
95,True,0.8333333,1473,24.12507,0.0
96,True,0.8247423,2985,5.278881,0.7772194
97,True,0.8265306,339,30.30071,0.0
98,True,0.8282828,354,15.48795,0.0
99,True,0.83,243,19.36039,0.0
100,True,0.8217822,298,6.731935,0.5302013
101,True,0.8235294,250,25.24188,0.0
102,True,0.8252427,226,31.97055,0.0
103,True,0.8269231,598,29.58851,0.0
104,True,0.8285714,306,20.49946,0.0
105,True,0.8301887,400,31.20944,0.0
106,True,0.8317757,358,30.91699,0.0
107,True,0.8333333,274,13.86333,0.0
108,True,0.8348624,1369,15.90098,0.0
109,True,0.8363636,130,3.967006,0.9307692
110,True,0.8378378,1365,4.490861,0.7406594
111,True,0.8392857,458,35.33624,0.0
112,True,0.840708,296,18.11667,0.0
113,True,0.8421053,239,25.03916,0.0
114,True,0.8434783,114,11.87267,0.0
115,True,0.8448276,149,8.780062,0.0
116,True,0.8461539,485,28.02213,0.0
117,True,0.8389831,3042,3.907701,0.8244576
118,True,0.8403361,564,28.66052,0.0
119,True,0.8416666,554,26.75365,0.0
120,True,0.8429752,141,25.03522,0.0
121,True,0.8442623,487,16.80774,0.0
122,True,0.8455285,674,22.72116,0.0
123,True,0.8467742,1031,30.4579,0.0
124,True,0.848,388,32.79999,0.0
125,True,0.8412699,707,5.294747,0.6817539
126,True,0.8425197,382,26.13528,0.0
127,True,0.84375,1143,19.4038,0.0
128,True,0.8449612,67,27.22114,0.0
129,True,0.8384615,1247,2.971098,0.9591019
130,True,0.8396947,604,23.30704,0.0
131,True,0.8409091,65,33.82738,0.0
132,True,0.8421053,169,36.10287,0.0
133,True,0.8432836,246,25.65585,0.0
134,True,0.8444445,212,24.52635,0.0
135,True,0.8455882,1849,27.50577,0.0
136,True,0.8394161,832,4.60623,0.7584134
137,True,0.8333333,859,10.61742,0.1874272
138,True,0.8273382,590,3.293279,1.0
139,True,0.8285714,820,24.14469,0.0
140,True,0.8297873,103,33.5675,0.0
141,True,0.8309859,176,22.8448,0.0
142,True,0.8251748,3451,6.486856,0.693712
143,True,0.8194444,1541,3.866132,0.8475016
144,True,0.8206897,1110,14.63702,0.0
145,True,0.8219178,224,27.40874,0.0
146,True,0.8231292,46,31.68338,0.0
147,True,0.8243243,698,25.84978,0.0
148,True,0.8255033,523,24.92611,0.0
149,True,0.8266667,495,21.2184,0.0
150,True,0.8278146,592,14.24648,0.0
151,True,0.8289474,671,32.60714,0.0
152,True,0.8300654,1803,27.13311,0.0
153,True,0.8246753,1205,3.365271,0.9585062
154,True,0.8193548,951,9.407465,0.4111462
155,True,0.8205128,2031,22.96074,0.0
156,True,0.821656,5068,22.47397,0.0
157,True,0.8227848,197,42.00556,0.0
158,True,0.8238994,2640,4.296949,0.7973485
159,True,0.81875,1513,9.013649,0.4434898
160,True,0.8136646,6186,2.967684,0.9424507
161,True,0.8148148,300,21.59982,0.0
162,True,0.8159509,826,15.32349,0.0
163,True,0.8170732,245,27.5572,0.0
164,True,0.8181818,338,15.61932,0.0
165,True,0.8192771,118,16.90387,0.0
166,True,0.8203593,2593,8.826102,0.5885075
167,True,0.8154762,1690,3.099592,0.9887574
168,True,0.8165681,1018,15.14888,0.0
169,True,0.817647,927,21.77058,0.0
170,True,0.8187134,1557,14.36061,0.0
171,True,0.8197674,1319,27.21719,0.0
172,True,0.8150289,2205,3.13725,0.9759637
173,True,0.816092,672,18.72977,0.0
174,True,0.8171428,1237,20.96025,0.0
175,True,0.8181818,190,39.92053,0.0
176,True,0.8135593,83,6.831341,0.4457831
177,True,0.8089887,1096,2.705515,1.0
178,True,0.8044693,1007,6.957852,0.4836147
179,True,0.8,1927,3.999773,0.8365335
180,True,0.801105,1183,23.01538,0.0
181,True,0.8021978,496,33.05259,0.0
182,True,0.7978142,693,2.77328,0.976912
183,True,0.7934783,2962,5.517323,0.8237677
184,True,0.7945946,112,24.08428,0.0
185,True,0.7956989,158,12.38042,0.0
186,True,0.7967914,75,17.95738,0.0
187,True,0.7925532,840,15.5954,0.05119048
188,True,0.7936508,3307,11.38294,0.3178107
189,True,0.7894737,1946,16.15285,0.3406989
190,True,0.7853403,46,6.211057,0.4565217
191,True,0.7864583,1175,26.15397,0.0
192,True,0.7875648,137,21.79505,0.0
193,True,0.7886598,1621,25.01879,0.0
194,True,0.7897436,933,6.195399,0.5809218
195,True,0.7908163,146,31.85431,0.0
196,True,0.7918782,2088,26.31416,0.0
197,True,0.7929293,573,15.36769,0.0
198,True,0.7889447,1011,18.22306,0.06923838
199,True,0.79,653,29.06508,0.0
200,True,0.7860696,3025,3.877218,0.8618182
201,True,0.7871287,1313,26.3804,0.0
202,True,0.7881773,194,32.32639,0.0
203,True,0.7843137,2162,16.73341,0.206753
204,True,0.7853659,3079,30.80283,0.0
205,True,0.7864078,142,11.52013,0.0
206,True,0.7874396,277,26.97961,0.0
207,True,0.7884616,52,14.41339,0.0
208,True,0.784689,5162,4.006198,0.8827974
209,True,0.7857143,163,3.581189,1.0
210,True,0.7867299,215,20.64314,0.0
211,True,0.7877358,1271,24.75054,0.0
212,True,0.7887324,708,24.9108,0.0
213,True,0.7850468,2918,13.50405,0.4715559
214,True,0.7860465,799,20.60337,0.0
215,True,0.7824074,2303,2.672443,1.0
216,True,0.7834101,562,26.5498,0.0
217,True,0.7844037,134,17.96864,0.0
218,True,0.7853881,1783,18.63689,0.1284352
219,True,0.7863637,299,23.05545,0.0
220,True,0.7873303,129,21.15882,0.0
221,True,0.7837838,501,5.819313,0.5968064
222,True,0.7847534,613,29.71147,0.0
223,True,0.78125,1213,14.37119,0.1797197
224,True,0.7822222,712,29.2444,0.0
225,True,0.7831858,1096,20.5301,0.0
226,True,0.7841409,245,16.83389,0.0
227,True,0.7807018,1441,3.343198,0.9160305
228,True,0.7816594,358,35.84288,0.0
229,True,0.7826087,923,30.61205,0.0
230,True,0.7835498,154,27.20619,0.0
231,True,0.7844828,282,24.95393,0.0
232,True,0.7854077,2853,23.18703,0.0
233,True,0.7863248,1040,24.36578,0.0
234,True,0.7872341,695,20.74866,0.0
235,True,0.7881356,5098,6.226268,0.6943899
236,True,0.7848101,3147,3.204218,0.9551954
237,True,0.7857143,236,34.10073,0.0
238,True,0.7824268,2877,2.690213,1.0
239,True,0.7833334,336,30.88315,0.0
240,True,0.7842324,812,24.0482,0.0
241,True,0.7851239,519,18.13311,0.0
242,True,0.7860082,1232,22.19824,0.0
243,True,0.7868853,154,37.24033,0.0
244,True,0.7877551,241,25.34538,0.0
245,True,0.7845529,447,5.113076,0.5816555
246,True,0.7813765,0,,
247,True,0.7782258,478,3.062397,1.0
248,True,0.7791165,342,35.61961,0.0
249,True,0.78,1052,34.85945,0.0
