episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,1006,43.81081,0.0
1,True,1.0,429,30.28432,0.0
2,True,1.0,2020,9.979582,0.5074257
3,True,1.0,1373,24.86489,0.0
4,True,1.0,3377,18.8465,0.01658277
5,True,1.0,1791,7.509914,0.6627582
6,True,1.0,2269,32.43533,0.0
7,True,1.0,3289,33.62806,0.0
8,True,1.0,5669,28.59613,0.0
9,True,1.0,473,22.68621,0.0
10,True,1.0,988,19.42755,0.159919
11,True,1.0,505,10.75243,0.4138614
12,True,1.0,3191,27.39881,0.0
13,True,1.0,252,19.6278,0.0
14,True,1.0,1637,9.37313,0.4551008
15,True,1.0,1328,15.15693,0.0
16,True,1.0,1,18.06415,0.0
17,True,1.0,1421,25.54014,0.0
18,True,1.0,2961,33.53721,0.0
19,True,1.0,1549,16.79892,0.4415752
20,True,1.0,1997,21.73294,0.1607411
21,True,1.0,4629,23.80491,0.001728235
22,True,1.0,4385,28.03872,0.0
23,True,1.0,412,44.65241,0.0
24,True,1.0,631,20.4431,0.0
25,True,1.0,294,28.094,0.0
26,True,0.962963,367,6.498264,0.9700273
27,True,0.9642857,587,12.46271,0.2844974
28,True,0.9655172,4091,23.76268,0.03055488
29,True,0.9666666,457,32.21578,0.0
30,True,0.9677419,2566,24.41624,0.09898675
31,True,0.96875,348,16.6347,0.005747126
32,True,0.969697,2065,16.55291,0.1433414
33,True,0.9705882,585,16.97356,0.003418803
34,True,0.9714286,226,12.35946,0.2168142
35,True,0.9444444,4731,16.70012,0.3346016
36,True,0.9189189,1337,21.02123,0.04412865
37,True,0.9210526,363,28.02848,0.0
38,True,0.9230769,3103,23.73646,0.0
39,True,0.925,1435,23.91338,0.04529617
40,True,0.9268293,2720,22.79724,0.2117647
41,True,0.9047619,627,9.558564,0.5789474
42,True,0.9069768,1683,10.3295,0.5745692
43,True,0.8863636,2211,15.03731,0.2401628
44,True,0.8888889,5062,7.172043,0.7208613
45,True,0.8913044,531,11.08101,0.2937853
46,True,0.893617,1763,26.40211,0.0
47,True,0.8958333,393,12.63695,0.2875318
48,True,0.8979592,1081,10.37787,0.3293247
49,True,0.88,561,12.05969,0.4848485
50,True,0.8823529,4854,28.95334,0.00473836
51,True,0.8846154,6758,23.6534,0.1494525
52,True,0.8867925,977,27.26967,0.05015353
53,True,0.8888889,309,35.04361,0.0
54,True,0.8909091,9650,30.98189,0.003212435
55,True,0.8928571,2936,11.98118,0.3916894
56,True,0.8947368,2353,16.06224,0.1797705
57,True,0.8965517,2996,26.45957,0.01201602
58,True,0.8983051,5026,20.11359,0.006764823
59,True,0.9,3378,23.63349,0.2081113
60,True,0.9016393,4888,27.47047,0.0
61,False,0.9016393,10000,0.7727,0.9016393
62,True,0.9032258,1743,16.45822,0.0854848
63,True,0.9047619,2118,29.11242,0.0
64,True,0.90625,5929,34.00223,0.009276438
65,True,0.9076923,4211,8.731218,0.5879838
66,False,0.9076923,10000,0.0993,0.9076923
67,True,0.9090909,1529,41.84816,0.0
68,True,0.9104478,133,24.36187,0.0
69,True,0.9117647,1569,6.908453,0.665392
70,True,0.9130435,89,22.39331,0.0
71,True,0.9142857,1843,10.22919,0.4080304
72,True,0.915493,1285,19.18444,0.3198444
73,True,0.9166667,1381,24.72911,0.0
74,True,0.9178082,4860,19.3747,0.2034979
75,True,0.9189189,1339,26.02433,0.0
76,True,0.9066667,602,11.01619,0.3139535
77,True,0.9078947,5743,29.7049,0.0
78,True,0.9090909,9035,30.05116,0.026342
79,True,0.9102564,1920,19.11607,0.1260417
80,True,0.9113924,2903,24.94296,0.08715122
81,True,0.9125,851,33.94467,0.0
82,True,0.9135802,2349,12.23361,0.4082588
83,True,0.9146342,672,26.13285,0.0
84,True,0.9156626,172,3.518183,0.9709302
85,True,0.9166667,487,33.1725,0.0
86,True,0.9176471,661,20.62541,0.0
87,True,0.9186047,3088,21.26756,0.2072539
88,True,0.9195402,211,22.40928,0.0
89,False,0.9195402,10000,0.2015,0.9195402
90,False,0.9195402,10000,0.0,0.9195402
91,True,0.9204546,242,21.78586,0.0
92,True,0.9213483,1258,41.01682,0.0
93,True,0.9222222,4774,28.29375,0.0
94,True,0.9230769,4305,18.59099,0.01254355
95,True,0.9239131,462,26.82249,0.0
96,True,0.9247312,619,35.24549,0.0
97,True,0.9255319,833,25.71145,0.0
98,True,0.9263158,1053,23.24006,0.0
99,True,0.9270833,2757,23.07249,0.05875952
100,True,0.927835,1665,18.17842,0.0
101,True,0.9285714,3871,32.62191,0.0
102,True,0.9292929,3325,25.3959,0.0
103,True,0.93,3848,22.09386,0.0
104,True,0.9306931,494,23.45529,0.0
105,True,0.9313725,592,17.8564,0.0
106,False,0.9313725,10000,0.0,0.9313725
107,True,0.9320388,1347,16.23882,0.4498886
108,False,0.9320388,10000,0.0183,0.9320388
109,True,0.9230769,1027,8.19756,0.6718598
110,True,0.9238095,2636,33.66315,0.0
111,True,0.9245283,6739,31.52009,0.0
112,True,0.9252337,371,43.02816,0.0
113,True,0.9259259,1,34.05203,0.0
114,True,0.9266055,2015,27.83176,0.005459057
115,True,0.9272727,1996,35.85548,0.0
116,True,0.9279279,5359,30.70297,0.008210487
117,True,0.9285714,931,37.41416,0.0
118,True,0.9292035,1625,22.02987,0.1796923
119,True,0.9298246,9150,36.33495,0.0
120,True,0.9304348,2119,15.26117,0.2350165
121,True,0.9310345,887,16.10537,0.0
122,True,0.9316239,630,38.0131,0.0
123,True,0.9322034,259,18.35994,0.0
124,True,0.9327731,682,26.67319,0.0
125,True,0.9333333,179,19.67178,0.0
126,False,0.9333333,10000,0.4684,0.9333333
127,True,0.9338843,504,34.47685,0.0
128,True,0.9344262,1051,34.38509,0.0
129,True,0.9349594,337,16.92778,0.0
130,True,0.9274194,1397,26.73968,0.06657122
131,False,0.9274194,10000,0.0679,0.9274194
132,True,0.928,4814,19.36239,0.223307
133,True,0.9285714,2781,33.37669,0.01510248
134,True,0.9212598,1795,2.712758,1.0
135,True,0.921875,860,28.37491,0.0
136,True,0.9224806,225,19.03988,0.0
137,True,0.9230769,49,21.40927,0.0
138,True,0.9236641,2320,30.88669,0.0
139,True,0.9242424,761,28.94875,0.0
140,True,0.924812,2155,13.64904,0.4686775
141,True,0.9253731,1292,35.62581,0.0
142,True,0.9259259,1054,23.93996,0.0
143,True,0.9264706,768,11.62264,0.3632813
144,True,0.9270073,3472,24.39758,0.1710829
145,True,0.9202899,593,15.41591,0.001686341
146,True,0.9208633,8367,29.60902,0.0
147,True,0.9142857,750,14.05215,0.08933333
148,True,0.9148936,1243,23.5446,0.0
149,True,0.9084507,1864,12.49067,0.3717811
150,True,0.9090909,3190,38.89056,0.0
151,True,0.9097222,6634,25.75264,0.1763642
152,True,0.9103448,1378,12.65861,0.4898404
