episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,115,30.29571,0.0
1,True,1.0,848,23.9788,0.0
2,True,1.0,105,31.71763,0.0
3,True,1.0,3759,20.31143,0.03644586
4,True,0.8,7309,14.1369,0.357094
5,True,0.8333333,218,14.22687,0.1605505
6,True,0.8571429,2969,20.10065,0.0
7,True,0.875,221,29.93897,0.0
8,True,0.8888889,206,25.04822,0.0
9,True,0.9,325,24.05201,0.0
10,True,0.9090909,3981,24.23092,0.002511932
11,True,0.8333333,1602,26.11579,0.02372035
12,True,0.8461539,959,28.16656,0.0
13,True,0.8571429,448,19.80023,0.0
14,True,0.8666667,1379,28.51306,0.0
15,True,0.875,343,20.32435,0.0
16,True,0.8823529,65,22.34348,0.0
17,True,0.8888889,5518,4.842626,0.992751
18,True,0.8947368,539,32.19482,0.0
19,True,0.9,635,37.68945,0.0
20,True,0.9047619,1860,15.05018,0.0344086
21,True,0.9090909,3026,10.32909,0.7134832
22,True,0.9130435,686,24.14924,0.0
23,True,0.9166667,674,27.15041,0.0
24,True,0.88,3606,6.028471,0.9409318
25,True,0.8846154,1625,12.69201,0.3292308
26,True,0.8888889,848,16.6427,0.0
27,True,0.8928571,146,30.25111,0.0
28,True,0.862069,5707,5.119107,1.0
29,True,0.8666667,495,32.76688,0.0
30,True,0.8709677,3803,15.59882,0.0825664
31,True,0.875,73,21.29623,0.0
32,True,0.8787879,315,24.31539,0.0
33,True,0.8823529,1305,21.07666,0.0
34,True,0.8857143,1212,15.38149,0.0
35,True,0.8888889,727,26.30925,0.0
36,True,0.8918919,1170,24.49591,0.0
37,True,0.8947368,143,30.76058,0.0
38,True,0.8717949,252,6.284824,1.0
39,False,0.8717949,10000,0.9085,0.8717949
40,True,0.85,470,8.887547,0.8957447
41,True,0.8536586,4473,21.89313,0.0
42,True,0.8333333,3028,25.19724,0.003632761
43,True,0.8372093,172,26.93664,0.0
44,True,0.8409091,135,20.94657,0.0
45,True,0.8444445,239,22.74559,0.0
46,True,0.8478261,781,21.6499,0.0
47,True,0.8510638,294,20.73155,0.0
48,True,0.8541667,285,10.91935,0.7087719
49,True,0.8571429,1624,8.364353,0.7887931
50,True,0.86,370,16.01069,0.2378378
51,True,0.8627451,356,23.1823,0.0
52,True,0.8653846,170,27.87782,0.0
53,True,0.8679245,152,29.34886,0.0
54,True,0.8703704,862,29.19279,0.0
55,True,0.8727273,739,24.2766,0.0
56,True,0.875,314,42.30413,0.0
57,True,0.877193,3649,13.08915,0.241162
58,True,0.8793104,750,24.06871,0.0
59,True,0.8813559,1244,30.83666,0.0
60,True,0.8833333,809,32.01041,0.0
61,True,0.8852459,903,21.46527,0.0
62,True,0.8870968,1044,19.53912,0.0
63,True,0.8730159,244,12.89543,0.01229508
64,True,0.875,23,15.79461,0.0
65,True,0.8769231,3947,32.90389,0.0
66,True,0.8787879,647,13.09064,0.3060278
67,True,0.880597,4571,15.77501,0.08138263
68,True,0.8823529,202,17.94547,0.1237624
69,True,0.8695652,2289,27.52897,0.05373526
70,True,0.8571429,420,14.51579,0.1690476
71,True,0.8450704,3727,3.741068,1.0
72,True,0.8472222,143,15.73091,0.0
73,True,0.849315,1406,18.26978,0.06756756
74,True,0.8513514,207,34.72369,0.0
75,True,0.8533334,578,23.00325,0.0
76,True,0.8421053,144,13.68608,0.2777778
77,True,0.8441558,7139,17.0042,0.2986413
78,True,0.8461539,344,22.80912,0.0
79,True,0.835443,6508,4.946368,1.0
80,True,0.8375,2146,15.11541,0.02516309
81,True,0.8395061,4143,11.43176,0.3700217
82,True,0.8414634,1267,5.445272,0.9747435
83,True,0.8433735,2015,15.64634,0.1955335
84,True,0.8452381,1110,14.9297,0.1279279
85,True,0.8470588,109,28.61138,0.0
86,True,0.8372093,1016,12.60362,0.3700787
87,True,0.8390805,58,18.95906,0.0
88,True,0.8295454,3075,4.382974,1.0
89,True,0.8314607,4878,11.80914,0.5904059
90,True,0.8222222,921,19.61032,0.0
91,True,0.8241758,307,16.73552,0.0
92,True,0.8152174,7994,6.094357,0.8288717
93,True,0.8064516,887,15.38778,0.1702368
94,True,0.8085107,314,17.18998,0.08598726
95,True,0.8105263,534,43.34736,0.0
96,True,0.8125,276,23.76908,0.0
97,True,0.8041237,228,12.79059,0.5570176
98,True,0.8061224,287,27.53125,0.0
99,True,0.7979798,963,10.74915,0.7113188
100,True,0.8,1132,18.1475,0.06007067
101,True,0.8019802,100,18.41729,0.0
102,True,0.8039216,73,21.57729,0.0
103,True,0.7961165,961,17.59254,0.01977107
104,True,0.7980769,1254,23.22233,0.0
105,True,0.8,528,25.7532,0.0
106,True,0.8018868,1596,23.1962,0.0
107,True,0.8037383,2073,36.78888,0.0
108,True,0.7962963,108,9.719246,0.6111111
109,True,0.7981651,2368,16.6885,0.07516892
110,True,0.8,1759,12.55017,0.3990904
111,True,0.8018018,131,34.42245,0.0
112,True,0.8035714,654,15.89344,0.5321101
113,True,0.8053097,6944,19.09796,0.0
114,True,0.8070176,426,16.73213,0.1737089
115,True,0.8086957,625,27.16678,0.0
116,True,0.8103448,1034,31.66598,0.0
117,True,0.8119658,2872,19.29577,0.0
118,True,0.8135593,145,12.48355,0.4689655
119,True,0.8151261,680,11.86753,0.4470588
120,True,0.8083333,227,16.08476,0.05286344
121,True,0.8099173,58,29.25499,0.0
122,True,0.8114754,298,18.93023,0.0
