episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,304,29.41314,0.0
1,True,1.0,651,25.7274,0.0
2,True,1.0,1416,32.47453,0.0
3,True,1.0,3366,15.52318,0.2002377
4,True,1.0,1991,14.42093,0.4610748
5,True,1.0,442,11.25036,0.6538461
6,True,1.0,204,22.81243,0.0
7,True,1.0,2611,26.87736,0.0
8,True,1.0,970,29.28055,0.0
9,True,1.0,2316,22.55524,0.0
10,True,1.0,2436,13.56079,0.2118227
11,True,1.0,2732,20.78633,0.0
12,True,1.0,396,32.49187,0.0
13,True,1.0,51,22.9381,0.0
14,True,1.0,2211,27.54821,0.0
15,True,1.0,2733,22.79124,0.0
16,True,1.0,1663,28.80675,0.0
17,True,1.0,490,25.72279,0.0
18,True,1.0,282,24.84729,0.0
19,True,1.0,311,8.927728,0.7427652
20,True,1.0,4761,10.15682,0.805083
21,True,1.0,7093,18.9929,0.03623291
22,True,1.0,633,23.14882,0.0
23,True,1.0,190,34.61158,0.0
24,True,1.0,3809,7.509592,0.7666054
25,True,1.0,1321,17.68142,0.02346707
26,True,1.0,169,28.26833,0.0
27,True,1.0,1136,38.40859,0.0
28,True,1.0,1195,21.29755,0.0
29,True,1.0,5365,22.21789,0.03355079
30,True,0.9677419,7011,15.34359,0.4819569
31,True,0.96875,361,33.16238,0.0
32,True,0.969697,604,20.06886,0.0
33,True,0.9705882,159,19.8485,0.0
34,True,0.9714286,1357,13.37912,0.3831982
35,True,0.9722222,9059,19.98097,0.251573
36,True,0.972973,245,18.75031,0.0
37,True,0.9736842,1405,36.25846,0.0
38,True,0.974359,2476,17.77795,0.1530695
39,True,0.975,84,18.44864,0.0
40,True,0.9512195,577,16.26583,0.01386482
41,True,0.952381,934,31.6153,0.0
42,True,0.9534883,1968,14.07185,0.293191
43,True,0.9545454,3461,14.65089,0.33603
44,True,0.9555556,4828,11.08427,0.6675642
45,True,0.9347826,401,7.392688,1.0
46,True,0.9148936,692,6.654719,1.0
47,True,0.9166667,2078,11.95905,0.454283
48,True,0.8979592,1,5.490769,1.0
49,False,0.8979592,10000,0.4032,0.8979592
50,True,0.9,4546,14.43778,0.2947646
51,True,0.9019608,2414,5.226857,0.973488
52,True,0.8846154,1355,25.37169,0.02287823
53,True,0.8867925,874,15.41535,0.0
54,True,0.8888889,1753,27.21486,0.0
55,True,0.8909091,1379,20.66917,0.0
56,True,0.8928571,1212,15.99886,0.4265676
57,True,0.8947368,1111,25.15568,0.0
58,True,0.8965517,2974,17.26675,0.3691997
59,True,0.8983051,563,26.89741,0.0
60,True,0.9,2133,20.94518,0.0
61,True,0.9016393,256,29.69195,0.0
62,True,0.9032258,494,40.39418,0.0
63,True,0.9047619,3234,26.75415,0.0
64,True,0.90625,2720,14.90924,0.3352941
65,True,0.9076923,72,19.43994,0.0
66,True,0.9090909,361,17.52997,0.0
67,True,0.9104478,459,24.15939,0.0
68,True,0.9117647,1193,12.69589,0.3478625
69,True,0.8985507,837,5.297204,1.0
70,False,0.8985507,10000,0.0375,0.8985507
71,True,0.9,181,18.24077,0.0
72,True,0.8873239,791,5.824959,1.0
73,True,0.8888889,391,27.55826,0.0
74,True,0.890411,564,23.93421,0.0
75,True,0.8918919,1101,11.26358,0.6475931
76,True,0.8933333,1116,13.4168,0.5430108
77,True,0.8947368,68,22.97562,0.0
78,False,0.8947368,10000,0.0323,0.8947368
79,True,0.8831169,573,15.79255,0.08726004
80,True,0.8846154,79,18.47968,0.0
81,True,0.886076,2400,12.30693,0.4983333
82,True,0.8875,2675,11.93197,0.5506542
83,True,0.8765432,2039,8.179848,0.729279
84,True,0.8780488,800,25.93872,0.0
85,True,0.8795181,984,29.77092,0.0
86,True,0.8809524,4463,27.02573,0.0
87,True,0.8823529,6640,22.47434,0.0
88,True,0.8837209,664,14.94221,0.0
