episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,290,28.20944,0.0
1,True,1.0,1345,33.13725,0.0
2,True,0.6666667,762,3.688974,0.9383202
3,True,0.5,1192,12.61023,0.4261745
4,True,0.4,5461,3.496052,0.9882805
5,True,0.5,378,23.14141,0.0
6,True,0.5714286,332,21.35025,0.0
7,False,0.5714286,10000,1.0,0.5714286
8,True,0.625,250,17.34049,0.0
9,True,0.5555556,760,11.69058,0.3092105
10,True,0.6,1059,39.58747,0.0
11,True,0.6363636,1098,34.76516,0.0
12,True,0.6666667,2636,22.56829,0.0
13,True,0.6923077,5717,30.55147,0.0
14,True,0.7142857,197,15.37818,0.0
15,True,0.7333333,128,23.48742,0.0
16,True,0.75,399,23.68581,0.0
17,True,0.7647059,280,12.45235,0.0
18,True,0.7777778,215,11.23743,0.0
19,True,0.7894737,500,15.60032,0.0
20,True,0.8,988,33.3908,0.0
21,True,0.8095238,140,25.11178,0.0
22,True,0.8181818,1851,3.544696,1.0
23,False,0.8181818,10000,1.0,0.8181818
24,True,0.8260869,2606,37.6256,0.0
25,True,0.8333333,429,17.06054,0.0
26,True,0.8,434,13.60723,0.0921659
27,True,0.7692308,9425,4.668455,0.9117242
28,True,0.7777778,471,20.22575,0.0
29,True,0.7857143,694,29.94955,0.0
30,True,0.7931035,805,34.74317,0.0
31,True,0.8,138,15.04187,0.0
32,True,0.8064516,6678,19.2355,0.2509733
33,True,0.8125,2681,10.85583,0.1816486
34,True,0.8181818,114,20.69433,0.0
35,True,0.8235294,384,24.94061,0.0
36,True,0.8285714,301,18.06205,0.0
37,True,0.8333333,345,21.99739,0.0
38,True,0.8378378,285,31.68631,0.0
39,True,0.8421053,439,26.58796,0.0
40,True,0.8461539,498,14.73669,0.0
41,True,0.85,258,20.39497,0.0
42,True,0.8536586,266,34.73714,0.0
43,True,0.8333333,5650,5.734926,0.8026549
44,True,0.8372093,1533,27.01248,0.0
45,True,0.8181818,7850,5.052934,0.8075159
46,True,0.8222222,1768,23.83858,0.0
47,True,0.8260869,122,21.7063,0.0
48,True,0.8297873,95,29.12663,0.0
49,True,0.8333333,38,24.3136,0.0
50,True,0.8367347,1358,23.6324,0.0
51,True,0.84,251,25.44157,0.0
52,True,0.8431373,135,23.44802,0.0
53,True,0.8461539,854,14.83835,0.0
54,True,0.8490566,642,30.41578,0.0
55,True,0.8518519,173,24.96605,0.0
56,True,0.8545455,2706,31.28417,0.0
57,True,0.8571429,840,25.54479,0.0
58,True,0.8596491,5528,6.646295,0.6340449
59,True,0.862069,37,31.89457,0.0
60,True,0.8644068,722,18.56803,0.0
61,True,0.8666667,553,26.87912,0.0
62,True,0.8688524,1710,3.247676,1.0
63,True,0.8709677,147,18.21659,0.0
64,True,0.8730159,4315,25.82311,0.0
65,True,0.875,327,21.21632,0.0
66,True,0.8769231,328,34.6053,0.0
67,True,0.8787879,1806,24.75413,0.0
68,True,0.880597,2061,35.00204,0.0
69,True,0.8823529,582,25.77548,0.0
70,True,0.884058,854,33.55002,0.0
71,True,0.8857143,1309,11.5283,0.06340718
72,True,0.8873239,360,16.59351,0.0
73,True,0.8888889,495,25.25232,0.0
74,True,0.890411,1167,21.85106,0.0
75,True,0.8918919,2550,35.26743,0.0
76,True,0.8933333,1360,17.58435,0.0
77,True,0.8947368,361,37.74725,0.0
78,True,0.8961039,3254,29.62191,0.0
79,False,0.8961039,10000,0.9829,0.8961039
80,True,0.8974359,370,26.28446,0.0
81,True,0.8987342,517,19.67384,0.0
82,True,0.9,2414,25.86657,0.0
83,True,0.9012346,2238,23.78749,0.0
84,True,0.902439,2349,28.78126,0.0
85,True,0.9036145,774,33.23661,0.0
86,True,0.9047619,252,14.0908,0.0
87,True,0.9058824,1309,32.9784,0.0
88,True,0.9069768,270,31.90295,0.0
89,True,0.9080459,1642,32.59328,0.0
90,True,0.9090909,938,19.49669,0.0
91,True,0.9101124,761,15.75667,0.0
92,False,0.9101124,10000,0.5143,0.9101124
93,True,0.9,5028,4.358831,0.8593875
94,True,0.9010989,406,38.49134,0.0
95,True,0.9021739,2227,39.08214,0.0
96,True,0.9032258,3224,27.7921,0.0
97,True,0.9042553,1449,9.317096,0.06418219
98,True,0.9052632,310,16.47674,0.0
99,True,0.90625,386,18.01306,0.0
100,True,0.9072165,458,23.57771,0.0
101,True,0.9081632,212,25.2596,0.0
102,True,0.9090909,1310,32.30971,0.0
103,True,0.91,1601,31.46087,0.0
104,True,0.9108911,182,23.75145,0.0
105,True,0.9117647,539,29.06922,0.0
106,True,0.9126214,547,29.56112,0.0
107,False,0.9126214,10000,0.7817,0.9126214
108,True,0.9134616,380,18.60577,0.0
109,False,0.9134616,10000,0.9705,0.9134616
110,True,0.9142857,1069,24.08317,0.0
111,True,0.9150943,2197,4.646409,0.9035048
112,True,0.9158878,299,22.46976,0.0
113,True,0.9166667,681,38.42534,0.0
114,True,0.9174312,293,23.06225,0.0
115,True,0.9181818,407,22.91705,0.0
116,True,0.9189189,164,32.10219,0.0
117,True,0.9196429,315,17.81958,0.0
118,True,0.920354,504,16.45753,0.0
