episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,7131,31.72562,0.0
1,True,1.0,3606,15.71999,0.1159179
2,True,1.0,7719,26.87824,0.0
3,False,1.0,10000,0.0,1.0
4,False,1.0,10000,0.0,1.0
5,False,1.0,10000,0.0669,1.0
6,False,1.0,10000,0.007,1.0
7,True,1.0,1315,37.23704,0.0
8,False,1.0,10000,0.1852,1.0
9,True,0.8,2766,10.19056,0.4269704
10,True,0.6666667,621,7.118587,0.6570048
11,True,0.7142857,8741,21.13396,0.2450521
12,True,0.75,8408,28.79955,0.07599905
13,True,0.7777778,3237,33.83624,0.0
14,False,0.7777778,10000,0.2513,0.7777778
15,True,0.8,9559,39.65099,0.0
16,False,0.8,10000,0.5855,0.8
17,True,0.8181818,7061,29.24999,0.04970967
18,False,0.8181818,10000,0.0531,0.8181818
19,True,0.8333333,1996,27.10135,0.0
20,True,0.8461539,2261,24.36234,0.0247678
21,False,0.8461539,10000,0.0,0.8461539
22,False,0.8461539,10000,0.0,0.8461539
23,True,0.8571429,160,23.99337,0.0
24,False,0.8571429,10000,0.1702,0.8571429
25,False,0.8571429,10000,0.0,0.8571429
26,False,0.8571429,10000,0.0904,0.8571429
27,True,0.8666667,1172,26.34265,0.0
28,True,0.875,4440,30.29736,0.0
29,True,0.8823529,9190,22.50817,0.0
30,True,0.8888889,2169,29.64967,0.0
31,True,0.8947368,2173,23.92549,0.0004601933
32,False,0.8947368,10000,0.043,0.8947368
33,False,0.8947368,10000,0.0321,0.8947368
34,False,0.8947368,10000,0.0326,0.8947368
35,True,0.9,7690,33.5909,0.0
36,True,0.9047619,647,8.568958,0.5625966
37,True,0.9090909,9467,47.85511,0.0
38,True,0.9130435,539,14.24723,0.0
39,True,0.9166667,1619,15.84663,0.0
40,False,0.9166667,10000,0.1248,0.9166667
41,True,0.92,9809,35.12094,0.0
42,False,0.92,10000,0.0,0.92
43,True,0.9230769,2026,18.14309,0.1312932
44,False,0.9230769,10000,0.0,0.9230769
45,True,0.8888889,2223,28.62559,0.0359874
46,True,0.8928571,4937,40.17747,0.0
47,True,0.8965517,2503,15.65766,0.4822213
48,False,0.8965517,10000,0.3195,0.8965517
49,True,0.9,509,29.29428,0.0
50,True,0.9032258,2048,25.44356,0.0
51,True,0.90625,867,23.20325,0.0
52,False,0.90625,10000,0.1048,0.90625
53,False,0.90625,10000,0.0,0.90625
54,False,0.90625,10000,0.0835,0.90625
55,False,0.90625,10000,0.0703,0.90625
56,False,0.90625,10000,0.0873,0.90625
57,False,0.90625,10000,0.0595,0.90625
58,True,0.9090909,174,38.32765,0.0
59,True,0.9117647,6425,28.36413,0.0
60,True,0.9142857,9749,20.41878,0.2609499
61,True,0.8888889,430,5.551722,1.0
62,False,0.8888889,10000,0.1345,0.8888889
63,True,0.8918919,8783,24.40286,0.1079358
64,True,0.8947368,4093,21.70965,0.06303445
65,False,0.8947368,10000,0.0893,0.8947368
66,False,0.8947368,10000,0.1664,0.8947368
67,True,0.8974359,6438,25.30616,0.0
68,True,0.9,2589,31.9903,0.0
69,False,0.9,10000,0.0194,0.9
70,True,0.902439,8044,30.20348,0.05407757
71,False,0.902439,10000,0.0,0.902439
72,True,0.9047619,2484,24.09668,0.03381642
73,True,0.9069768,2607,29.63977,0.0
74,True,0.9090909,4869,20.6387,0.1503389
75,True,0.9111111,9081,34.84449,0.1259773
76,False,0.9111111,10000,0.0112,0.9111111
77,True,0.9130435,2020,16.0574,0.09059406
78,True,0.9148936,1019,11.84112,0.3523062
79,True,0.9166667,1035,12.62579,0.3951691
80,True,0.9183673,1899,28.69099,0.0
81,True,0.92,6001,32.58286,0.0
82,True,0.9019608,8163,11.70039,0.3400711
83,True,0.8846154,433,16.29945,0.1454965
84,True,0.8867925,2594,18.53611,0.0
85,True,0.8888889,3328,27.769,0.0
86,False,0.8888889,10000,0.0,0.8888889
87,True,0.8909091,1914,19.64775,0.1619645
88,True,0.8928571,100,31.09439,0.0
89,True,0.877193,1330,15.89458,0.2323308
90,True,0.8793104,7060,29.78989,0.0
91,True,0.8813559,5393,34.27411,0.0
92,False,0.8813559,10000,0.0,0.8813559
93,True,0.8833333,7571,34.28484,0.0
94,False,0.8833333,10000,0.0438,0.8833333
