episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,0.0,3472,9.667516,0.6059908
1,True,0.0,243,7.976522,0.5720165
2,True,0.0,1,5.656644,1.0
3,True,0.25,33,33.16388,0.0
4,True,0.4,168,17.09009,0.0
5,True,0.5,5512,17.24529,0.09198114
6,True,0.4285714,839,13.6782,0.0727056
7,True,0.375,656,11.66985,0.05640244
8,True,0.4444444,683,22.68898,0.0
9,True,0.5,1613,23.32155,0.0
10,True,0.5454546,619,14.11565,0.368336
11,True,0.5833333,419,7.279589,0.6754177
12,True,0.6153846,377,14.14229,0.1405836
13,True,0.5714286,2024,17.26384,0.02667984
14,True,0.6,2613,25.58921,0.0
15,True,0.625,1409,28.83858,0.0
16,False,0.625,10000,0.6722,0.625
17,True,0.5882353,3294,3.720726,0.8731026
18,True,0.6111111,495,14.32973,0.230303
19,True,0.6315789,104,20.48301,0.0
20,True,0.65,784,27.59098,0.0
21,True,0.6666667,856,14.33178,0.0
22,True,0.6818182,171,29.33119,0.0
23,True,0.6956522,865,6.835537,0.6531792
24,True,0.6666667,3327,14.36415,0.4307184
25,True,0.64,2181,2.955978,0.9628611
26,True,0.6538461,100,9.259768,0.2
27,True,0.6666667,1187,14.38271,0.0
28,True,0.6785714,216,12.34736,0.0
29,True,0.6896552,1464,13.3821,0.1181694
30,True,0.7,1054,9.379907,0.5749525
31,True,0.7096774,247,20.3807,0.0
32,True,0.71875,5225,18.15489,0.0
33,True,0.7272727,768,13.27937,0.009114583
34,True,0.7352941,1330,15.42325,0.0
35,True,0.7428572,195,21.94539,0.0
36,True,0.75,217,30.1444,0.0
37,True,0.7567568,934,24.18772,0.0
38,True,0.7631579,172,29.16574,0.0
39,True,0.7692308,2144,33.76859,0.0
40,True,0.775,3796,18.6412,0.0
41,True,0.7804878,640,30.91061,0.0
42,True,0.7857143,216,22.9827,0.0
43,True,0.7674419,60,8.070444,0.5666667
44,True,0.7727273,1375,15.07145,0.2865455
45,True,0.7777778,2658,24.56114,0.0
46,True,0.7608696,932,9.383698,0.4967811
47,True,0.7659575,35,22.39985,0.0
48,True,0.7708333,404,23.02332,0.0
49,True,0.7755102,218,22.31692,0.0
50,True,0.78,1380,12.0319,0.2434783
51,True,0.7843137,117,31.82192,0.0
52,True,0.7884616,173,21.48717,0.0
53,True,0.7735849,427,2.469382,1.0
54,True,0.7592593,831,14.75665,0.1058965
55,True,0.7454545,5656,2.232676,1.0
56,True,0.75,352,34.97301,0.0
57,True,0.7543859,164,28.77854,0.0
58,True,0.7586207,267,17.50697,0.0
59,True,0.7627119,270,5.54606,0.9444444
60,True,0.75,5728,5.802316,0.803771
61,True,0.7540984,1951,25.75762,0.0
62,True,0.7580645,1888,3.751794,0.8988348
63,True,0.7619048,1701,6.856849,0.6284539
