episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
149,True,0.9127517,701,8.389225,0.6362339
150,True,0.9133334,342,20.69311,0.0
151,True,0.9139073,4998,2.880881,0.9517807
152,True,0.9144737,7396,5.792375,0.6398053
153,True,0.9150327,147,26.32433,0.0
154,True,0.9155844,1615,23.47941,0.0
155,True,0.9161291,1021,5.049788,0.8560235
156,True,0.9166667,1794,5.726881,0.7675585
157,True,0.9171975,623,16.84916,0.0
158,True,0.9113924,255,9.459074,0.3529412
159,True,0.9119497,239,17.87417,0.0
160,True,0.9125,345,37.08754,0.0
161,True,0.9130435,352,19.88353,0.0
162,True,0.9135802,449,26.05434,0.0
163,True,0.9141104,903,28.48173,0.0
164,True,0.9085366,533,22.02536,0.01500938
165,True,0.9090909,318,22.14805,0.0
166,True,0.9096386,444,27.17738,0.0
167,True,0.9101796,3937,14.62781,0.0
168,True,0.9107143,241,20.67335,0.0
169,True,0.9112426,1850,18.35099,0.0
170,True,0.9117647,279,11.21165,0.0
171,True,0.9122807,225,27.87508,0.0
172,True,0.9127907,2405,23.41194,0.06278586
173,True,0.9132948,4783,3.860318,0.8463308
174,True,0.9137931,537,39.55438,0.0
175,True,0.9142857,827,24.55372,0.0
176,False,0.9142857,10000,0.6751,0.9142857
177,True,0.9147727,323,20.50031,0.0
178,False,0.9147727,10000,0.9711,0.9147727
179,True,0.9152542,1066,27.71263,0.0
180,True,0.9157304,648,27.10763,0.0
181,False,0.9157304,10000,0.8616,0.9157304
182,True,0.9162011,90,29.88995,0.0
183,True,0.9166667,350,17.51889,0.0
184,True,0.9171271,939,19.85606,0.0
185,True,0.9120879,305,15.14801,0.009836066
186,True,0.9125683,277,39.11187,0.0
187,True,0.9130435,3114,5.095447,0.8481053
188,True,0.9135135,158,12.37506,0.0
189,True,0.9139785,951,25.15573,0.0
190,True,0.9144385,608,20.89875,0.0
191,True,0.9148936,879,16.84639,0.036405
192,True,0.9153439,3359,41.55928,0.0
193,True,0.9105263,3268,18.12678,0.004283966
194,True,0.9109948,1149,6.088172,0.6892951
195,True,0.9114583,203,33.07254,0.0
196,True,0.9119171,3036,24.10931,0.0
197,True,0.9072165,526,27.3033,0.01140684
198,True,0.9076923,936,27.69367,0.0
