episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,157,29.88966,0.0
1,True,1.0,80,28.28949,0.0
2,True,1.0,155,28.56763,0.0
3,True,1.0,601,13.24593,0.0
4,True,1.0,401,14.38974,0.08229426
5,True,1.0,569,13.85241,0.0
6,True,1.0,306,32.86482,0.0
7,True,0.875,385,7.283338,0.6571429
8,True,0.7777778,611,21.96166,0.07528642
9,True,0.8,199,27.53042,0.0
10,True,0.8181818,2683,13.37001,0.3712263
11,True,0.75,981,26.54586,0.02038736
12,True,0.7692308,1681,24.66187,0.0
13,True,0.7857143,735,25.94325,0.0
14,True,0.7333333,621,3.28526,1.0
15,True,0.6875,1034,3.271814,1.0
16,True,0.6470588,999,5.054051,0.7077077
17,True,0.6666667,403,25.20344,0.0
18,True,0.6842105,153,9.854041,0.1503268
19,True,0.65,663,6.285228,0.7013575
20,True,0.6190476,1700,32.49592,0.04
21,True,0.6363636,1267,25.40261,0.0
22,True,0.6086956,301,4.602773,0.9933555
23,True,0.625,2492,29.40401,0.0
24,True,0.64,819,38.88882,0.0
25,True,0.6153846,2884,3.025682,1.0
26,True,0.6296296,243,17.55663,0.0
27,True,0.6071429,1862,10.02357,0.5794844
28,True,0.5862069,1374,4.231548,0.8413392
29,True,0.5666667,442,2.988991,1.0
30,True,0.5483871,530,4.638941,0.9339623
31,True,0.53125,1,4.932585,1.0
32,True,0.5454546,173,6.848415,0.8265896
33,True,0.5588235,983,16.25714,0.0
34,True,0.5714286,609,33.10101,0.0
35,True,0.5555556,941,4.123164,0.9213603
36,True,0.5405405,948,12.22705,0.1329114
37,True,0.5526316,117,29.41937,0.0
38,True,0.5641026,140,21.38974,0.0
39,True,0.55,1215,3.021283,1.0
40,True,0.5609756,627,29.20896,0.0
41,True,0.5714286,886,26.42683,0.0
42,True,0.5813953,139,26.69456,0.0
43,True,0.5909091,1043,33.68966,0.0
44,True,0.6,960,30.65008,0.0
45,True,0.6086956,65,17.19542,0.0
46,True,0.6170213,316,9.673635,0.4303797
47,True,0.625,389,33.06529,0.0
48,True,0.6326531,2849,30.51036,0.0
49,True,0.64,213,10.46888,0.4272301
50,True,0.6470588,118,36.68255,0.0
51,True,0.6538461,175,22.24209,0.0
52,True,0.6603774,808,15.237,0.0
53,True,0.6481481,197,12.45954,0.01522843
54,True,0.6545454,359,17.18279,0.0
55,True,0.6607143,116,15.02893,0.0
56,True,0.6666667,93,12.08801,0.0
57,True,0.6724138,445,14.80689,0.0
58,True,0.6779661,365,25.86904,0.0
59,True,0.6833333,122,15.04729,0.0
60,True,0.6885246,515,38.61596,0.0
61,True,0.6774194,164,5.860564,0.8963414
62,True,0.6825397,967,33.68552,0.0
63,True,0.6875,3120,26.39338,0.0
64,True,0.6923077,616,30.66996,0.0
65,True,0.6969697,344,24.32907,0.0
66,True,0.6865672,126,4.251751,1.0
67,True,0.6911765,447,35.08311,0.0
68,True,0.6956522,681,26.81183,0.0
69,True,0.7,540,20.51544,0.0
70,True,0.7042254,189,26.14862,0.0
71,True,0.7083333,416,26.77567,0.0
72,True,0.7123288,135,23.62115,0.0
73,True,0.7162162,383,15.72612,0.0
74,True,0.72,37,26.806,0.0
75,True,0.7105263,1369,11.24724,0.1628926
76,True,0.7142857,273,34.84948,0.0
77,True,0.7179487,799,22.21251,0.0
78,True,0.721519,1,24.49522,0.0
79,True,0.725,2177,28.99076,0.0
80,True,0.7160494,1609,3.40311,1.0
81,True,0.7195122,98,31.44383,0.0
82,True,0.7228916,160,21.03843,0.0
83,True,0.7261904,370,16.21956,0.0
84,True,0.7294118,204,27.4114,0.0
85,True,0.7325581,138,15.13511,0.0
86,True,0.7356322,1494,14.54747,0.0227577
87,True,0.7386364,583,23.27188,0.0
88,True,0.7303371,548,3.226753,1.0
89,True,0.7333333,222,26.043,0.0
90,True,0.7362638,293,23.63964,0.0
91,True,0.7391304,1916,15.56203,0.0
92,True,0.7419355,2237,5.013062,0.8582923
93,True,0.7340425,2333,3.02867,1.0
94,True,0.7263158,955,3.137544,1.0
95,True,0.7291667,3055,32.27969,0.0
96,True,0.7319587,385,23.46059,0.0
97,True,0.7346939,197,16.03517,0.0
98,True,0.7272727,5968,11.51998,0.3523794
99,True,0.73,1213,17.34187,0.0
100,True,0.7326733,764,19.18406,0.0
101,True,0.7352941,157,31.64285,0.0
102,True,0.7378641,211,14.04291,0.0
103,True,0.7403846,78,31.99675,0.0
104,True,0.7428572,318,20.23343,0.0
105,True,0.745283,171,17.92319,0.0
106,True,0.7476636,406,32.82474,0.0
