episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,119,30.98681,0.0
1,True,1.0,1535,32.18314,0.0
2,True,0.6666667,115,8.999406,0.3826087
3,True,0.75,203,21.31848,0.0
4,True,0.6,7049,2.868831,0.9858136
5,True,0.5,8014,2.931441,0.9926379
6,True,0.5714286,103,17.31132,0.0
7,True,0.5,1782,3.508804,0.9483726
8,True,0.4444444,0,,
9,True,0.5,305,16.21899,0.0
10,True,0.5454546,3187,46.50546,0.0
11,True,0.5833333,2003,25.68212,0.0
12,True,0.5384616,9069,7.348153,0.7538869
13,True,0.5714286,96,14.11543,0.0
14,True,0.6,7805,29.04646,0.0
15,True,0.625,525,11.96108,0.2190476
16,True,0.6470588,257,22.48759,0.0
17,True,0.6111111,3366,2.749099,1.0
18,True,0.6315789,223,23.55578,0.0
19,True,0.6,160,8.029891,0.94375
20,True,0.6190476,1637,14.83233,0.0
21,True,0.6363636,422,29.71606,0.0
22,True,0.6521739,294,13.42688,0.3367347
23,True,0.6666667,118,11.38428,0.0
24,True,0.68,532,25.93275,0.0
25,True,0.6923077,85,18.35888,0.0
26,True,0.7037037,867,36.193,0.0
27,True,0.7142857,443,22.7119,0.0
28,True,0.6896552,1587,2.99663,1.0
29,True,0.7,223,35.58996,0.0
30,True,0.6774194,132,14.93849,0.2045455
31,True,0.6875,969,14.28685,0.0
32,True,0.6969697,190,36.01034,0.0
33,True,0.7058824,508,21.98094,0.0
34,True,0.7142857,745,24.94255,0.0
35,True,0.6944444,387,3.010341,1.0
36,True,0.7027027,239,34.41945,0.0
37,True,0.7105263,1008,22.29397,0.0
38,True,0.7179487,2290,31.63105,0.0
39,True,0.725,816,34.48915,0.0
40,True,0.7317073,283,34.26207,0.0
41,True,0.7380952,1746,29.82692,0.0
42,True,0.744186,7786,34.02717,0.0
43,True,0.75,111,20.17005,0.0
44,True,0.7555556,327,13.61602,0.0
45,True,0.7608696,1802,27.79318,0.0
46,True,0.7446808,1915,3.106947,0.972846
47,True,0.75,645,19.77082,0.0
48,True,0.755102,158,12.4976,0.0
49,True,0.76,1183,30.31082,0.0
50,True,0.7450981,4569,2.987589,0.9969358
51,True,0.75,274,14.05907,0.3284672
52,True,0.754717,72,48.68139,0.0
53,True,0.7592593,288,39.64303,0.0
54,True,0.7454545,1145,21.62479,0.1764192
55,True,0.75,448,31.86947,0.0
56,True,0.7543859,1503,34.24298,0.0
57,True,0.7586207,356,25.53987,0.0
58,True,0.7627119,575,16.1278,0.0
59,False,0.7627119,10000,0.9806,0.7627119
60,True,0.75,3683,2.935225,1.0
61,True,0.7540984,145,18.42408,0.0
62,True,0.7580645,251,30.05149,0.0
63,True,0.7619048,752,30.98471,0.0
64,True,0.765625,3569,27.50382,0.0
65,True,0.7692308,433,25.95651,0.0
66,True,0.7727273,116,31.10816,0.0
67,True,0.7611941,3657,2.841198,1.0
68,True,0.7647059,274,27.29602,0.0
69,True,0.7681159,5138,32.74691,0.0
70,True,0.7714286,816,17.9585,0.0
71,True,0.7746479,177,26.12612,0.0
72,True,0.7777778,928,33.34213,0.0
73,True,0.7808219,1155,18.02631,0.0
74,True,0.7702703,168,5.389436,1.0
