episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
147,False,0.8243243,0,,
148,False,0.8255033,430,28.38983,0.0
149,False,0.8266667,1085,28.2803,0.0
150,False,0.8278146,296,29.47068,0.0
151,False,0.8289474,280,19.17373,0.0
152,False,0.8300654,241,23.38884,0.0
153,False,0.8311688,1119,21.82341,0.0
154,False,0.832258,3120,2.546365,0.9996795
155,False,0.832258,10000,0.7643,0.832258
156,False,0.8333333,377,30.14985,0.0
157,False,0.8343949,3023,24.41534,0.0
158,False,0.835443,1071,22.59639,0.0
159,False,0.8301887,2968,3.747872,0.9174528
160,False,0.83125,437,28.59578,0.0
161,False,0.8322982,245,33.60596,0.0
162,False,0.8333333,1769,19.2434,0.0
163,False,0.8343558,1171,7.541658,0.5798463
164,False,0.8353658,633,25.61844,0.0
165,False,0.830303,1717,3.932746,0.9248689
166,False,0.8313253,280,21.38367,0.0
167,False,0.8323354,667,5.307917,0.8650675
168,False,0.8333333,479,16.98349,0.0
169,False,0.8343195,116,24.69337,0.0
170,False,0.8352941,1141,22.77555,0.0
171,False,0.8304093,7049,6.856283,0.7428004
172,False,0.8313953,171,21.21086,0.0
173,False,0.8323699,89,12.63278,0.0
174,False,0.8333333,272,37.17567,0.0
175,False,0.8342857,184,24.4515,0.0
176,False,0.8295454,2267,2.822998,1.0
177,False,0.8305085,220,21.07565,0.0
178,False,0.8314607,641,20.15868,0.0
179,False,0.8324022,758,20.67839,0.0
180,False,0.8277778,163,11.18397,0.3558282
181,False,0.8287293,683,32.70674,0.0
182,False,0.8296703,111,23.90068,0.0
183,False,0.8251366,638,7.242095,0.7445141
184,False,0.8206522,61,7.631124,0.8852459
185,False,0.8216216,90,13.67609,0.0
186,False,0.8172043,4940,4.326201,0.8823887
187,False,0.8181818,733,21.38682,0.0
188,False,0.819149,113,21.19146,0.0
189,False,0.8201058,166,29.49909,0.0
190,False,0.8210526,1239,20.18636,0.0
191,False,0.8219895,1306,18.56817,0.0
192,False,0.8229167,1658,23.43201,0.0
193,False,0.8238342,1162,26.67945,0.0
194,False,0.8195876,3942,12.5156,0.09842719
195,False,0.8205128,2080,34.13147,0.0
196,False,0.8214286,204,26.48295,0.0
197,False,0.822335,3064,26.62023,0.0
198,False,0.8232324,4735,4.708709,0.8111932
199,False,0.8190955,1325,25.75619,0.005283019
200,False,0.82,1895,14.84348,0.0
201,False,0.8208955,2144,10.76702,0.2080224
202,False,0.8217822,421,15.67234,0.0
203,False,0.8226601,2556,18.67349,0.0
204,False,0.8235294,99,32.38274,0.0
205,False,0.8243902,633,15.34354,0.0
206,False,0.8252427,441,11.89981,0.4988662
207,False,0.8260869,619,18.20051,0.0
208,False,0.8221154,425,3.970281,1.0
209,False,0.8229665,296,12.49167,0.0
210,False,0.8190476,2043,12.38258,0.2481645
211,False,0.8199052,1,21.8343,0.0
212,False,0.8207547,1602,16.90924,0.0
213,False,0.8215963,726,17.37111,0.0
214,False,0.8224299,9270,2.911473,0.9885653
215,False,0.8232558,196,12.70861,0.0
216,False,0.8240741,1275,23.04689,0.0
217,False,0.8248848,986,31.26307,0.0
218,False,0.8256881,419,19.10711,0.0
219,False,0.826484,2320,13.79949,0.0
220,False,0.8272727,1285,34.70181,0.0
221,False,0.8280543,38,39.81288,0.0
222,False,0.8288288,141,10.87893,0.0
223,False,0.8295964,864,21.3953,0.0
224,False,0.8303571,311,23.84293,0.0
225,False,0.8311111,634,22.36979,0.0
226,False,0.8318584,175,31.63737,0.0
227,False,0.8325991,338,22.45339,0.0
228,False,0.8333333,3734,23.07194,0.0
229,False,0.8340611,471,34.33476,0.0
230,False,0.8347826,18,9.81611,0.0
231,False,0.8354979,520,16.18505,0.0
232,False,0.8362069,316,19.46754,0.0
233,False,0.8369099,1723,21.82135,0.0
234,False,0.8376068,239,25.31588,0.0
235,False,0.8382978,426,4.883108,0.9061033
236,False,0.8389831,931,27.00896,0.0
237,False,0.8396624,220,25.52349,0.0
238,False,0.8403361,667,28.43402,0.0
239,False,0.8410042,1804,15.738,0.0
240,False,0.8416666,116,14.91822,0.0
241,False,0.8423237,97,19.21841,0.0
242,False,0.8429752,947,18.60643,0.0
243,False,0.8436214,1169,35.99923,0.0
244,False,0.8442623,1161,19.567,0.0
245,False,0.844898,1511,13.22842,0.07015222
246,False,0.8414634,1508,3.160281,0.918435
247,False,0.8380567,2256,4.906861,0.8803192
248,False,0.8346774,2895,12.20231,0.4421416
249,False,0.8353414,206,34.13121,0.0
