episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
67,True,0.9264706,4636,3.506142,1.0
68,True,0.9275362,804,27.93681,0.0
69,True,0.9142857,1279,20.40534,0.01641908
70,True,0.915493,376,22.99935,0.0
71,True,0.9166667,2681,20.09293,0.0
72,True,0.9041096,313,9.850413,0.3035144
73,True,0.9054054,1496,27.18609,0.0
74,True,0.9066667,120,32.31945,0.0
75,True,0.9078947,385,19.40712,0.0
76,True,0.9090909,25,37.64244,0.0
77,True,0.8974359,221,8.879535,0.5746607
78,True,0.8987342,292,13.05715,0.09931507
79,True,0.9,266,15.87859,0.0
80,True,0.9012346,1652,21.87025,0.0
81,True,0.902439,144,7.985875,0.5069444
82,True,0.9036145,98,42.1079,0.0
83,True,0.8928571,2250,7.838559,0.6844444
84,True,0.8823529,362,10.25025,0.5441989
85,True,0.8837209,241,16.50971,0.0
86,True,0.8850574,354,9.976241,0.4350283
87,True,0.8863636,315,18.13743,0.0
88,True,0.8876405,1256,30.75942,0.0
89,True,0.8888889,168,20.07664,0.0
90,True,0.8901099,3439,30.82751,0.0
91,True,0.8913044,544,14.77218,0.0
92,True,0.8924731,551,22.38254,0.0
93,True,0.893617,4170,4.126714,0.917506
94,True,0.8947368,2756,19.34251,0.0
95,True,0.8958333,181,18.58502,0.0
96,True,0.8969072,130,27.90061,0.0
97,True,0.8979592,371,20.51407,0.0
98,True,0.8989899,2091,34.97759,0.0
99,True,0.9,2048,12.368,0.1347656
100,True,0.9009901,103,45.2825,0.0
101,True,0.8921568,110,8.370186,0.5090909
102,True,0.8932039,2607,18.52027,0.0
103,True,0.8942308,8416,4.314348,0.9603137
104,True,0.8857143,897,25.05602,0.04013378
105,True,0.8867925,472,21.84635,0.0
106,True,0.8878505,627,15.07,0.07017544
107,True,0.8888889,1750,26.67766,0.0
108,True,0.880734,388,10.70026,0.1623711
109,True,0.8818182,997,21.95733,0.0
110,True,0.8828829,8610,8.962779,0.5739837
111,True,0.8839286,117,25.63788,0.0
112,True,0.8761062,225,5.064365,1.0
113,True,0.8684211,5445,3.69684,1.0
114,True,0.8695652,624,26.41196,0.0
115,True,0.8706896,766,31.26594,0.0
116,True,0.8632479,1487,16.79719,0.0
117,True,0.8644068,35,26.95307,0.0
118,True,0.8655462,2879,8.950705,0.5765891
119,True,0.8583333,921,9.819222,0.5591748
120,True,0.8595041,931,8.167745,0.6831364
121,True,0.8606557,46,24.62731,0.0
122,True,0.8617886,1227,11.92422,0.2208639
123,True,0.8629032,166,26.34931,0.0
124,True,0.864,185,23.72091,0.0
125,True,0.8650793,180,14.48987,0.0
126,True,0.8661417,102,25.81903,0.0
127,True,0.8671875,38,19.95031,0.0
128,True,0.8682171,159,22.38127,0.0
129,True,0.8615385,380,12.121,0.05263158
130,True,0.8625954,429,19.45648,0.0
131,True,0.8636364,281,35.96966,0.0
132,True,0.8571429,5726,6.15857,0.8728606
133,True,0.858209,119,24.02392,0.0
134,True,0.8592592,1826,15.75152,0.0
135,True,0.8602941,1009,15.7214,0.0
136,True,0.8613139,2259,6.188993,0.8924303
137,True,0.8623188,7,16.24581,0.0
138,True,0.8633093,326,18.92278,0.0
139,True,0.8571429,280,13.84557,0.2607143
140,True,0.858156,122,5.945976,0.7459016
141,True,0.8591549,775,25.34024,0.0
142,True,0.8601398,144,32.20547,0.0
143,True,0.8541667,1368,8.14068,0.4890351
144,True,0.8551724,1089,16.0619,0.0
145,True,0.8561644,89,26.76661,0.0
146,True,0.8571429,257,12.75568,0.0
147,True,0.8513514,98,3.4768,1.0
148,True,0.852349,5244,22.52275,0.0
149,True,0.8533334,587,27.99472,0.0
150,True,0.8476821,1040,5.206095,0.8884615
151,True,0.8486842,140,26.38179,0.0
152,True,0.8496732,878,23.31803,0.0
153,True,0.8441558,155,3.254409,1.0
154,True,0.8451613,1821,11.78418,0.4607359
155,True,0.8461539,782,20.51492,0.1112532
156,True,0.8471338,234,19.59254,0.0
157,True,0.8417721,4590,8.388392,0.6816993
158,True,0.8427673,275,15.17341,0.0
159,True,0.84375,233,13.65581,0.0
160,True,0.8385093,2892,6.13671,0.7672891
161,True,0.8395061,1144,14.62104,0.01660839
162,True,0.8404908,1346,34.50597,0.0
163,True,0.8414634,279,14.46663,0.0
164,True,0.8424242,2336,29.82687,0.0
165,True,0.8433735,210,24.76757,0.0
166,True,0.8383234,312,6.556914,0.7371795
167,True,0.8392857,69,14.29383,0.0
168,True,0.8402367,1345,29.03012,0.0
169,True,0.8411765,520,21.85242,0.0
170,True,0.8421053,945,28.95112,0.0
171,True,0.8430232,1360,20.13712,0.0
172,True,0.8439307,458,30.87889,0.0
173,True,0.8448276,1953,19.5803,0.0
174,True,0.8457143,76,10.86392,0.0
175,True,0.8465909,900,19.50005,0.0
176,True,0.8418079,423,16.55812,0.3144208
177,True,0.8426966,268,27.83777,0.0
178,True,0.8435754,3037,29.9631,0.0
179,True,0.8444445,127,31.02612,0.0
180,True,0.839779,601,4.935913,0.9118136
181,True,0.8406593,83,9.773636,0.04819277
182,True,0.84153,221,26.07248,0.0
183,True,0.8423913,3443,11.04699,0.4943363
184,True,0.8378378,4894,6.097694,0.8246833
185,True,0.8333333,126,13.81477,0.08730159
186,True,0.828877,218,14.49031,0.1055046
187,True,0.8297873,663,30.9666,0.0
188,True,0.8306878,313,42.89207,0.0
189,True,0.8263158,1283,4.914959,0.8636009
190,True,0.8272251,1887,26.14735,0.0
191,True,0.828125,399,25.06226,0.0
192,True,0.8290156,161,21.95753,0.0
193,True,0.8298969,599,17.46983,0.0
194,True,0.8307692,391,12.52744,0.0
195,True,0.8316327,410,29.17852,0.0
196,True,0.8324873,1486,24.5893,0.0
197,True,0.8333333,275,18.91116,0.0
198,True,0.8341709,795,18.61476,0.0
199,True,0.835,424,14.35957,0.02358491
200,True,0.8358209,881,4.399963,0.9795687
201,True,0.8316832,4556,14.33946,0.5186567
202,True,0.8325123,95,8.770355,0.8210526
203,True,0.8333333,3586,7.272829,0.8089794
204,True,0.8292683,1168,4.107205,1.0
205,True,0.8300971,657,21.88599,0.0
206,True,0.8309179,382,32.25957,0.0
207,True,0.8317308,86,35.74411,0.0
208,True,0.8325359,4220,3.840094,0.9888626
209,True,0.8333333,212,22.79225,0.0
210,True,0.8341232,637,20.70364,0.0
211,True,0.8349057,4175,17.16773,0.0
212,True,0.8356807,631,28.56189,0.0
213,True,0.8364486,1439,25.18444,0.0
214,True,0.8325582,1812,13.86339,0.06346578
215,True,0.8287037,242,7.659127,0.5578513
216,True,0.8248848,642,4.064632,1.0
217,True,0.8256881,826,28.63673,0.0
218,True,0.826484,2292,26.32723,0.0
219,True,0.8272727,1690,16.72718,0.0
220,True,0.8280543,141,15.51846,0.0
221,True,0.8288288,56,28.78943,0.0
222,True,0.8295964,107,17.13341,0.0
223,True,0.8258929,313,23.94858,0.0
224,True,0.8222222,1297,26.42796,0.0
225,True,0.8230088,62,19.01126,0.0
226,True,0.8237885,221,34.73715,0.0
227,True,0.8245614,277,15.88672,0.0
228,True,0.8253275,118,18.61265,0.0
229,True,0.8260869,1630,10.21552,0.4662577
230,True,0.8268398,750,27.4247,0.0
231,True,0.8275862,2808,10.29404,0.4017094
232,True,0.8283262,104,32.97989,0.0
233,True,0.8290598,765,15.94915,0.0
234,True,0.8297873,625,25.36501,0.0
235,True,0.8305085,322,24.74431,0.0
236,True,0.8312236,709,11.89669,0.2609309
237,True,0.8319328,2235,10.50451,0.6630872
238,True,0.832636,548,13.61236,0.1131387
239,True,0.8333333,771,20.03903,0.0
240,True,0.8298755,1256,4.276873,1.0
241,True,0.8305785,296,32.96785,0.0
242,True,0.8312757,120,28.45598,0.0
243,True,0.8319672,5936,4.604751,0.9289083
244,True,0.832653,144,33.14937,0.0
245,True,0.8333333,570,22.74975,0.0
246,True,0.8340081,124,35.3961,0.0
247,True,0.8346774,1857,31.05536,0.0
248,True,0.8353414,183,19.78692,0.0
249,True,0.836,311,24.2395,0.0
