episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
146,True,0.707483,529,19.96313,0.0
147,True,0.7094595,2142,7.323838,0.6811391
148,True,0.7114094,387,28.79791,0.0
149,True,0.7133333,1067,17.83717,0.0
150,True,0.7152318,1586,13.93246,0.0
151,True,0.7171053,698,28.37099,0.0
152,True,0.7189543,162,8.804073,0.6111111
153,True,0.7142857,7701,2.649064,1.0
154,True,0.716129,739,17.43437,0.0
155,True,0.7115384,3243,5.767883,0.7138452
156,True,0.7133758,262,34.90373,0.0
157,True,0.7151899,946,35.61064,0.0
158,True,0.7169811,524,13.92009,0.0
159,True,0.71875,732,24.93857,0.0
160,True,0.7142857,3721,5.725137,0.8253158
161,True,0.7098765,1483,10.61014,0.3985165
162,True,0.7116565,241,20.48886,0.0
163,True,0.7134146,1434,18.66663,0.0
164,True,0.7090909,2957,4.931561,0.7649645
165,True,0.7108434,237,12.91967,0.0
166,True,0.7125748,123,22.9634,0.0
167,True,0.7142857,201,35.24878,0.0
168,True,0.7159764,59,31.69585,0.0
169,True,0.7176471,1781,22.82355,0.0
170,True,0.7192982,351,12.1262,0.1452992
171,True,0.7209302,248,28.05414,0.0
172,True,0.716763,2420,3.11767,0.9863636
173,True,0.7183908,396,21.43941,0.0
174,True,0.72,205,15.89912,0.0
175,True,0.7215909,2246,27.66604,0.0
176,True,0.7231638,854,24.98335,0.0
177,True,0.7247191,338,14.13656,0.0
178,True,0.726257,1058,16.72555,0.0
179,True,0.7222222,7400,2.577578,1.0
180,True,0.718232,2999,2.821773,0.9713238
181,True,0.7197802,265,29.63168,0.0
182,True,0.715847,2177,2.651721,1.0
183,True,0.7119565,991,5.699275,0.752775
184,True,0.7135135,352,30.23087,0.0
185,True,0.7150537,195,36.2277,0.0
186,True,0.7112299,6874,3.434264,0.9389002
187,True,0.7074468,0,,
188,True,0.7089947,73,34.94156,0.0
189,True,0.7105263,163,19.14034,0.0
190,True,0.7120419,7515,6.828323,0.7200266
191,True,0.7135417,1042,17.39888,0.0
