episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
128,True,0.84375,414,30.72624,0.0
129,True,0.8449612,69,21.1835,0.0
130,True,0.8384615,763,16.53556,0.06946265
131,True,0.8396947,3888,30.61946,0.0
132,True,0.8409091,226,30.17096,0.0
133,True,0.8421053,337,25.54137,0.0
134,True,0.8432836,2351,17.86173,0.0
135,True,0.8444445,173,25.31703,0.0
136,True,0.8455882,262,25.1323,0.0
137,True,0.8467153,710,20.09014,0.0
138,True,0.8478261,9181,23.08758,0.0
139,True,0.8417266,735,18.53193,0.03265306
140,True,0.8357143,1224,9.023213,0.6462418
141,True,0.8368794,3801,14.6617,0.0
142,True,0.8380282,1966,10.27415,0.3886063
143,True,0.8391609,261,29.87655,0.0
144,True,0.8402778,750,10.04603,0.3293333
145,True,0.8413793,32,13.5227,0.0
146,True,0.8424658,1951,20.0853,0.0
147,True,0.8367347,3367,4.693687,1.0
148,True,0.8378378,198,12.44926,0.0
149,True,0.8389262,1652,25.39895,0.0
150,True,0.84,991,21.76031,0.0
151,True,0.8344371,201,7.136744,1.0
152,True,0.8355263,481,16.4427,0.0
153,True,0.8366013,532,19.3369,0.0
154,True,0.8376623,222,27.40781,0.0
155,True,0.8387097,923,19.53091,0.0
156,True,0.8397436,1191,28.91171,0.0
157,True,0.8343949,4500,8.739803,0.4815556
158,True,0.8291139,577,7.955415,0.6759099
159,True,0.8301887,244,32.49615,0.0
160,True,0.83125,817,15.30025,0.0
161,True,0.8322982,189,28.55166,0.0
162,True,0.8333333,2929,14.37767,0.0
163,True,0.8343558,2043,28.33939,0.0
164,True,0.8292683,787,12.72858,0.3100381
165,False,0.8292683,10000,0.7056,0.8292683
166,True,0.830303,416,20.63731,0.0
167,True,0.8313253,399,13.36037,0.0
168,False,0.8313253,10000,0.966,0.8313253
169,True,0.8263473,338,17.30129,0.2485207
170,True,0.827381,888,32.54666,0.0
171,True,0.8284023,1395,11.37908,0.2035842
172,True,0.8235294,1609,4.526387,1.0
173,True,0.8245614,463,25.48494,0.0
174,True,0.8197674,4999,8.869618,0.6177235
175,True,0.8208092,6631,19.01269,0.01432665
176,True,0.8218391,2358,27.30526,0.0
177,True,0.8228571,361,33.61533,0.0
178,True,0.8238636,179,20.09638,0.0
179,True,0.8248588,1817,26.56159,0.0
180,True,0.8202247,477,7.501808,0.7106918
181,True,0.821229,4279,17.11751,0.0
182,True,0.8222222,1246,17.73016,0.0
183,True,0.8232044,223,11.81487,0.2242152
184,True,0.8186813,528,21.10216,0.03787879
185,True,0.8196721,555,20.53099,0.0
186,True,0.8152174,1737,11.26785,0.3126079
187,True,0.8162162,287,16.85312,0.0
188,True,0.8172043,564,27.77436,0.0
189,True,0.8181818,3452,8.6607,0.6066049
190,True,0.819149,561,20.8545,0.0
191,True,0.8201058,2127,6.360934,0.8269864
192,True,0.8210526,1127,34.04916,0.0
193,True,0.8219895,361,14.10885,0.0
194,True,0.8229167,3954,27.10113,0.0
195,True,0.8238342,189,32.91679,0.0
196,True,0.8247423,510,24.16267,0.0
197,True,0.825641,111,17.49768,0.0
198,True,0.8265306,426,27.73854,0.0
199,True,0.8274112,2063,10.73705,0.2016481
200,True,0.8282828,273,12.69031,0.0
201,True,0.8241206,3156,8.123455,0.5655894
202,True,0.825,611,25.18467,0.0
203,True,0.8208955,2703,12.99186,0.03958565
204,True,0.8168317,1255,6.206191,0.8446215
205,True,0.817734,317,31.29624,0.0
206,True,0.8186275,834,23.81837,0.0
207,True,0.8195122,2371,12.45935,0.1349642
208,True,0.8203884,3526,16.95364,0.1557005
209,True,0.821256,1922,4.96219,0.9932362
210,True,0.8221154,352,18.94419,0.0
211,True,0.8229665,1070,26.58257,0.0
212,True,0.8238095,325,10.33127,0.3076923
213,True,0.8246446,343,27.91113,0.0
214,True,0.8254717,2332,17.87719,0.0
215,True,0.8262911,3380,15.88902,0.03491124
216,True,0.8271028,316,4.713388,1.0
217,True,0.827907,287,33.04284,0.0
218,True,0.8240741,3803,4.462215,1.0
219,True,0.8248848,234,36.69928,0.0
220,True,0.8211009,6857,9.966767,0.4252588
221,True,0.8173516,1569,13.84428,0.1905672
222,True,0.8181818,122,36.11286,0.0
223,True,0.8190045,431,13.33459,0.009280742
224,True,0.8198198,757,25.09012,0.0
225,True,0.8206278,75,39.05587,0.0
226,True,0.8169643,315,7.540338,0.6984127
227,True,0.8177778,3606,6.079694,0.8713256
228,True,0.8185841,371,20.15799,0.0
229,True,0.8149779,3073,18.82944,0.1005532
230,True,0.8157895,9510,15.59879,0.004100946
231,True,0.8122271,2864,4.866773,0.9451815
232,True,0.8130435,98,17.46662,0.0
233,True,0.8095238,186,5.540724,1.0
234,True,0.8103448,2195,12.11909,0.2487472
235,True,0.8111588,77,22.74567,0.0
236,True,0.8119658,1121,19.01258,0.0
237,True,0.812766,1079,28.65862,0.0
238,True,0.8135593,563,20.6785,0.0
239,True,0.814346,2762,25.52305,0.0
240,True,0.8151261,1744,23.632,0.0
241,True,0.8158996,796,15.60866,0.0
242,True,0.8166667,315,15.68292,0.0
243,True,0.8174274,995,24.28278,0.0
244,True,0.8181818,1178,29.13839,0.0
245,True,0.81893,1766,16.63892,0.0
246,True,0.8196721,383,29.75506,0.0
247,True,0.8204082,1032,41.08665,0.0
248,True,0.8170732,4765,5.880298,0.9242392
249,True,0.8178138,720,24.09319,0.0
