[Inference] sequence_length_32_memory_size_128
[Episode 0] [capture] total_captures = 1, lone_wolf_captures = 1, prey_survived_step = 147, predator_distance = 29.39043, avg_predator_distance = 30.38597, predator_proximity_rate = 0, score = 1
[Episode 38] [capture] total_captures = 38, lone_wolf_captures = 31, prey_survived_step = 2578, predator_distance = 19.99728, avg_predator_distance = 28.48821, predator_proximity_rate = 0, score = 0.8157895
[Episode 39] [capture] total_captures = 39, lone_wolf_captures = 31, prey_survived_step = 222, predator_distance = 4.50555, avg_predator_distance = 3.417458, predator_proximity_rate = 1, score = 0.7948718
[Episode 40] [capture] total_captures = 40, lone_wolf_captures = 32, prey_survived_step = 324, predator_distance = 30.38839, avg_predator_distance = 27.76263, predator_proximity_rate = 0, score = 0.8
[Episode 41] [capture] total_captures = 41, lone_wolf_captures = 33, prey_survived_step = 4441, predator_distance = 11.74854, avg_predator_distance = 16.82125, predator_proximity_rate = 0.07250619, score = 0.8048781
[Episode 42] [capture] total_captures = 42, lone_wolf_captures = 34, prey_survived_step = 137, predator_distance = 7.451927, avg_predator_distance = 6.78777, predator_proximity_rate = 0.9489051, score = 0.8095238
[Episode 43] [capture] total_captures = 43, lone_wolf_captures = 35, prey_survived_step = 333, predator_distance = 25.98115, avg_predator_distance = 24.34738, predator_proximity_rate = 0, score = 0.8139535
[Episode 44] [capture] total_captures = 44, lone_wolf_captures = 36, prey_survived_step = 3348, predator_distance = 10.15631, avg_predator_distance = 3.487087, predator_proximity_rate = 0.9369773, score = 0.8181818
[Episode 45] [capture] total_captures = 45, lone_wolf_captures = 37, prey_survived_step = 1254, predator_distance = 17.41862, avg_predator_distance = 27.51538, predator_proximity_rate = 0, score = 0.8222222
[Episode 46] [capture] total_captures = 46, lone_wolf_captures = 38, prey_survived_step = 541, predator_distance = 14.61448, avg_predator_distance = 22.36995, predator_proximity_rate = 0, score = 0.8260869
[Episode 47] [capture] total_captures = 47, lone_wolf_captures = 39, prey_survived_step = 3671, predator_distance = 29.45066, avg_predator_distance = 3.314562, predator_proximity_rate = 0.9795696, score = 0.8297873
[Episode 48] [capture] total_captures = 48, lone_wolf_captures = 39, prey_survived_step = 5009, predator_distance = 2.214357, avg_predator_distance = 2.773021, predator_proximity_rate = 1, score = 0.8125
[Episode 49] [capture] total_captures = 49, lone_wolf_captures = 40, prey_survived_step = 1477, predator_distance = 7.598332, avg_predator_distance = 4.440839, predator_proximity_rate = 0.8903182, score = 0.8163266
[Episode 50] [capture] total_captures = 50, lone_wolf_captures = 41, prey_survived_step = 339, predator_distance = 23.81297, avg_predator_distance = 19.99829, predator_proximity_rate = 0, score = 0.82
[Episode 51] [capture] total_captures = 51, lone_wolf_captures = 42, prey_survived_step = 694, predator_distance = 33.14817, avg_predator_distance = 28.26123, predator_proximity_rate = 0, score = 0.8235294
[Episode 52] [capture] total_captures = 52, lone_wolf_captures = 43, prey_survived_step = 1041, predator_distance = 22.13685, avg_predator_distance = 25.29262, predator_proximity_rate = 0, score = 0.8269231
[Episode 53] [capture] total_captures = 53, lone_wolf_captures = 44, prey_survived_step = 232, predator_distance = 17.64654, avg_predator_distance = 9.71222, predator_proximity_rate = 0.6551724, score = 0.8301887
[Episode 54] [capture] total_captures = 54, lone_wolf_captures = 45, prey_survived_step = 1385, predator_distance = 9.742094, avg_predator_distance = 17.54369, predator_proximity_rate = 0, score = 0.8333333
[Episode 55] [capture] total_captures = 55, lone_wolf_captures = 46, prey_survived_step = 1211, predator_distance = 33.57594, avg_predator_distance = 32.53421, predator_proximity_rate = 0, score = 0.8363636
[Episode 56] [capture] total_captures = 56, lone_wolf_captures = 47, prey_survived_step = 1433, predator_distance = 18.26288, avg_predator_distance = 27.6495, predator_proximity_rate = 0, score = 0.8392857
[Episode 57] [capture] total_captures = 57, lone_wolf_captures = 48, prey_survived_step = 1, predator_distance = 13.2159, avg_predator_distance = 13.08903, predator_proximity_rate = 0, score = 0.8421053
[Episode 58] [capture] total_captures = 58, lone_wolf_captures = 49, prey_survived_step = 362, predator_distance = 9.170064, avg_predator_distance = 14.81222, predator_proximity_rate = 0, score = 0.8448276
[Episode 59] [capture] total_captures = 59, lone_wolf_captures = 50, prey_survived_step = 661, predator_distance = 26.19267, avg_predator_distance = 26.5322, predator_proximity_rate = 0, score = 0.8474576
[Episode 60] [capture] total_captures = 60, lone_wolf_captures = 50, prey_survived_step = 7327, predator_distance = 4.265221, avg_predator_distance = 13.82237, predator_proximity_rate = 0.3740958, score = 0.8333333
[Episode 61] [capture] total_captures = 61, lone_wolf_captures = 50, prey_survived_step = 579, predator_distance = 6.563209, avg_predator_distance = 14.17297, predator_proximity_rate = 0.1053541, score = 0.8196721
[Episode 62] [capture] total_captures = 62, lone_wolf_captures = 51, prey_survived_step = 116, predator_distance = 33.88586, avg_predator_distance = 34.4787, predator_proximity_rate = 0, score = 0.8225806
[Episode 63] [timeout] total_captures = 62, lone_wolf_captures = 51, prey_survived_step = 10000, avg_predator_distance = 10.97611, predator_proximity_rate = 0.7017, score = 0.8225806
[Episode 64] [capture] total_captures = 63, lone_wolf_captures = 52, prey_survived_step = 360, predator_distance = 32.77858, avg_predator_distance = 33.19252, predator_proximity_rate = 0, score = 0.8253968
[Episode 65] [capture] total_captures = 64, lone_wolf_captures = 52, prey_survived_step = 2417, predator_distance = 6.71302, avg_predator_distance = 24.21381, predator_proximity_rate = 0.01075714, score = 0.8125
[Episode 66] [capture] total_captures = 65, lone_wolf_captures = 52, prey_survived_step = 1117, predator_distance = 1.511636, avg_predator_distance = 2.299477, predator_proximity_rate = 1, score = 0.8
[Episode 67] [capture] total_captures = 66, lone_wolf_captures = 53, prey_survived_step = 2009, predator_distance = 20.77942, avg_predator_distance = 24.04752, predator_proximity_rate = 0, score = 0.8030303
[Episode 68] [capture] total_captures = 67, lone_wolf_captures = 54, prey_survived_step = 1527, predator_distance = 15.81775, avg_predator_distance = 11.47216, predator_proximity_rate = 0.421742, score = 0.8059701
[Episode 69] [timeout] total_captures = 67, lone_wolf_captures = 54, prey_survived_step = 10000, avg_predator_distance = 3.010111, predator_proximity_rate = 0.9508, score = 0.8059701
[Episode 70] [capture] total_captures = 68, lone_wolf_captures = 55, prey_survived_step = 756, predator_distance = 39.5787, avg_predator_distance = 40.11361, predator_proximity_rate = 0, score = 0.8088235
[Episode 71] [capture] total_captures = 69, lone_wolf_captures = 56, prey_survived_step = 468, predator_distance = 9.41109, avg_predator_distance = 11.04295, predator_proximity_rate = 0.2884615, score = 0.8115942
[Episode 72] [capture] total_captures = 70, lone_wolf_captures = 57, prey_survived_step = 208, predator_distance = 14.54773, avg_predator_distance = 22.65051, predator_proximity_rate = 0, score = 0.8142857
[Episode 73] [capture] total_captures = 71, lone_wolf_captures = 57, prey_survived_step = 947, predator_distance = 6.09134, avg_predator_distance = 10.35133, predator_proximity_rate = 0.4783527, score = 0.8028169
[Episode 74] [capture] total_captures = 72, lone_wolf_captures = 57, prey_survived_step = 630, predator_distance = 6.313455, avg_predator_distance = 14.94612, predator_proximity_rate = 0.1253968, score = 0.7916667
[Episode 75] [capture] total_captures = 73, lone_wolf_captures = 58, prey_survived_step = 2928, predator_distance = 15.38176, avg_predator_distance = 7.900554, predator_proximity_rate = 0.5771858, score = 0.7945206
[Episode 76] [capture] total_captures = 74, lone_wolf_captures = 59, prey_survived_step = 183, predator_distance = 9.000302, avg_predator_distance = 12.59168, predator_proximity_rate = 0.1803279, score = 0.7972973
[Episode 77] [capture] total_captures = 75, lone_wolf_captures = 60, prey_survived_step = 918, predator_distance = 37.78238, avg_predator_distance = 39.23113, predator_proximity_rate = 0, score = 0.8
[Episode 78] [capture] total_captures = 76, lone_wolf_captures = 61, prey_survived_step = 1229, predator_distance = 31.97115, avg_predator_distance = 23.77138, predator_proximity_rate = 0, score = 0.8026316
[Episode 79] [capture] total_captures = 77, lone_wolf_captures = 61, prey_survived_step = 692, predator_distance = 1.597376, avg_predator_distance = 10.75857, predator_proximity_rate = 0.4595376, score = 0.7922078
[Episode 80] [capture] total_captures = 78, lone_wolf_captures = 62, prey_survived_step = 6825, predator_distance = 7.618543, avg_predator_distance = 4.183506, predator_proximity_rate = 0.8499634, score = 0.7948718
[Episode 81] [capture] total_captures = 79, lone_wolf_captures = 63, prey_survived_step = 206, predator_distance = 21.47019, avg_predator_distance = 22.1329, predator_proximity_rate = 0, score = 0.7974684
[Episode 82] [capture] total_captures = 80, lone_wolf_captures = 63, prey_survived_step = 2120, predator_distance = 7.760374, avg_predator_distance = 29.97471, predator_proximity_rate = 0.1830189, score = 0.7875
[Episode 83] [capture] total_captures = 81, lone_wolf_captures = 64, prey_survived_step = 246, predator_distance = 31.67263, avg_predator_distance = 32.88557, predator_proximity_rate = 0, score = 0.7901235
[Episode 84] [capture] total_captures = 82, lone_wolf_captures = 65, prey_survived_step = 206, predator_distance = 27.93363, avg_predator_distance = 30.32933, predator_proximity_rate = 0, score = 0.7926829
[Episode 85] [capture] total_captures = 83, lone_wolf_captures = 66, prey_survived_step = 2043, predator_distance = 18.46714, avg_predator_distance = 19.14083, predator_proximity_rate = 0, score = 0.7951807
[Episode 86] [capture] total_captures = 84, lone_wolf_captures = 67, prey_survived_step = 3284, predator_distance = 22.30514, avg_predator_distance = 3.313865, predator_proximity_rate = 0.9485384, score = 0.797619
[Episode 87] [capture] total_captures = 85, lone_wolf_captures = 68, prey_survived_step = 6018, predator_distance = 14.76773, avg_predator_distance = 20.11583, predator_proximity_rate = 0, score = 0.8
[Episode 88] [capture] total_captures = 86, lone_wolf_captures = 68, prey_survived_step = 330, predator_distance = 7.398861, avg_predator_distance = 5.288605, predator_proximity_rate = 1, score = 0.7906977
[Episode 89] [capture] total_captures = 87, lone_wolf_captures = 69, prey_survived_step = 311, predator_distance = 30.38871, avg_predator_distance = 22.93823, predator_proximity_rate = 0, score = 0.7931035
[Episode 90] [capture] total_captures = 88, lone_wolf_captures = 70, prey_survived_step = 73, predator_distance = 9.271526, avg_predator_distance = 7.509493, predator_proximity_rate = 0.9315069, score = 0.7954546
[Episode 91] [capture] total_captures = 89, lone_wolf_captures = 71, prey_survived_step = 491, predator_distance = 12.47409, avg_predator_distance = 15.69071, predator_proximity_rate = 0, score = 0.7977528
[Episode 92] [capture] total_captures = 90, lone_wolf_captures = 71, prey_survived_step = 1274, predator_distance = 2.443039, avg_predator_distance = 24.50467, predator_proximity_rate = 0.0934066, score = 0.7888889
[Episode 93] [capture] total_captures = 91, lone_wolf_captures = 72, prey_survived_step = 310, predator_distance = 34.70055, avg_predator_distance = 29.41747, predator_proximity_rate = 0, score = 0.7912088
[Episode 94] [capture] total_captures = 92, lone_wolf_captures = 73, prey_survived_step = 65, predator_distance = 22.39318, avg_predator_distance = 20.48434, predator_proximity_rate = 0, score = 0.7934783
[Episode 95] [capture] total_captures = 93, lone_wolf_captures = 74, prey_survived_step = 213, predator_distance = 39.4146, avg_predator_distance = 37.15595, predator_proximity_rate = 0, score = 0.7956989
[Episode 96] [capture] total_captures = 94, lone_wolf_captures = 75, prey_survived_step = 106, predator_distance = 25.43622, avg_predator_distance = 22.9637, predator_proximity_rate = 0, score = 0.7978724
[Episode 97] [capture] total_captures = 95, lone_wolf_captures = 76, prey_survived_step = 3094, predator_distance = 35.29876, avg_predator_distance = 21.27404, predator_proximity_rate = 0.001616031, score = 0.8
[Episode 98] [capture] total_captures = 96, lone_wolf_captures = 76, prey_survived_step = 587, predator_distance = 4.386191, avg_predator_distance = 5.253595, predator_proximity_rate = 0.8637138, score = 0.7916667
[Episode 99] [capture] total_captures = 97, lone_wolf_captures = 77, prey_survived_step = 905, predator_distance = 18.57054, avg_predator_distance = 28.64307, predator_proximity_rate = 0, score = 0.7938144
[Episode 100] [capture] total_captures = 98, lone_wolf_captures = 78, prey_survived_step = 182, predator_distance = 44.80707, avg_predator_distance = 37.66352, predator_proximity_rate = 0, score = 0.7959183
[Episode 101] [timeout] total_captures = 98, lone_wolf_captures = 78, prey_survived_step = 10000, avg_predator_distance = 8.044046, predator_proximity_rate = 0.6452, score = 0.7959183
[Episode 102] [capture] total_captures = 99, lone_wolf_captures = 79, prey_survived_step = 117, predator_distance = 24.84126, avg_predator_distance = 24.69193, predator_proximity_rate = 0, score = 0.7979798
[Episode 103] [capture] total_captures = 100, lone_wolf_captures = 80, prey_survived_step = 3991, predator_distance = 25.19304, avg_predator_distance = 32.30407, predator_proximity_rate = 0, score = 0.8
[Episode 104] [capture] total_captures = 101, lone_wolf_captures = 81, prey_survived_step = 205, predator_distance = 27.41604, avg_predator_distance = 25.61834, predator_proximity_rate = 0, score = 0.8019802
[Episode 105] [capture] total_captures = 102, lone_wolf_captures = 82, prey_survived_step = 1037, predator_distance = 33.70401, avg_predator_distance = 33.98824, predator_proximity_rate = 0, score = 0.8039216
[Episode 106] [capture] total_captures = 103, lone_wolf_captures = 83, prey_survived_step = 1253, predator_distance = 28.28691, avg_predator_distance = 20.8744, predator_proximity_rate = 0, score = 0.8058252
[Episode 107] [capture] total_captures = 104, lone_wolf_captures = 84, prey_survived_step = 657, predator_distance = 32.83179, avg_predator_distance = 18.04579, predator_proximity_rate = 0.06697108, score = 0.8076923
[Episode 108] [capture] total_captures = 105, lone_wolf_captures = 85, prey_survived_step = 208, predator_distance = 16.9652, avg_predator_distance = 24.91901, predator_proximity_rate = 0, score = 0.8095238
[Episode 109] [capture] total_captures = 106, lone_wolf_captures = 86, prey_survived_step = 253, predator_distance = 22.18407, avg_predator_distance = 23.45904, predator_proximity_rate = 0, score = 0.8113208
[Episode 110] [capture] total_captures = 107, lone_wolf_captures = 87, prey_survived_step = 93, predator_distance = 31.46055, avg_predator_distance = 33.05135, predator_proximity_rate = 0, score = 0.8130841
[Episode 111] [capture] total_captures = 108, lone_wolf_captures = 88, prey_survived_step = 299, predator_distance = 17.67645, avg_predator_distance = 15.03525, predator_proximity_rate = 0, score = 0.8148148
[Episode 112] [capture] total_captures = 109, lone_wolf_captures = 89, prey_survived_step = 3410, predator_distance = 25.37825, avg_predator_distance = 27.80355, predator_proximity_rate = 0, score = 0.8165138
[Episode 113] [capture] total_captures = 110, lone_wolf_captures = 90, prey_survived_step = 625, predator_distance = 16.67409, avg_predator_distance = 15.95234, predator_proximity_rate = 0, score = 0.8181818
[Episode 114] [capture] total_captures = 111, lone_wolf_captures = 91, prey_survived_step = 2481, predator_distance = 22.06284, avg_predator_distance = 29.80279, predator_proximity_rate = 0, score = 0.8198198
[Episode 115] [capture] total_captures = 112, lone_wolf_captures = 92, prey_survived_step = 1845, predator_distance = 23.19831, avg_predator_distance = 28.24431, predator_proximity_rate = 0, score = 0.8214286
[Episode 116] [capture] total_captures = 113, lone_wolf_captures = 92, prey_survived_step = 529, predator_distance = 6.570292, avg_predator_distance = 23.55528, predator_proximity_rate = 0.05671078, score = 0.8141593
[Episode 117] [capture] total_captures = 114, lone_wolf_captures = 92, prey_survived_step = 290, predator_distance = 5.559608, avg_predator_distance = 9.181534, predator_proximity_rate = 0.4965517, score = 0.8070176
[Episode 118] [capture] total_captures = 115, lone_wolf_captures = 93, prey_survived_step = 419, predator_distance = 26.80094, avg_predator_distance = 23.27727, predator_proximity_rate = 0, score = 0.8086957
[Episode 119] [capture] total_captures = 116, lone_wolf_captures = 93, prey_survived_step = 8449, predator_distance = 7.812717, avg_predator_distance = 20.67376, predator_proximity_rate = 0.003195644, score = 0.8017241
[Episode 120] [capture] total_captures = 117, lone_wolf_captures = 93, prey_survived_step = 3670, predator_distance = 5.734683, avg_predator_distance = 3.478783, predator_proximity_rate = 0.9384196, score = 0.7948718
[Episode 121] [capture] total_captures = 118, lone_wolf_captures = 94, prey_survived_step = 500, predator_distance = 25.07717, avg_predator_distance = 33.17869, predator_proximity_rate = 0, score = 0.7966102
[Episode 122] [capture] total_captures = 119, lone_wolf_captures = 95, prey_survived_step = 786, predator_distance = 21.58828, avg_predator_distance = 24.90889, predator_proximity_rate = 0, score = 0.7983193
[Episode 123] [capture] total_captures = 120, lone_wolf_captures = 95, prey_survived_step = 292, predator_distance = 8.955648, avg_predator_distance = 14.52409, predator_proximity_rate = 0.006849315, score = 0.7916667
[Episode 124] [capture] total_captures = 121, lone_wolf_captures = 96, prey_survived_step = 2395, predator_distance = 22.24407, avg_predator_distance = 26.02824, predator_proximity_rate = 0, score = 0.7933884
[Episode 125] [capture] total_captures = 122, lone_wolf_captures = 97, prey_survived_step = 6216, predator_distance = 25.59078, avg_predator_distance = 9.613756, predator_proximity_rate = 0.625, score = 0.795082
[Episode 126] [capture] total_captures = 123, lone_wolf_captures = 97, prey_survived_step = 4376, predator_distance = 2.16126, avg_predator_distance = 5.242498, predator_proximity_rate = 0.8642596, score = 0.7886179
[Episode 127] [capture] total_captures = 124, lone_wolf_captures = 98, prey_survived_step = 343, predator_distance = 17.63773, avg_predator_distance = 26.06321, predator_proximity_rate = 0, score = 0.7903226
[Episode 128] [capture] total_captures = 125, lone_wolf_captures = 99, prey_survived_step = 4046, predator_distance = 17.40318, avg_predator_distance = 15.10862, predator_proximity_rate = 0.3546713, score = 0.792
[Episode 129] [capture] total_captures = 126, lone_wolf_captures = 100, prey_survived_step = 181, predator_distance = 11.84917, avg_predator_distance = 16.57731, predator_proximity_rate = 0, score = 0.7936508
[Episode 130] [capture] total_captures = 127, lone_wolf_captures = 101, prey_survived_step = 6653, predator_distance = 27.47305, avg_predator_distance = 13.00469, predator_proximity_rate = 0.5846986, score = 0.7952756
[Episode 131] [capture] total_captures = 128, lone_wolf_captures = 101, prey_survived_step = 3301, predator_distance = 4.410497, avg_predator_distance = 2.690706, predator_proximity_rate = 1, score = 0.7890625
[Episode 132] [capture] total_captures = 129, lone_wolf_captures = 102, prey_survived_step = 954, predator_distance = 31.45841, avg_predator_distance = 27.68248, predator_proximity_rate = 0, score = 0.7906977
[Episode 133] [capture] total_captures = 130, lone_wolf_captures = 102, prey_survived_step = 1329, predator_distance = 5.175429, avg_predator_distance = 6.677612, predator_proximity_rate = 0.5966892, score = 0.7846154
[Episode 134] [capture] total_captures = 131, lone_wolf_captures = 103, prey_survived_step = 1884, predator_distance = 19.03348, avg_predator_distance = 23.17144, predator_proximity_rate = 0, score = 0.7862595
[Episode 135] [capture] total_captures = 132, lone_wolf_captures = 104, prey_survived_step = 1793, predator_distance = 20.5189, avg_predator_distance = 24.24351, predator_proximity_rate = 0, score = 0.7878788
[Episode 136] [capture] total_captures = 133, lone_wolf_captures = 105, prey_survived_step = 366, predator_distance = 30.81783, avg_predator_distance = 32.95378, predator_proximity_rate = 0, score = 0.7894737
[Episode 137] [capture] total_captures = 134, lone_wolf_captures = 105, prey_survived_step = 3102, predator_distance = 3.712891, avg_predator_distance = 26.60213, predator_proximity_rate = 0.1979368, score = 0.7835821
[Episode 138] [capture] total_captures = 135, lone_wolf_captures = 106, prey_survived_step = 568, predator_distance = 21.59039, avg_predator_distance = 29.2162, predator_proximity_rate = 0, score = 0.7851852
[Episode 139] [capture] total_captures = 136, lone_wolf_captures = 107, prey_survived_step = 1082, predator_distance = 27.07704, avg_predator_distance = 21.29681, predator_proximity_rate = 0, score = 0.7867647
[Episode 140] [capture] total_captures = 137, lone_wolf_captures = 107, prey_survived_step = 1503, predator_distance = 3.739126, avg_predator_distance = 3.650215, predator_proximity_rate = 0.8962076, score = 0.7810219
[Episode 141] [capture] total_captures = 138, lone_wolf_captures = 108, prey_survived_step = 635, predator_distance = 20.98917, avg_predator_distance = 20.80981, predator_proximity_rate = 0, score = 0.7826087
[Episode 142] [capture] total_captures = 139, lone_wolf_captures = 109, prey_survived_step = 3036, predator_distance = 19.89543, avg_predator_distance = 20.49345, predator_proximity_rate = 0, score = 0.7841727
[Episode 143] [capture] total_captures = 140, lone_wolf_captures = 110, prey_survived_step = 1354, predator_distance = 8.49208, avg_predator_distance = 19.42559, predator_proximity_rate = 0.01033973, score = 0.7857143
[Episode 144] [capture] total_captures = 141, lone_wolf_captures = 110, prey_survived_step = 185, predator_distance = 5.475591, avg_predator_distance = 5.558119, predator_proximity_rate = 1, score = 0.7801418
[Episode 145] [capture] total_captures = 142, lone_wolf_captures = 111, prey_survived_step = 133, predator_distance = 28.59188, avg_predator_distance = 28.15769, predator_proximity_rate = 0, score = 0.7816901
[Episode 146] [capture] total_captures = 143, lone_wolf_captures = 111, prey_survived_step = 922, predator_distance = 4.500489, avg_predator_distance = 3.123255, predator_proximity_rate = 1, score = 0.7762238
[Episode 147] [capture] total_captures = 144, lone_wolf_captures = 112, prey_survived_step = 3013, predator_distance = 22.61283, avg_predator_distance = 26.90596, predator_proximity_rate = 0, score = 0.7777778
