episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,145,28.8651,0.0
1,True,1.0,1829,9.662045,0.7310005
2,True,0.6666667,120,14.84715,0.04166667
3,True,0.5,3029,7.066403,0.8359194
4,True,0.6,2251,16.03076,0.2727677
5,True,0.6666667,2534,33.45423,0.0
6,True,0.7142857,3112,40.61012,0.0
7,True,0.75,1472,22.67001,0.09986413
8,True,0.7777778,3232,19.81138,0.1095297
9,True,0.8,608,8.798416,0.7039474
10,True,0.7272727,225,18.09762,0.0
11,True,0.75,179,26.96544,0.0
12,True,0.7692308,1344,20.10819,0.0
13,True,0.7857143,143,32.2203,0.0
14,True,0.8,3962,12.66352,0.4475013
15,True,0.8125,3240,17.24702,0.05524691
16,True,0.8235294,737,27.75857,0.0
17,True,0.8333333,353,16.91504,0.0
18,True,0.8421053,2800,22.90957,0.0
19,True,0.85,227,9.886079,1.0
20,True,0.8571429,545,24.91836,0.0
21,True,0.8636364,5293,24.89212,0.1798602
22,True,0.8695652,4615,15.9755,0.1616468
23,False,0.8695652,10000,0.5362,0.8695652
24,True,0.8333333,269,15.28735,0.003717472
25,True,0.84,3359,21.73859,0.0
26,True,0.8461539,1855,32.29399,0.0
27,True,0.8518519,481,41.3416,0.0
28,True,0.8571429,2283,27.7653,0.0
29,True,0.8275862,2,11.69691,1.0
30,True,0.8,8504,17.85278,0.02457667
31,True,0.7741935,1755,12.18505,0.4695157
32,True,0.78125,138,27.69634,0.0
33,True,0.7575758,3302,9.273971,0.7577226
34,True,0.7647059,1291,34.04206,0.0
35,True,0.7714286,94,29.49185,0.0
36,True,0.7777778,147,38.69903,0.0
37,True,0.7837838,2797,23.7802,0.0
38,True,0.7631579,206,15.01301,0.2718447
39,True,0.7692308,3810,15.92239,0.1385827
40,True,0.775,1090,37.9575,0.0
41,True,0.7804878,624,28.55662,0.0
42,True,0.7857143,402,21.5784,0.0
43,True,0.7906977,3214,22.50065,0.0
44,True,0.7954546,490,43.2198,0.0
