episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,False,1.0,67,28.0385,0.0
1,False,1.0,208,35.61356,0.0
2,False,1.0,1238,32.68903,0.0
3,False,1.0,382,12.79795,0.2696335
4,False,1.0,358,25.92091,0.0
5,False,1.0,923,26.53255,0.0
6,False,0.8571429,6102,9.06534,0.70059
7,False,0.75,820,28.05672,0.04512195
8,False,0.7777778,1581,28.60732,0.0056926
9,False,0.8,146,30.24522,0.0
10,False,0.8181818,158,21.98305,0.0
11,False,0.75,6737,3.321873,0.9321656
12,False,0.6923077,1822,16.00785,0.2557629
13,False,0.7142857,2407,39.52874,0.0
14,False,0.6666667,2749,5.698316,0.7417243
15,False,0.6875,544,35.60227,0.0
16,False,0.7058824,260,16.04046,0.0
17,False,0.6666667,915,2.592353,1.0
18,False,0.6842105,801,32.15512,0.0
19,False,0.7,258,32.54181,0.0
20,False,0.7142857,352,26.14992,0.0
21,False,0.7272727,739,24.18236,0.0
22,False,0.6956522,1710,18.9833,0.2807018
23,False,0.6666667,6514,2.64115,1.0
24,False,0.68,3238,43.45233,0.0
25,False,0.6923077,680,40.54363,0.0
26,False,0.7037037,215,42.81628,0.0
27,False,0.6785714,47,8.438231,0.8723404
28,False,0.6551724,57,9.178141,0.4035088
29,False,0.6666667,264,42.83216,0.0
30,False,0.6774194,1376,30.14679,0.0
31,False,0.65625,3220,7.606137,0.7223603
32,False,0.6666667,876,28.54037,0.0
33,False,0.6470588,404,13.86081,0.1188119
34,False,0.6571429,642,18.81063,0.0
35,False,0.6666667,1139,38.31207,0.0
36,False,0.6756757,281,23.18958,0.0
37,False,0.6842105,459,39.53998,0.0
38,False,0.6923077,2790,4.985027,0.8860215
39,False,0.7,2783,31.58225,0.0
40,False,0.7073171,585,22.45264,0.0
41,False,0.7142857,261,37.94626,0.0
42,False,0.6976744,124,13.16517,0.233871
43,False,0.7045454,1151,28.9407,0.0
44,False,0.7045454,10000,0.9602,0.7045454
45,False,0.7045454,10000,0.008,0.7045454
46,False,0.6888889,3737,2.994649,0.9694942
47,False,0.6956522,420,26.16356,0.0
48,False,0.7021276,1029,30.57003,0.0
49,False,0.7083333,216,31.39726,0.0
50,False,0.7142857,1579,23.8564,0.0
51,False,0.72,86,20.03362,0.0
52,False,0.7254902,315,29.78641,0.0
53,False,0.7307692,169,26.74396,0.0
54,False,0.7358491,484,35.73882,0.0
55,False,0.7407407,1105,36.87584,0.0
56,False,0.7272727,333,9.807717,0.5105105
57,False,0.7142857,9212,3.511826,0.9407295
58,False,0.7017544,1009,31.13756,0.05847374
59,False,0.7068965,556,37.37011,0.0
60,False,0.7118644,580,24.24896,0.0
61,False,0.7,2036,3.979709,0.925835
62,False,0.704918,7875,2.707852,0.9906031
63,False,0.7096774,473,20.74699,0.0
64,False,0.7142857,1315,40.14793,0.0
65,False,0.703125,512,16.57743,0.07617188
66,False,0.6923077,6154,11.9353,0.6904452
67,False,0.6969697,752,25.41897,0.0
68,False,0.7014925,111,18.09599,0.0
69,False,0.6911765,308,10.27338,0.0
70,False,0.6956522,373,35.39884,0.0
71,False,0.7,837,7.051784,0.7837515
72,False,0.7042254,691,13.46429,0.2489146
73,False,0.7083333,2237,2.780254,0.9901654
74,False,0.6986302,4620,3.278948,0.9428571
75,False,0.7027027,554,29.09555,0.0
