episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,306,26.74527,0.0
1,True,1.0,318,17.71607,0.0
2,True,1.0,399,20.61492,0.0
3,True,1.0,331,32.04475,0.0
4,True,0.8,190,4.886284,1.0
5,True,0.6666667,1368,3.982243,0.9057018
6,True,0.7142857,777,28.13606,0.0
7,True,0.75,76,12.45114,0.0
8,True,0.7777778,1,25.73019,0.0
9,True,0.8,127,19.04875,0.0
10,True,0.8181818,2352,23.29182,0.0
11,True,0.8333333,643,20.50609,0.0
12,True,0.8461539,425,8.364534,0.6235294
13,True,0.8571429,7509,2.468321,0.9872153
14,True,0.8666667,4182,5.093127,0.8388331
15,True,0.8125,1550,3.074453,0.9954839
16,True,0.8235294,330,21.47309,0.0
17,True,0.8333333,561,27.70489,0.0
18,True,0.8421053,2774,33.63924,0.0
19,True,0.85,359,27.99694,0.0
20,True,0.8571429,540,28.95558,0.0
21,True,0.8636364,869,17.21445,0.0
22,True,0.8260869,2873,2.323743,1.0
23,True,0.8333333,157,38.30217,0.0
24,True,0.84,105,40.02971,0.0
25,True,0.8461539,190,14.76456,0.0
26,True,0.8518519,1357,7.175704,0.7037583
27,True,0.8571429,1311,40.4958,0.0
28,True,0.862069,223,23.57278,0.0
29,True,0.8666667,128,11.63972,0.0
30,True,0.8709677,126,13.72017,0.0
31,True,0.875,481,19.89567,0.0
32,True,0.8787879,239,19.60197,0.0
33,True,0.8823529,659,25.24928,0.0
34,True,0.8571429,1287,2.525273,1.0
35,True,0.8611111,854,24.16145,0.0
36,True,0.8648649,1443,36.29483,0.0
37,True,0.8684211,4829,23.532,0.0
38,True,0.8717949,1440,33.21793,0.0
39,True,0.875,2684,25.56905,0.0
40,True,0.8780488,409,5.028431,0.8630807
41,True,0.8809524,257,17.29174,0.0
42,True,0.8837209,298,29.51716,0.0
43,True,0.8863636,50,17.63092,0.0
44,True,0.8888889,1075,27.50488,0.0
45,True,0.8913044,411,5.481931,0.917275
46,True,0.8723404,6352,2.698628,0.9699307
47,True,0.875,718,15.66776,0.0
48,True,0.877551,4355,33.68411,0.0
49,True,0.88,4351,24.33835,0.0
50,True,0.8823529,945,28.2969,0.0
51,True,0.8846154,2133,44.00427,0.0
52,True,0.8867925,1817,29.34471,0.0
53,True,0.8703704,258,5.591762,1.0
54,True,0.8727273,9,13.82319,0.0
55,True,0.875,1017,30.78086,0.0
56,True,0.8596491,1651,3.141938,1.0
57,True,0.862069,1185,27.00449,0.0
58,True,0.8644068,1072,6.908482,0.6595149
59,True,0.8666667,532,18.31521,0.0
60,True,0.852459,575,12.50332,0.3078261
61,True,0.8548387,1712,24.69857,0.0
62,True,0.8571429,327,12.81639,0.0
63,True,0.859375,658,17.02479,0.09422492
64,True,0.8615385,4328,18.02722,0.4043438
65,True,0.8484849,939,4.850477,0.8221512
66,True,0.8358209,215,5.707302,1.0
67,True,0.8382353,656,22.64746,0.0
68,True,0.8405797,1829,23.64202,0.2279934
69,True,0.8428571,408,16.77958,0.0
70,True,0.8450704,129,36.73788,0.0
71,True,0.8333333,227,17.78801,0.1629956
72,True,0.8356164,3230,13.8364,0.3575851
73,False,0.8356164,10000,0.8727,0.8356164
74,True,0.8378378,3498,7.13809,0.7161235
75,True,0.8266667,4499,17.61353,0.1404757
76,True,0.8289474,457,16.71427,0.0
77,True,0.8311688,9459,27.72121,0.0
78,True,0.8333333,369,17.25119,0.0
79,True,0.835443,1072,31.39198,0.0
80,True,0.8375,148,15.38737,0.0
81,True,0.8395061,150,40.80151,0.0
82,True,0.8414634,5985,3.237853,0.9328321
83,True,0.8433735,436,38.45449,0.0
84,True,0.8452381,118,20.24746,0.0
85,True,0.8470588,236,28.9979,0.0
86,False,0.8470588,10000,0.9418,0.8470588
87,True,0.8488372,6320,18.29448,0.1988924
88,True,0.8390805,562,14.49404,0.3060498
89,True,0.8409091,847,37.62296,0.0
90,False,0.8409091,10000,0.0704,0.8409091
91,True,0.8426966,263,29.39866,0.0
92,True,0.8444445,323,30.9699,0.0
93,False,0.8444445,10000,0.9737,0.8444445
94,True,0.8461539,146,22.38806,0.0
95,True,0.8369565,1298,5.312671,0.7673343
96,True,0.8387097,1222,19.13766,0.0
97,True,0.8404256,245,42.49603,0.0
98,True,0.831579,1518,4.062801,0.872859
99,True,0.8229167,211,10.64697,0.5165877
100,True,0.8247423,2878,24.52159,0.0
101,True,0.8265306,1525,15.26231,0.1219672
102,True,0.8181818,529,14.26781,0.4291115
103,True,0.82,657,40.27406,0.0
104,True,0.8118812,2051,4.476315,0.9668455
105,True,0.8137255,238,26.66768,0.0
106,True,0.815534,205,14.19083,0.0
107,True,0.8173077,3027,3.149366,0.9828213
108,True,0.8095238,892,13.51353,0.4237668
109,True,0.8113208,228,14.80441,0.0
110,True,0.8130841,5101,33.24347,0.0
111,True,0.8148148,99,33.70502,0.0
112,True,0.8073394,3093,8.664635,0.6495312
113,True,0.8090909,332,14.36352,0.0
114,True,0.8018018,2465,5.6097,0.8369169
115,True,0.8035714,170,29.08558,0.0
116,True,0.8053097,122,12.40621,0.0
117,True,0.7982456,469,2.440665,1.0
118,True,0.8,959,30.28966,0.0
119,True,0.8017241,664,28.78843,0.0
120,True,0.8034188,651,38.67271,0.0
121,True,0.8050848,85,38.30054,0.0
122,True,0.7983193,496,3.025819,1.0
123,True,0.8,515,14.69252,0.0
124,True,0.8016529,235,31.89802,0.0
125,True,0.8032787,1,20.57526,0.0
126,True,0.8048781,245,11.16983,0.4122449
127,True,0.8064516,461,19.02196,0.0
128,True,0.808,721,22.80959,0.0
129,True,0.8095238,1985,34.52681,0.0
130,True,0.8110236,1208,22.58833,0.0
131,True,0.8125,379,17.34921,0.0
132,True,0.8139535,3284,24.46658,0.0
133,True,0.8153846,105,34.7077,0.0
134,True,0.8167939,203,30.95604,0.0
135,True,0.8181818,1297,21.22805,0.0693909
136,True,0.8195488,1115,31.93252,0.0
137,True,0.8208955,1799,12.5204,0.4997221
138,True,0.8148148,232,17.49969,0.3103448
139,True,0.8161765,610,6.213275,0.7163935
140,True,0.8175182,508,22.05379,0.0
141,True,0.8188406,1940,32.19507,0.0
142,True,0.8129497,13,5.29241,1.0
143,True,0.8071429,512,4.843578,1.0
144,True,0.8085107,661,26.4665,0.0
145,True,0.8098592,127,14.96379,0.0
146,True,0.8111888,483,29.05372,0.0
147,True,0.8125,1155,31.57747,0.0
148,True,0.8068966,8199,3.100918,0.9593853
149,True,0.8082192,2147,15.68058,0.4406148
150,True,0.8027211,1120,4.544157,0.8455357
151,True,0.7972973,4638,4.282899,0.8684778
152,True,0.7986577,357,32.3087,0.0
153,True,0.8,528,44.52309,0.0
154,True,0.8013245,169,19.42297,0.0
155,True,0.8026316,521,29.81724,0.0
156,True,0.8039216,127,20.78045,0.0
157,True,0.8051948,1866,15.03543,0.0
158,True,0.8,357,20.23296,0.01680672
159,True,0.801282,385,20.26837,0.0
160,True,0.8025478,191,26.18308,0.0
161,True,0.8037975,586,30.67932,0.0
162,True,0.8050314,619,24.10979,0.0
163,True,0.80625,314,21.66144,0.0
164,True,0.8074534,1241,11.83526,0.3021757
165,True,0.808642,580,17.94016,0.0
166,True,0.8098159,477,32.42064,0.0
167,True,0.8109756,699,24.64358,0.0
168,True,0.8121212,3015,26.98246,0.0
169,True,0.813253,2170,27.19153,0.0
170,True,0.8143712,396,32.84214,0.0
171,True,0.8154762,1217,33.47927,0.0
172,True,0.8165681,1216,37.62361,0.0
173,True,0.8117647,1003,2.861182,0.9750748
174,True,0.8128655,122,20.87938,0.0
175,True,0.8139535,756,13.34659,0.0
