[Inference] c9_r5
[Episode 0] [capture] total_captures = 1, lone_wolf_captures = 1, prey_survived_step = 1185, predator_distance = 22.32605, avg_predator_distance = 30.31187, predator_proximity_rate = 0, score = 1
[Episode 13] [timeout] total_captures = 13, lone_wolf_captures = 11, prey_survived_step = 5000, avg_predator_distance = 7.410282, predator_proximity_rate = 0.7046, score = 0.8461539
[Episode 14] [capture] total_captures = 14, lone_wolf_captures = 12, prey_survived_step = 628, predator_distance = 34.69072, avg_predator_distance = 27.26786, predator_proximity_rate = 0, score = 0.8571429
[Episode 15] [capture] total_captures = 15, lone_wolf_captures = 12, prey_survived_step = 533, predator_distance = 2.489306, avg_predator_distance = 12.07619, predator_proximity_rate = 0.2363977, score = 0.8
[Episode 16] [capture] total_captures = 16, lone_wolf_captures = 12, prey_survived_step = 894, predator_distance = 2.037158, avg_predator_distance = 23.36697, predator_proximity_rate = 0.1912752, score = 0.75
[Episode 17] [capture] total_captures = 17, lone_wolf_captures = 12, prey_survived_step = 1023, predator_distance = 5.262715, avg_predator_distance = 6.146504, predator_proximity_rate = 0.7174975, score = 0.7058824
[Episode 18] [capture] total_captures = 18, lone_wolf_captures = 13, prey_survived_step = 1099, predator_distance = 16.58139, avg_predator_distance = 8.973639, predator_proximity_rate = 0.4977252, score = 0.7222222
[Episode 19] [capture] total_captures = 19, lone_wolf_captures = 14, prey_survived_step = 1084, predator_distance = 36.64875, avg_predator_distance = 30.06164, predator_proximity_rate = 0, score = 0.7368421
[Episode 20] [capture] total_captures = 20, lone_wolf_captures = 15, prey_survived_step = 753, predator_distance = 13.60708, avg_predator_distance = 28.42391, predator_proximity_rate = 0, score = 0.75
[Episode 21] [capture] total_captures = 21, lone_wolf_captures = 16, prey_survived_step = 355, predator_distance = 12.72849, avg_predator_distance = 21.43886, predator_proximity_rate = 0, score = 0.7619048
[Episode 22] [capture] total_captures = 22, lone_wolf_captures = 17, prey_survived_step = 166, predator_distance = 26.82493, avg_predator_distance = 33.28421, predator_proximity_rate = 0, score = 0.7727273
[Episode 23] [capture] total_captures = 23, lone_wolf_captures = 18, prey_survived_step = 2391, predator_distance = 40.17473, avg_predator_distance = 16.65519, predator_proximity_rate = 0.153074, score = 0.7826087
[Episode 24] [capture] total_captures = 24, lone_wolf_captures = 18, prey_survived_step = 116, predator_distance = 5.939917, avg_predator_distance = 5.891554, predator_proximity_rate = 1, score = 0.75
[Episode 25] [capture] total_captures = 25, lone_wolf_captures = 19, prey_survived_step = 94, predator_distance = 15.27489, avg_predator_distance = 15.65569, predator_proximity_rate = 0, score = 0.76
[Episode 26] [capture] total_captures = 26, lone_wolf_captures = 20, prey_survived_step = 1855, predator_distance = 26.78793, avg_predator_distance = 12.35441, predator_proximity_rate = 0.341779, score = 0.7692308
[Episode 27] [capture] total_captures = 27, lone_wolf_captures = 21, prey_survived_step = 2549, predator_distance = 26.30277, avg_predator_distance = 23.63138, predator_proximity_rate = 0, score = 0.7777778
[Episode 28] [capture] total_captures = 28, lone_wolf_captures = 22, prey_survived_step = 903, predator_distance = 9.735291, avg_predator_distance = 10.70044, predator_proximity_rate = 0.2956811, score = 0.7857143
[Episode 29] [capture] total_captures = 29, lone_wolf_captures = 23, prey_survived_step = 251, predator_distance = 14.73512, avg_predator_distance = 16.49498, predator_proximity_rate = 0, score = 0.7931035
[Episode 30] [capture] total_captures = 30, lone_wolf_captures = 24, prey_survived_step = 1177, predator_distance = 20.44047, avg_predator_distance = 25.28802, predator_proximity_rate = 0, score = 0.8
[Episode 31] [capture] total_captures = 31, lone_wolf_captures = 25, prey_survived_step = 3116, predator_distance = 11.34048, avg_predator_distance = 12.05877, predator_proximity_rate = 0.402439, score = 0.8064516
[Episode 32] [capture] total_captures = 32, lone_wolf_captures = 26, prey_survived_step = 958, predator_distance = 18.45513, avg_predator_distance = 13.73301, predator_proximity_rate = 0, score = 0.8125
[Episode 33] [capture] total_captures = 33, lone_wolf_captures = 27, prey_survived_step = 2211, predator_distance = 20.71919, avg_predator_distance = 8.781382, predator_proximity_rate = 0.5920398, score = 0.8181818
[Episode 34] [capture] total_captures = 34, lone_wolf_captures = 28, prey_survived_step = 1874, predator_distance = 15.0067, avg_predator_distance = 30.65319, predator_proximity_rate = 0, score = 0.8235294
[Episode 35] [capture] total_captures = 35, lone_wolf_captures = 29, prey_survived_step = 1162, predator_distance = 25.17833, avg_predator_distance = 25.91262, predator_proximity_rate = 0, score = 0.8285714
[Episode 36] [capture] total_captures = 36, lone_wolf_captures = 30, prey_survived_step = 274, predator_distance = 35.75246, avg_predator_distance = 41.34095, predator_proximity_rate = 0, score = 0.8333333
[Episode 37] [capture] total_captures = 37, lone_wolf_captures = 31, prey_survived_step = 2426, predator_distance = 30.41883, avg_predator_distance = 8.376864, predator_proximity_rate = 0.7197032, score = 0.8378378
[Episode 38] [capture] total_captures = 38, lone_wolf_captures = 32, prey_survived_step = 1246, predator_distance = 17.27792, avg_predator_distance = 23.9856, predator_proximity_rate = 0, score = 0.8421053
[Episode 39] [capture] total_captures = 39, lone_wolf_captures = 33, prey_survived_step = 1374, predator_distance = 38.27882, avg_predator_distance = 18.6002, predator_proximity_rate = 0.009461426, score = 0.8461539
[Episode 40] [capture] total_captures = 40, lone_wolf_captures = 34, prey_survived_step = 219, predator_distance = 21.25285, avg_predator_distance = 21.63956, predator_proximity_rate = 0, score = 0.85
[Episode 41] [capture] total_captures = 41, lone_wolf_captures = 35, prey_survived_step = 59, predator_distance = 21.97532, avg_predator_distance = 21.52043, predator_proximity_rate = 0, score = 0.8536586
[Episode 42] [capture] total_captures = 42, lone_wolf_captures = 35, prey_survived_step = 1727, predator_distance = 2.011212, avg_predator_distance = 15.53191, predator_proximity_rate = 0.2165605, score = 0.8333333
[Episode 43] [capture] total_captures = 43, lone_wolf_captures = 35, prey_survived_step = 337, predator_distance = 4.740389, avg_predator_distance = 8.731546, predator_proximity_rate = 0.6053413, score = 0.8139535
[Episode 44] [capture] total_captures = 44, lone_wolf_captures = 36, prey_survived_step = 524, predator_distance = 12.0776, avg_predator_distance = 23.92058, predator_proximity_rate = 0, score = 0.8181818
[Episode 45] [capture] total_captures = 45, lone_wolf_captures = 37, prey_survived_step = 1054, predator_distance = 19.67487, avg_predator_distance = 7.309124, predator_proximity_rate = 0.5502846, score = 0.8222222
[Episode 46] [capture] total_captures = 46, lone_wolf_captures = 37, prey_survived_step = 1089, predator_distance = 7.882977, avg_predator_distance = 15.88944, predator_proximity_rate = 0.1386593, score = 0.8043478
[Episode 47] [capture] total_captures = 47, lone_wolf_captures = 37, prey_survived_step = 1321, predator_distance = 7.366528, avg_predator_distance = 22.16937, predator_proximity_rate = 0.02498107, score = 0.7872341
[Episode 48] [capture] total_captures = 48, lone_wolf_captures = 38, prey_survived_step = 2334, predator_distance = 6.916844, avg_predator_distance = 10.303, predator_proximity_rate = 0.4177378, score = 0.7916667
[Episode 49] [capture] total_captures = 49, lone_wolf_captures = 39, prey_survived_step = 50, predator_distance = 27.03469, avg_predator_distance = 27.54555, predator_proximity_rate = 0, score = 0.7959183
[Episode 50] [capture] total_captures = 50, lone_wolf_captures = 40, prey_survived_step = 3164, predator_distance = 21.56665, avg_predator_distance = 21.00869, predator_proximity_rate = 0, score = 0.8
[Episode 51] [capture] total_captures = 51, lone_wolf_captures = 41, prey_survived_step = 1576, predator_distance = 25.13555, avg_predator_distance = 12.90603, predator_proximity_rate = 0.447335, score = 0.8039216
[Episode 52] [capture] total_captures = 52, lone_wolf_captures = 42, prey_survived_step = 404, predator_distance = 17.21337, avg_predator_distance = 12.06038, predator_proximity_rate = 0.3341584, score = 0.8076923
[Episode 53] [capture] total_captures = 53, lone_wolf_captures = 43, prey_survived_step = 1266, predator_distance = 20.77298, avg_predator_distance = 18.73882, predator_proximity_rate = 0, score = 0.8113208
[Episode 54] [timeout] total_captures = 53, lone_wolf_captures = 43, prey_survived_step = 5000, avg_predator_distance = 4.010108, predator_proximity_rate = 0.961, score = 0.8113208
[Episode 55] [capture] total_captures = 54, lone_wolf_captures = 43, prey_survived_step = 1379, predator_distance = 5.266253, avg_predator_distance = 16.38983, predator_proximity_rate = 0.05366207, score = 0.7962963
[Episode 56] [capture] total_captures = 55, lone_wolf_captures = 43, prey_survived_step = 2902, predator_distance = 1.944859, avg_predator_distance = 27.48682, predator_proximity_rate = 0.05926947, score = 0.7818182
[Episode 57] [capture] total_captures = 56, lone_wolf_captures = 44, prey_survived_step = 938, predator_distance = 9.513956, avg_predator_distance = 23.96833, predator_proximity_rate = 0.1279318, score = 0.7857143
[Episode 58] [capture] total_captures = 57, lone_wolf_captures = 44, prey_survived_step = 1430, predator_distance = 7.720773, avg_predator_distance = 8.595082, predator_proximity_rate = 0.5097902, score = 0.7719298
[Episode 59] [capture] total_captures = 58, lone_wolf_captures = 45, prey_survived_step = 319, predator_distance = 22.15825, avg_predator_distance = 30.70983, predator_proximity_rate = 0, score = 0.7758621
[Episode 60] [capture] total_captures = 59, lone_wolf_captures = 46, prey_survived_step = 2226, predator_distance = 11.71635, avg_predator_distance = 16.11847, predator_proximity_rate = 0.4272237, score = 0.779661
[Episode 61] [capture] total_captures = 60, lone_wolf_captures = 47, prey_survived_step = 3341, predator_distance = 18.42737, avg_predator_distance = 8.438745, predator_proximity_rate = 0.5692906, score = 0.7833334
[Episode 62] [capture] total_captures = 61, lone_wolf_captures = 48, prey_survived_step = 413, predator_distance = 19.15453, avg_predator_distance = 14.11414, predator_proximity_rate = 0, score = 0.7868853
[Episode 63] [capture] total_captures = 62, lone_wolf_captures = 49, prey_survived_step = 281, predator_distance = 14.9755, avg_predator_distance = 12.86248, predator_proximity_rate = 0, score = 0.7903226
[Episode 64] [capture] total_captures = 63, lone_wolf_captures = 50, prey_survived_step = 2170, predator_distance = 19.6981, avg_predator_distance = 12.93595, predator_proximity_rate = 0.518894, score = 0.7936508
[Episode 65] [capture] total_captures = 64, lone_wolf_captures = 51, prey_survived_step = 863, predator_distance = 21.40334, avg_predator_distance = 19.99886, predator_proximity_rate = 0, score = 0.796875
[Episode 66] [capture] total_captures = 65, lone_wolf_captures = 52, prey_survived_step = 658, predator_distance = 23.82608, avg_predator_distance = 25.9047, predator_proximity_rate = 0, score = 0.8
[Episode 67] [capture] total_captures = 66, lone_wolf_captures = 53, prey_survived_step = 778, predator_distance = 10.11087, avg_predator_distance = 27.50981, predator_proximity_rate = 0, score = 0.8030303
[Episode 68] [capture] total_captures = 67, lone_wolf_captures = 54, prey_survived_step = 21, predator_distance = 27.1611, avg_predator_distance = 27.76817, predator_proximity_rate = 0, score = 0.8059701
[Episode 69] [capture] total_captures = 68, lone_wolf_captures = 55, prey_survived_step = 91, predator_distance = 23.99372, avg_predator_distance = 24.14808, predator_proximity_rate = 0, score = 0.8088235
[Episode 70] [capture] total_captures = 69, lone_wolf_captures = 56, prey_survived_step = 651, predator_distance = 9.140117, avg_predator_distance = 12.0606, predator_proximity_rate = 0.5745007, score = 0.8115942
[Episode 71] [capture] total_captures = 70, lone_wolf_captures = 56, prey_survived_step = 2030, predator_distance = 3.411433, avg_predator_distance = 11.31508, predator_proximity_rate = 0.4600985, score = 0.8
[Episode 72] [capture] total_captures = 71, lone_wolf_captures = 57, prey_survived_step = 2315, predator_distance = 12.3107, avg_predator_distance = 25.47639, predator_proximity_rate = 0, score = 0.8028169
[Episode 73] [capture] total_captures = 72, lone_wolf_captures = 58, prey_survived_step = 900, predator_distance = 30.39977, avg_predator_distance = 18.31043, predator_proximity_rate = 0, score = 0.8055556
[Episode 74] [capture] total_captures = 73, lone_wolf_captures = 59, prey_survived_step = 189, predator_distance = 15.73898, avg_predator_distance = 20.18988, predator_proximity_rate = 0, score = 0.8082192
[Episode 75] [capture] total_captures = 74, lone_wolf_captures = 60, prey_survived_step = 294, predator_distance = 13.18528, avg_predator_distance = 15.85434, predator_proximity_rate = 0, score = 0.8108108
[Episode 76] [capture] total_captures = 75, lone_wolf_captures = 60, prey_survived_step = 705, predator_distance = 7.085078, avg_predator_distance = 12.70416, predator_proximity_rate = 0.2297872, score = 0.8
[Episode 77] [capture] total_captures = 76, lone_wolf_captures = 61, prey_survived_step = 907, predator_distance = 33.52532, avg_predator_distance = 25.82239, predator_proximity_rate = 0, score = 0.8026316
[Episode 78] [capture] total_captures = 77, lone_wolf_captures = 61, prey_survived_step = 223, predator_distance = 9.992057, avg_predator_distance = 8.64255, predator_proximity_rate = 0.4753363, score = 0.7922078
[Episode 79] [capture] total_captures = 78, lone_wolf_captures = 62, prey_survived_step = 971, predator_distance = 16.31491, avg_predator_distance = 17.99527, predator_proximity_rate = 0.006179197, score = 0.7948718
[Episode 80] [capture] total_captures = 79, lone_wolf_captures = 63, prey_survived_step = 369, predator_distance = 20.70294, avg_predator_distance = 28.39761, predator_proximity_rate = 0, score = 0.7974684
[Episode 81] [capture] total_captures = 80, lone_wolf_captures = 64, prey_survived_step = 113, predator_distance = 22.07757, avg_predator_distance = 21.77051, predator_proximity_rate = 0, score = 0.8
[Episode 82] [capture] total_captures = 81, lone_wolf_captures = 65, prey_survived_step = 1320, predator_distance = 17.82488, avg_predator_distance = 26.20277, predator_proximity_rate = 0, score = 0.8024691
[Episode 83] [capture] total_captures = 82, lone_wolf_captures = 66, prey_survived_step = 511, predator_distance = 12.58562, avg_predator_distance = 12.37536, predator_proximity_rate = 0.1369863, score = 0.8048781
[Episode 84] [capture] total_captures = 83, lone_wolf_captures = 67, prey_survived_step = 1882, predator_distance = 9.569975, avg_predator_distance = 17.59108, predator_proximity_rate = 0.3049947, score = 0.8072289
[Episode 85] [capture] total_captures = 84, lone_wolf_captures = 68, prey_survived_step = 235, predator_distance = 32.84484, avg_predator_distance = 38.02133, predator_proximity_rate = 0, score = 0.8095238
[Episode 86] [capture] total_captures = 85, lone_wolf_captures = 69, prey_survived_step = 711, predator_distance = 13.73756, avg_predator_distance = 16.62506, predator_proximity_rate = 0, score = 0.8117647
[Episode 87] [timeout] total_captures = 85, lone_wolf_captures = 69, prey_survived_step = 5000, avg_predator_distance = 12.0845, predator_proximity_rate = 0.3596, score = 0.8117647
[Episode 88] [capture] total_captures = 86, lone_wolf_captures = 70, prey_survived_step = 1476, predator_distance = 21.00848, avg_predator_distance = 28.40171, predator_proximity_rate = 0, score = 0.8139535
[Episode 89] [capture] total_captures = 87, lone_wolf_captures = 70, prey_survived_step = 3267, predator_distance = 2.264269, avg_predator_distance = 13.84571, predator_proximity_rate = 0.5047444, score = 0.8045977
[Episode 90] [capture] total_captures = 88, lone_wolf_captures = 71, prey_survived_step = 220, predator_distance = 29.22334, avg_predator_distance = 29.52959, predator_proximity_rate = 0, score = 0.8068182
[Episode 91] [capture] total_captures = 89, lone_wolf_captures = 72, prey_survived_step = 2376, predator_distance = 18.41281, avg_predator_distance = 23.12132, predator_proximity_rate = 0, score = 0.8089887
[Episode 92] [capture] total_captures = 90, lone_wolf_captures = 73, prey_survived_step = 4077, predator_distance = 14.58015, avg_predator_distance = 7.663794, predator_proximity_rate = 0.6333088, score = 0.8111111
[Episode 93] [capture] total_captures = 91, lone_wolf_captures = 74, prey_survived_step = 338, predator_distance = 24.61508, avg_predator_distance = 22.87276, predator_proximity_rate = 0, score = 0.8131868
[Episode 94] [capture] total_captures = 92, lone_wolf_captures = 75, prey_survived_step = 280, predator_distance = 26.15404, avg_predator_distance = 31.26804, predator_proximity_rate = 0, score = 0.8152174
[Episode 95] [capture] total_captures = 93, lone_wolf_captures = 75, prey_survived_step = 793, predator_distance = 4.597812, avg_predator_distance = 22.1629, predator_proximity_rate = 0.09331652, score = 0.8064516
[Episode 96] [capture] total_captures = 94, lone_wolf_captures = 76, prey_survived_step = 911, predator_distance = 20.65224, avg_predator_distance = 19.32838, predator_proximity_rate = 0, score = 0.8085107
[Episode 97] [capture] total_captures = 95, lone_wolf_captures = 77, prey_survived_step = 1913, predator_distance = 12.8438, avg_predator_distance = 10.21717, predator_proximity_rate = 0.4500784, score = 0.8105263
[Episode 98] [capture] total_captures = 96, lone_wolf_captures = 78, prey_survived_step = 94, predator_distance = 43.80151, avg_predator_distance = 45.28439, predator_proximity_rate = 0, score = 0.8125
[Episode 99] [capture] total_captures = 97, lone_wolf_captures = 78, prey_survived_step = 2378, predator_distance = 7.883254, avg_predator_distance = 7.854416, predator_proximity_rate = 0.5904121, score = 0.8041237
[Episode 100] [capture] total_captures = 98, lone_wolf_captures = 79, prey_survived_step = 2844, predator_distance = 18.78046, avg_predator_distance = 7.098463, predator_proximity_rate = 0.6300985, score = 0.8061224
[Episode 101] [capture] total_captures = 99, lone_wolf_captures = 80, prey_survived_step = 392, predator_distance = 18.06924, avg_predator_distance = 24.16005, predator_proximity_rate = 0, score = 0.8080808
[Episode 102] [capture] total_captures = 100, lone_wolf_captures = 81, prey_survived_step = 873, predator_distance = 24.25581, avg_predator_distance = 21.37524, predator_proximity_rate = 0, score = 0.81
[Episode 103] [capture] total_captures = 101, lone_wolf_captures = 82, prey_survived_step = 1264, predator_distance = 10.38183, avg_predator_distance = 25.75421, predator_proximity_rate = 0, score = 0.8118812
[Episode 104] [capture] total_captures = 102, lone_wolf_captures = 82, prey_survived_step = 607, predator_distance = 5.664155, avg_predator_distance = 4.529523, predator_proximity_rate = 1, score = 0.8039216
[Episode 105] [capture] total_captures = 103, lone_wolf_captures = 83, prey_survived_step = 321, predator_distance = 26.53778, avg_predator_distance = 20.53393, predator_proximity_rate = 0, score = 0.8058252
[Episode 106] [capture] total_captures = 104, lone_wolf_captures = 84, prey_survived_step = 33, predator_distance = 28.46836, avg_predator_distance = 29.36328, predator_proximity_rate = 0, score = 0.8076923
[Episode 107] [capture] total_captures = 105, lone_wolf_captures = 85, prey_survived_step = 698, predator_distance = 15.91974, avg_predator_distance = 16.88348, predator_proximity_rate = 0, score = 0.8095238
[Episode 108] [capture] total_captures = 106, lone_wolf_captures = 86, prey_survived_step = 167, predator_distance = 32.92768, avg_predator_distance = 33.60917, predator_proximity_rate = 0, score = 0.8113208
[Episode 109] [capture] total_captures = 107, lone_wolf_captures = 87, prey_survived_step = 952, predator_distance = 19.61474, avg_predator_distance = 28.02396, predator_proximity_rate = 0, score = 0.8130841
[Episode 110] [capture] total_captures = 108, lone_wolf_captures = 88, prey_survived_step = 439, predator_distance = 18.84863, avg_predator_distance = 16.82034, predator_proximity_rate = 0, score = 0.8148148
[Episode 111] [capture] total_captures = 109, lone_wolf_captures = 88, prey_survived_step = 4505, predator_distance = 1.924674, avg_predator_distance = 6.160963, predator_proximity_rate = 0.7718091, score = 0.8073394
[Episode 112] [capture] total_captures = 110, lone_wolf_captures = 89, prey_survived_step = 226, predator_distance = 27.38473, avg_predator_distance = 21.09534, predator_proximity_rate = 0, score = 0.8090909
[Episode 113] [capture] total_captures = 111, lone_wolf_captures = 90, prey_survived_step = 373, predator_distance = 13.24429, avg_predator_distance = 10.54279, predator_proximity_rate = 0.4530831, score = 0.8108108
[Episode 114] [capture] total_captures = 112, lone_wolf_captures = 91, prey_survived_step = 206, predator_distance = 27.98094, avg_predator_distance = 22.9424, predator_proximity_rate = 0, score = 0.8125
[Episode 115] [capture] total_captures = 113, lone_wolf_captures = 92, prey_survived_step = 1181, predator_distance = 17.53697, avg_predator_distance = 15.10187, predator_proximity_rate = 0, score = 0.8141593
[Episode 116] [capture] total_captures = 114, lone_wolf_captures = 92, prey_survived_step = 1191, predator_distance = 2.957839, avg_predator_distance = 21.4422, predator_proximity_rate = 0.09823678, score = 0.8070176
[Episode 117] [capture] total_captures = 115, lone_wolf_captures = 92, prey_survived_step = 2072, predator_distance = 6.667693, avg_predator_distance = 5.072327, predator_proximity_rate = 0.9995174, score = 0.8
[Episode 118] [capture] total_captures = 116, lone_wolf_captures = 93, prey_survived_step = 261, predator_distance = 30.76847, avg_predator_distance = 30.82245, predator_proximity_rate = 0, score = 0.8017241
[Episode 119] [capture] total_captures = 117, lone_wolf_captures = 94, prey_survived_step = 2567, predator_distance = 18.42677, avg_predator_distance = 10.8414, predator_proximity_rate = 0.6022595, score = 0.8034188
[Episode 120] [capture] total_captures = 118, lone_wolf_captures = 95, prey_survived_step = 104, predator_distance = 19.60633, avg_predator_distance = 19.27386, predator_proximity_rate = 0, score = 0.8050848
[Episode 121] [capture] total_captures = 119, lone_wolf_captures = 96, prey_survived_step = 4026, predator_distance = 27.31864, avg_predator_distance = 26.1248, predator_proximity_rate = 0, score = 0.8067227
[Episode 122] [capture] total_captures = 120, lone_wolf_captures = 97, prey_survived_step = 412, predator_distance = 34.69876, avg_predator_distance = 31.21453, predator_proximity_rate = 0, score = 0.8083333
[Episode 123] [capture] total_captures = 121, lone_wolf_captures = 98, prey_survived_step = 3094, predator_distance = 15.05134, avg_predator_distance = 7.707784, predator_proximity_rate = 0.6884292, score = 0.8099173
[Episode 124] [capture] total_captures = 122, lone_wolf_captures = 99, prey_survived_step = 281, predator_distance = 12.74621, avg_predator_distance = 9.140433, predator_proximity_rate = 0.5480427, score = 0.8114754
[Episode 125] [capture] total_captures = 123, lone_wolf_captures = 100, prey_survived_step = 740, predator_distance = 9.65445, avg_predator_distance = 12.02066, predator_proximity_rate = 0.1689189, score = 0.8130081
[Episode 126] [capture] total_captures = 124, lone_wolf_captures = 100, prey_survived_step = 1361, predator_distance = 2.914688, avg_predator_distance = 22.22592, predator_proximity_rate = 0.07935341, score = 0.8064516
[Episode 127] [capture] total_captures = 125, lone_wolf_captures = 101, prey_survived_step = 480, predator_distance = 24.22598, avg_predator_distance = 15.01544, predator_proximity_rate = 0, score = 0.808
[Episode 128] [capture] total_captures = 126, lone_wolf_captures = 102, prey_survived_step = 386, predator_distance = 17.07229, avg_predator_distance = 13.46812, predator_proximity_rate = 0, score = 0.8095238
[Episode 129] [capture] total_captures = 127, lone_wolf_captures = 103, prey_survived_step = 833, predator_distance = 19.45228, avg_predator_distance = 9.567167, predator_proximity_rate = 0.5234094, score = 0.8110236
[Episode 130] [capture] total_captures = 128, lone_wolf_captures = 104, prey_survived_step = 2079, predator_distance = 20.95826, avg_predator_distance = 13.35999, predator_proximity_rate = 0.4242424, score = 0.8125
[Episode 131] [capture] total_captures = 129, lone_wolf_captures = 104, prey_survived_step = 510, predator_distance = 5.555395, avg_predator_distance = 17.88412, predator_proximity_rate = 0.1745098, score = 0.8062016
[Episode 132] [capture] total_captures = 130, lone_wolf_captures = 104, prey_survived_step = 2196, predator_distance = 5.399983, avg_predator_distance = 24.77197, predator_proximity_rate = 0.08151184, score = 0.8
[Episode 133] [capture] total_captures = 131, lone_wolf_captures = 104, prey_survived_step = 1127, predator_distance = 7.727669, avg_predator_distance = 20.42282, predator_proximity_rate = 0.1818988, score = 0.7938932
[Episode 134] [capture] total_captures = 132, lone_wolf_captures = 105, prey_survived_step = 249, predator_distance = 17.85639, avg_predator_distance = 23.45606, predator_proximity_rate = 0, score = 0.7954546
[Episode 135] [capture] total_captures = 133, lone_wolf_captures = 105, prey_survived_step = 1146, predator_distance = 9.532718, avg_predator_distance = 14.15085, predator_proximity_rate = 0.3595113, score = 0.7894737
[Episode 136] [capture] total_captures = 134, lone_wolf_captures = 106, prey_survived_step = 663, predator_distance = 32.42163, avg_predator_distance = 25.07655, predator_proximity_rate = 0, score = 0.7910448
[Episode 137] [timeout] total_captures = 134, lone_wolf_captures = 106, prey_survived_step = 5000, avg_predator_distance = 18.21916, predator_proximity_rate = 0.2608, score = 0.7910448
[Episode 138] [capture] total_captures = 135, lone_wolf_captures = 107, prey_survived_step = 1708, predator_distance = 10.4274, avg_predator_distance = 8.838108, predator_proximity_rate = 0.4045667, score = 0.7925926
[Episode 139] [capture] total_captures = 136, lone_wolf_captures = 107, prey_survived_step = 367, predator_distance = 8.431225, avg_predator_distance = 11.90809, predator_proximity_rate = 0.1416894, score = 0.7867647
[Episode 140] [capture] total_captures = 137, lone_wolf_captures = 108, prey_survived_step = 890, predator_distance = 8.548362, avg_predator_distance = 6.080544, predator_proximity_rate = 0.9808989, score = 0.7883212
[Episode 141] [capture] total_captures = 138, lone_wolf_captures = 109, prey_survived_step = 3681, predator_distance = 37.09782, avg_predator_distance = 29.95415, predator_proximity_rate = 0, score = 0.7898551
[Episode 142] [capture] total_captures = 139, lone_wolf_captures = 110, prey_survived_step = 1346, predator_distance = 22.72945, avg_predator_distance = 32.46555, predator_proximity_rate = 0, score = 0.7913669
[Episode 143] [capture] total_captures = 140, lone_wolf_captures = 111, prey_survived_step = 1124, predator_distance = 14.35565, avg_predator_distance = 17.22077, predator_proximity_rate = 0.02935943, score = 0.7928572
[Episode 144] [capture] total_captures = 141, lone_wolf_captures = 112, prey_survived_step = 141, predator_distance = 10.41788, avg_predator_distance = 7.686388, predator_proximity_rate = 0.8368794, score = 0.7943262
[Episode 145] [capture] total_captures = 142, lone_wolf_captures = 113, prey_survived_step = 774, predator_distance = 21.41975, avg_predator_distance = 15.95729, predator_proximity_rate = 0, score = 0.7957746
[Episode 146] [capture] total_captures = 143, lone_wolf_captures = 114, prey_survived_step = 1845, predator_distance = 19.01315, avg_predator_distance = 24.58133, predator_proximity_rate = 0, score = 0.7972028
[Episode 147] [capture] total_captures = 144, lone_wolf_captures = 115, prey_survived_step = 399, predator_distance = 19.60871, avg_predator_distance = 10.59444, predator_proximity_rate = 0.508772, score = 0.7986111
