episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,119,28.87386,0.0
1,True,1.0,4889,16.02096,0.0
2,True,0.6666667,534,24.94474,0.001872659
3,True,0.75,1139,15.18546,0.0
4,True,0.8,1242,22.67089,0.0
5,True,0.8333333,618,20.21829,0.0
6,True,0.8571429,134,33.99166,0.0
7,True,0.875,210,13.48403,0.0
8,True,0.7777778,274,19.34156,0.0
9,True,0.8,264,9.730425,0.3522727
10,True,0.8181818,2731,10.90906,0.1918711
11,True,0.8333333,314,21.7822,0.0
12,True,0.8461539,3401,3.514628,0.8782711
13,True,0.8571429,1359,9.420194,0.0
14,True,0.8666667,280,10.2454,0.0
15,True,0.875,3544,4.965054,0.7553612
16,True,0.8823529,128,6.944498,0.265625
17,True,0.8888889,284,25.60008,0.0
18,True,0.8947368,453,33.28304,0.0
19,True,0.9,72,32.28779,0.0
20,True,0.9047619,1,13.8521,0.0
21,True,0.9090909,209,12.1376,0.0
22,True,0.9130435,408,14.62358,0.0
23,True,0.9166667,2128,38.43707,0.0
24,True,0.92,343,24.5542,0.0
25,True,0.9230769,136,6.229364,0.5588235
26,True,0.9259259,530,13.19314,0.0
27,True,0.9285714,220,15.553,0.0
28,True,0.9310345,195,15.90703,0.0
29,True,0.9333333,360,23.40164,0.0
30,True,0.9354839,194,25.21506,0.0
31,True,0.9375,716,15.26241,0.0
32,True,0.9393939,8,15.04986,0.0
33,True,0.9411765,1124,5.858835,0.4199288
34,True,0.9142857,3963,15.22658,0.1657835
35,True,0.9166667,1550,20.9257,0.0
36,True,0.9189189,703,33.09839,0.0
37,True,0.9210526,789,35.18134,0.0
38,True,0.9230769,10,39.97305,0.0
39,True,0.925,797,3.060033,0.95734
40,True,0.9268293,446,7.303699,0.3295964
41,True,0.9285714,3248,4.593138,0.7718596
42,True,0.9302326,204,14.8228,0.0
43,True,0.9318182,458,25.16449,0.0
44,True,0.9333333,389,30.08541,0.0
45,True,0.9347826,281,20.23443,0.0
46,True,0.9361702,94,15.09395,0.0
47,True,0.9375,621,27.89835,0.0
48,True,0.9387755,1779,8.974158,0.4367622
49,True,0.94,491,31.93893,0.0
50,True,0.9411765,304,29.85052,0.0
51,True,0.9423077,1161,40.77844,0.0
52,True,0.9433962,505,31.04744,0.0
53,True,0.9444444,48,8.807683,0.0
54,True,0.9454545,1011,15.10406,0.0
55,True,0.9464286,97,23.96265,0.0
56,True,0.9473684,2852,3.113057,0.9607293
57,True,0.9482759,888,16.39798,0.0
58,True,0.9491525,107,18.09998,0.0
59,True,0.95,277,17.88252,0.0
60,True,0.9344262,284,9.370619,0.2323944
61,True,0.9354839,552,29.77912,0.0
62,True,0.9365079,1714,15.80245,0.0
63,True,0.9375,1971,7.057808,0.4003044
64,True,0.9384615,175,7.116929,0.2057143
65,True,0.9393939,245,26.00374,0.0
66,True,0.9402985,379,12.89161,0.0
67,True,0.9411765,1639,26.32306,0.0
68,True,0.942029,4066,8.538513,0.4431874
69,True,0.9285714,266,11.42129,0.0
70,True,0.9295775,554,21.60922,0.0
71,True,0.9166667,299,4.286961,0.8528428
72,True,0.9178082,171,12.15378,0.0
73,True,0.9189189,710,20.1992,0.0
74,True,0.92,26,17.26537,0.0
75,True,0.9210526,584,5.524734,0.7191781
76,True,0.9220779,1809,2.94572,0.9530127
77,True,0.9230769,114,24.16753,0.0
78,True,0.9240506,2933,13.42279,0.0
79,True,0.925,603,37.34816,0.0
80,True,0.9259259,111,27.86019,0.0
81,True,0.9268293,1456,19.23032,0.0
82,True,0.9277108,3720,2.581908,0.9962366
83,True,0.9285714,249,30.25768,0.0
84,True,0.9294118,360,17.27437,0.0
85,True,0.9302326,575,19.50947,0.0
86,True,0.9310345,1266,38.61025,0.0
87,True,0.9318182,280,16.26656,0.0
88,True,0.9325843,754,11.89028,0.0
89,True,0.9333333,839,23.99201,0.0
90,True,0.9340659,191,26.31451,0.0
91,True,0.9347826,693,25.27294,0.0
92,True,0.9354839,336,24.76934,0.0
93,True,0.9361702,1075,21.22097,0.0
94,True,0.9368421,1087,11.2274,0.008279669
95,True,0.9375,399,33.62482,0.0
96,True,0.9381443,694,34.02466,0.0
97,True,0.9387755,1380,7.82043,0.3362319
98,True,0.9393939,97,15.84638,0.0
99,True,0.93,3377,4.216411,0.8131478
100,True,0.9306931,287,28.91076,0.0
101,True,0.9313725,311,34.10261,0.0
102,True,0.9320388,333,4.391501,0.8288288
103,True,0.9326923,846,5.118041,0.8156028
104,True,0.9333333,3154,10.09836,0.477806
105,True,0.9339623,102,13.32639,0.0
106,True,0.9345794,861,30.29101,0.0
107,True,0.9351852,254,31.74851,0.0
108,True,0.9357798,751,28.27304,0.0
109,True,0.9363636,304,11.65024,0.0
110,True,0.9369369,623,15.71158,0.0
111,True,0.9285714,1100,3.266967,0.9572727
112,True,0.9292035,387,34.88957,0.0
113,True,0.9298246,2375,19.26188,0.0
114,True,0.9304348,546,30.00077,0.0
115,True,0.9310345,366,25.28356,0.0
116,True,0.9316239,1587,13.4149,0.02016383
117,True,0.9322034,2324,13.23903,0.0
118,True,0.9327731,486,26.15334,0.0
119,True,0.925,907,13.52906,0.08158765
120,True,0.9256198,290,17.53413,0.0
121,True,0.9262295,376,6.678589,0.6702127
122,True,0.9268293,143,39.83436,0.0
123,True,0.9274194,2223,30.64965,0.0
124,True,0.928,3318,3.696131,0.8905967
125,True,0.9285714,518,26.45868,0.0
126,True,0.9291338,241,15.77386,0.0
127,True,0.9296875,298,33.68383,0.0
128,True,0.9302326,477,40.23431,0.0
129,True,0.9307692,5175,13.89275,0.006376812
130,True,0.9312977,122,18.01781,0.0
131,True,0.9318182,881,3.752945,0.8683314
132,True,0.9323308,431,2.952108,0.9883991
133,True,0.9328358,1160,34.234,0.0
134,True,0.9333333,7145,3.880926,0.8090973
135,True,0.9338235,6590,3.535202,0.9027314
136,True,0.9343066,661,19.47412,0.0
137,True,0.9347826,293,14.98228,0.0
138,True,0.9352518,2525,24.9439,0.0
139,True,0.9357143,2007,3.059657,0.9422023
140,True,0.9361702,283,7.21652,0.3109541
141,True,0.9366197,80,10.39935,0.0
142,True,0.9300699,7211,2.931075,0.9545139
143,True,0.9305556,211,24.72107,0.0
144,True,0.9310345,172,14.40149,0.0
145,True,0.9315069,368,29.7409,0.0
146,True,0.9319728,153,14.69646,0.0
147,True,0.9324324,1256,14.68487,0.0
148,True,0.9328859,1,20.4862,0.0
149,True,0.9333333,902,8.920506,0.1452328
150,True,0.9337748,1031,4.960129,0.6634336
151,True,0.9342105,1782,6.173713,0.5291807
152,True,0.9346405,248,31.66462,0.0
153,True,0.9350649,186,28.78175,0.0
154,True,0.9354839,859,23.74563,0.0
155,True,0.9358974,485,9.495954,0.02474227
156,True,0.9363058,325,22.40576,0.0
157,True,0.9303797,562,3.544082,0.8754448
158,True,0.9308176,289,4.810709,0.6574395
159,True,0.93125,270,17.80703,0.0
160,True,0.931677,215,8.647203,0.1116279
161,True,0.9320987,79,14.97975,0.0
162,True,0.9325153,803,13.7674,0.0
163,True,0.9329268,298,22.75875,0.0
164,True,0.9333333,691,17.65093,0.0
165,True,0.933735,102,16.66177,0.0
166,True,0.9341317,35,13.02341,0.0
167,True,0.9345238,232,20.51736,0.0
168,True,0.9349113,429,24.69166,0.0
169,True,0.9352941,953,30.65786,0.0
170,True,0.9356725,3020,25.39377,0.0
171,True,0.9360465,1544,25.64277,0.0
172,True,0.9364162,2128,18.22988,0.0
173,True,0.9367816,1450,21.46329,0.0
174,True,0.9371428,1680,31.80901,0.0
175,True,0.9375,2719,25.84345,0.0
176,True,0.9378531,2582,4.103218,0.8121611
177,True,0.9382023,856,5.7036,0.5630841
178,True,0.9385475,124,32.25902,0.0
179,True,0.9388889,336,25.9161,0.0
180,True,0.9392265,125,27.37926,0.0
181,True,0.9395604,649,25.6373,0.0
182,True,0.9398907,1829,30.07115,0.0
183,True,0.9402174,2709,9.298853,0.4658546
184,True,0.9405406,512,26.57156,0.0
185,True,0.9408602,196,27.44164,0.0
186,True,0.9411765,5715,3.817982,0.8330709
187,True,0.9414893,349,30.00713,0.0
188,True,0.9417989,3578,11.34607,0.3571828
189,True,0.9421052,113,24.53563,0.0
190,True,0.9424084,417,12.58898,0.0
191,True,0.9427083,117,5.280123,0.5982906
192,True,0.9430052,180,13.1019,0.0
193,True,0.943299,2166,23.44422,0.0
194,True,0.9435897,68,9.564808,0.0
195,True,0.9438776,261,20.76053,0.0
196,True,0.9390863,241,8.86981,0.4024896
197,True,0.9393939,2530,31.33751,0.0
198,True,0.9396985,2087,14.17159,0.0
199,True,0.94,1240,8.621484,0.2629032
200,True,0.9402985,68,25.80536,0.0
201,True,0.9405941,53,37.55175,0.0
202,True,0.9408867,1671,35.60468,0.0
203,True,0.9411765,190,15.77142,0.0
204,True,0.9414634,1193,25.16168,0.0
205,True,0.9417475,580,28.75359,0.0
206,True,0.942029,170,24.50256,0.0
207,True,0.9423077,1094,20.37472,0.0
208,True,0.9425837,119,8.897234,0.0
209,True,0.9428571,1516,13.84221,0.0
210,True,0.943128,2387,20.72165,0.0
211,True,0.9433962,1595,3.482236,0.9266458
212,True,0.943662,170,23.0315,0.0
213,True,0.9439253,246,26.85957,0.0
214,True,0.944186,130,26.95207,0.0
215,True,0.9398148,144,12.07344,0.2152778
216,True,0.9400921,599,27.96122,0.0
217,True,0.940367,2001,21.34434,0.0
218,True,0.9406393,882,18.416,0.0
219,True,0.9409091,380,21.70713,0.0
220,True,0.9411765,149,12.79345,0.0
221,True,0.9414414,210,11.43219,0.0
222,True,0.941704,57,13.60524,0.0
223,True,0.9419643,5109,22.83198,0.0
224,True,0.9422222,354,21.62788,0.0
225,True,0.9424779,49,19.28798,0.0
226,True,0.9427313,1796,28.40705,0.0
227,True,0.9429824,610,28.14585,0.0
228,True,0.9432315,695,30.07618,0.0
229,True,0.9434783,128,15.152,0.0
230,True,0.943723,103,13.89943,0.0
231,True,0.9396552,458,7.653267,0.4388646
232,True,0.9399142,422,24.83378,0.0
233,True,0.9401709,882,23.73881,0.0
234,True,0.9404255,751,29.54358,0.0
235,True,0.9406779,214,8.634235,0.05140187
236,True,0.9409283,145,19.58566,0.0
237,True,0.9411765,8470,9.37922,0.3174734
238,True,0.9414226,2722,9.558688,0.3310066
239,True,0.9416667,1079,28.77265,0.0
240,True,0.9419087,234,32.09718,0.0
241,True,0.9421487,217,29.62027,0.0
242,True,0.9423868,375,21.15903,0.008
243,True,0.942623,1029,33.85168,0.0
244,True,0.9428571,85,35.63376,0.0
245,True,0.9430894,196,18.88996,0.0
246,True,0.9433199,178,15.03209,0.0
247,True,0.9435484,838,7.32533,0.5095465
