episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,5872,26.18281,0.2643052
1,True,1.0,18988,33.17709,0.1218664
2,False,1.0,20000,0.2216,1.0
3,True,0.6666667,5282,18.9396,0.4221886
4,True,0.75,2888,15.47401,0.484072
5,False,0.75,20000,0.2529,0.75
6,True,0.8,4398,38.71644,0.07457935
7,True,0.8333333,2026,51.82515,0.0
8,True,0.8571429,2,18.30756,0.0
9,True,0.875,1914,36.34957,0.0
10,True,0.8888889,17800,33.67365,0.06494382
11,True,0.9,13384,31.88017,0.09354453
12,True,0.9090909,9062,16.26265,0.397484
13,True,0.9166667,13826,38.06379,0.0
14,False,0.9166667,20000,0.0431,0.9166667
15,True,0.9230769,11238,25.35594,0.258231
16,True,0.9285714,10748,34.98886,0.05154447
17,True,0.9333333,5956,51.47683,0.0
18,False,0.9333333,20000,0.1627,0.9333333
19,True,0.875,1364,23.81137,0.1407625
20,True,0.8235294,2600,24.14164,0.2676923
21,False,0.8235294,20000,0.0,0.8235294
22,True,0.8333333,4110,35.90531,0.0
23,True,0.8421053,3362,65.73447,0.0
24,True,0.85,12310,29.22351,0.1218522
25,True,0.8571429,18390,56.27615,0.0
26,True,0.8181818,3980,32.94851,0.07688442
27,True,0.8260869,8930,16.60783,0.6309071
28,True,0.7916667,7108,22.12272,0.2802476
29,True,0.8,4288,29.62217,0.0
30,True,0.8076923,9386,29.66387,0.1208182
31,False,0.8076923,20000,0.0797,0.8076923
32,True,0.8148148,2316,41.21643,0.0
33,False,0.8148148,20000,0.1389,0.8148148
34,True,0.8214286,14046,31.30408,0.06094262
35,False,0.8214286,20000,0.1428,0.8214286
36,True,0.7931035,506,14.31082,0.4703557
37,True,0.8,9994,26.62116,0.2401441
38,True,0.8064516,11586,64.60547,0.0
39,True,0.78125,2820,33.05394,0.06524823
40,True,0.7878788,17692,22.96562,0.4010852
41,True,0.7941176,11168,25.62055,0.2539398
42,True,0.8,2612,18.63988,0.04364472
43,True,0.8055556,2124,35.12608,0.0
44,True,0.8108108,892,17.46293,0.4058296
45,True,0.8157895,4612,34.396,0.0
46,True,0.8205128,5016,19.6227,0.1953748
47,True,0.825,9248,33.68132,0.1068339
48,True,0.8292683,14068,31.96153,0.07335798
49,True,0.8333333,2910,51.02573,0.0
50,True,0.8372093,4642,18.20667,0.4334339
51,True,0.8181818,1676,40.11948,0.06205251
52,True,0.8222222,4008,34.2823,0.0
53,True,0.8260869,12826,15.58266,0.6266958
54,False,0.8260869,20000,0.1855,0.8260869
55,True,0.8297873,3338,24.52384,0.0
56,True,0.8125,13572,34.82262,0.1346891
57,True,0.8163266,7946,39.18116,0.1064687
58,False,0.8163266,20000,0.2385,0.8163266
59,False,0.8163266,20000,0.0,0.8163266
60,True,0.8,3400,30.87054,0.1352941
61,True,0.8039216,2926,23.66142,0.0
62,True,0.7884616,5558,28.54781,0.08492263
63,True,0.7924528,19704,26.47708,0.08759642
64,False,0.7924528,20000,0.2091,0.7924528
65,True,0.7962963,12076,31.63541,0.05978801
66,True,0.8,3276,31.96595,0.0
67,True,0.8035714,1700,25.30276,0.0
68,True,0.8070176,13194,31.097,0.1173261
69,False,0.8070176,20000,0.2796,0.8070176
70,True,0.8103448,3276,36.21402,0.0
