episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,107,29.46582,0.0
1,True,1.0,409,29.23443,0.0
2,True,1.0,7892,23.33481,0.1232894
3,True,1.0,296,18.81353,0.0
4,True,1.0,234,29.78616,0.0
5,True,1.0,2293,13.05036,0.3375491
6,True,0.8571429,51,10.52152,0.1764706
7,True,0.875,182,13.7867,0.05494506
8,True,0.8888889,938,9.462917,0.5362473
9,False,0.8888889,10000,0.6001,0.8888889
10,True,0.9,831,39.38919,0.0
11,True,0.9090909,1346,31.28629,0.0
12,True,0.9166667,405,22.55683,0.0
13,True,0.9230769,2476,9.55484,0.4810178
14,True,0.9285714,526,23.25323,0.0
15,True,0.9333333,121,15.91712,0.0
16,True,0.9375,955,16.00042,0.0
17,True,0.9411765,9873,17.3635,0.3684797
18,True,0.8888889,964,18.97714,0.08609959
19,True,0.8947368,332,28.37954,0.0
20,True,0.85,646,25.18605,0.120743
21,True,0.8095238,99,9.290102,0.4545455
22,True,0.8181818,2308,15.27528,0.394714
23,True,0.8260869,349,37.51295,0.0
24,True,0.7916667,961,8.182671,0.6149844
25,True,0.8,534,26.04424,0.0
26,True,0.8076923,2161,32.0837,0.0
27,True,0.8148148,1014,26.84995,0.0
28,True,0.8214286,767,22.89442,0.0
29,True,0.8275862,59,17.70383,0.0
30,True,0.8333333,1020,21.40323,0.0
31,True,0.8387097,656,28.63092,0.0
32,True,0.8125,107,11.94138,0.0
33,True,0.8181818,142,22.29806,0.0
34,True,0.8235294,2376,39.5726,0.0
35,True,0.8285714,1154,11.02421,0.5147313
36,True,0.8333333,780,16.22467,0.1115385
37,True,0.8378378,453,29.01236,0.0
38,True,0.8421053,321,18.44323,0.0
39,True,0.8461539,680,28.07708,0.0
40,True,0.85,2228,24.37914,0.0
41,True,0.8536586,1688,21.30956,0.0
42,True,0.8571429,460,20.40219,0.0
43,True,0.8372093,149,18.80671,0.0
44,True,0.8409091,1557,19.6996,0.0
45,True,0.8444445,4435,21.39663,0.2126268
46,True,0.8478261,184,36.27804,0.0
47,True,0.8510638,3578,33.95429,0.0
48,True,0.8541667,1986,31.60871,0.0
49,True,0.8571429,2659,8.343106,0.6344491
50,True,0.86,226,18.43672,0.0
51,True,0.8627451,1175,25.52919,0.0
52,True,0.8653846,1285,29.34541,0.0
53,True,0.8679245,59,14.50367,0.0
54,True,0.8703704,2461,13.43551,0.3575782
55,True,0.8727273,244,17.53942,0.0
56,True,0.875,85,17.93093,0.0
57,True,0.877193,617,17.02755,0.0
58,True,0.8793104,1490,10.34262,0.4228188
59,True,0.8813559,797,26.11106,0.0
60,True,0.8833333,7988,18.62048,0.2895593
61,True,0.8688524,5689,12.04101,0.4471788
62,True,0.8709677,1353,25.08982,0.0
63,True,0.8730159,2843,20.03259,0.1234611
64,True,0.875,1328,8.616634,0.6483434
65,True,0.8615385,6935,16.62672,0.295602
66,True,0.8636364,709,33.15682,0.0
67,True,0.8656716,605,34.94502,0.0
68,True,0.8676471,1559,24.70526,0.0
69,True,0.8695652,1,15.39979,0.0
70,True,0.8714285,856,37.79182,0.0
71,True,0.8732395,101,44.60294,0.0
72,True,0.875,756,25.65282,0.0
73,True,0.8767123,558,31.92666,0.0
74,True,0.8783784,417,21.89457,0.0
75,True,0.88,2956,25.04947,0.07408661
76,True,0.8815789,2002,24.38448,0.1658342
77,True,0.8831169,352,15.19537,0.3096591
78,True,0.8846154,645,37.28139,0.0
79,True,0.886076,6204,17.1018,0.2541908
