episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,459,30.26453,0.0
1,True,1.0,1632,18.44022,0.0
2,True,1.0,299,27.97802,0.0
3,True,1.0,778,13.16169,0.0
4,True,1.0,762,34.15576,0.0
5,True,1.0,669,27.48522,0.0
6,True,0.8571429,116,10.44555,0.0
7,True,0.875,103,29.54917,0.0
8,True,0.8888889,5741,22.31371,0.05277826
9,True,0.9,197,22.62587,0.0
10,True,0.9090909,420,14.04458,0.0
11,True,0.9166667,719,36.21961,0.0
12,True,0.9230769,2435,22.90833,0.0
13,True,0.9285714,590,37.96679,0.0
14,True,0.9333333,349,26.74627,0.0
15,True,0.9375,502,24.13094,0.0
16,True,0.9411765,1908,13.69994,0.3149895
17,True,0.9444444,5214,29.55103,0.04065976
18,True,0.9473684,2997,39.10937,0.0
19,True,0.95,874,28.98819,0.0
20,True,0.952381,2407,34.67527,0.0
21,True,0.9090909,4226,2.953163,0.9784666
22,True,0.9130435,1630,21.49787,0.0
23,True,0.9166667,429,29.19085,0.0
24,True,0.92,989,29.0882,0.0
25,True,0.8846154,5935,8.118778,0.7147431
26,True,0.8888889,2105,24.97447,0.06365795
27,True,0.8928571,1868,33.67445,0.0
28,True,0.862069,7869,13.65267,0.2770365
29,True,0.8666667,168,16.10671,0.0
30,True,0.8709677,1467,27.72123,0.0
31,True,0.875,2576,41.70635,0.0
32,True,0.8787879,246,28.90689,0.0
33,True,0.8823529,2178,35.14567,0.0
34,True,0.8571429,2400,12.09969,0.3720833
35,True,0.8333333,188,15.02472,0.1276596
36,True,0.8378378,680,4.278532,0.8941177
37,True,0.8421053,2389,36.07879,0.0
38,True,0.8461539,9620,35.44679,0.0
39,True,0.85,1704,8.119218,0.5592723
40,True,0.8536586,4951,4.659133,0.8733589
41,True,0.8333333,1299,18.10947,0.06466512
42,True,0.8372093,211,9.653879,0.3838862
43,True,0.8409091,7767,32.28426,0.0
44,True,0.8444445,156,22.9164,0.0
45,True,0.8478261,451,21.62542,0.0
46,True,0.8510638,419,34.0081,0.0
47,True,0.8541667,3783,3.741558,0.9291568
48,True,0.8571429,2208,27.34228,0.0
49,True,0.86,1917,5.141788,0.7746479
50,True,0.8627451,1040,35.1927,0.0
51,True,0.8653846,1141,28.66636,0.0
52,True,0.8679245,589,29.86012,0.0
