episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
0,True,1.0,155,29.12231,0.0
1,True,0.5,529,23.47248,0.100189
2,True,0.3333333,2221,3.530821,0.9441693
3,True,0.25,768,7.444322,0.6458333
4,True,0.2,3790,3.274716,0.9944591
5,True,0.3333333,88,9.138612,0.07954545
6,True,0.4285714,323,11.20051,0.0123839
7,True,0.375,2485,27.58133,0.1625755
8,True,0.4444444,74,25.62879,0.0
9,True,0.5,158,12.54397,0.0
10,True,0.5454546,944,27.36811,0.0
11,False,0.5454546,10000,1.0,0.5454546
12,True,0.5833333,2701,36.16441,0.0
13,False,0.5833333,10000,0.464,0.5833333
14,True,0.6153846,1259,36.47076,0.0
15,True,0.5714286,417,12.14538,0.3932854
16,True,0.6,487,36.65451,0.0
17,True,0.625,5630,3.065477,0.9396092
18,True,0.5882353,548,15.70745,0.2390511
19,True,0.6111111,35,22.04039,0.0
20,True,0.6315789,1792,22.87053,0.0
21,True,0.65,1572,30.13097,0.0
22,True,0.6666667,1779,34.80885,0.0
23,True,0.6818182,692,17.4508,0.0
24,True,0.6521739,387,3.472066,1.0
25,True,0.6666667,5613,20.41839,0.0
26,True,0.68,233,30.29172,0.0
27,True,0.6538461,8127,2.508507,0.9996309
28,True,0.6666667,3991,3.882176,0.91556
29,True,0.6785714,1897,28.38541,0.0
30,True,0.6896552,92,30.94356,0.0
31,True,0.7,692,36.28644,0.0
32,True,0.6774194,428,5.801188,0.8014019
33,True,0.65625,3371,2.580503,1.0
34,True,0.6666667,955,18.11499,0.0
35,True,0.6764706,3194,30.50217,0.0
36,True,0.6571429,3131,2.639333,1.0
37,True,0.6666667,834,17.76435,0.0
38,True,0.6486486,8203,2.58411,0.9971961
39,True,0.6578947,947,34.36105,0.0
40,True,0.6666667,1299,34.57116,0.0
41,True,0.65,7315,4.939531,0.818592
42,False,0.65,10000,0.7394,0.65
43,True,0.6341463,3198,30.32755,0.06629143
44,True,0.6190476,1371,25.90312,0.001458789
45,True,0.627907,621,22.4923,0.0
46,True,0.6136364,968,5.040595,0.822314
47,True,0.6,4416,11.9691,0.3956069
48,True,0.6086956,316,17.23267,0.0
49,True,0.5957447,234,6.441655,1.0
50,True,0.5833333,1900,16.05816,0.09473684
51,True,0.5714286,7479,2.332859,1.0
52,True,0.56,196,13.94711,0.1020408
53,True,0.5490196,8638,11.58184,0.5545265
54,True,0.5384616,1994,2.591833,1.0
55,True,0.5471698,3668,44.13456,0.0
56,True,0.537037,1238,13.87005,0.05815832
57,True,0.5272727,554,8.891386,0.4296029
58,True,0.5357143,1895,17.27407,0.0
59,True,0.5438597,462,40.06699,0.0
60,True,0.5517241,1009,28.57201,0.0
61,True,0.5593221,1775,38.98921,0.0
62,True,0.5666667,441,27.83327,0.0
63,True,0.5737705,1248,31.17605,0.0
64,True,0.5806451,1484,19.44505,0.03436658
65,True,0.5873016,2766,32.24584,0.0
66,True,0.578125,3625,6.734793,0.7128276
67,True,0.5846154,1196,28.06495,0.0
68,True,0.5909091,417,27.24071,0.0
69,True,0.5970149,2570,26.22238,0.0
70,True,0.6029412,244,27.28146,0.0
71,True,0.6086956,712,16.76674,0.0
72,True,0.6142857,2117,39.4502,0.0
73,True,0.6197183,6071,4.485279,0.8400593
74,True,0.625,285,13.29453,0.0
