epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
28,True,25,19,7596,62.0988,47.50778,0.0,0.76,2.807831,-2.773499,3.0326,-4.455002,58.37424,-32.62413
29,True,26,19,7548,6.58205,8.258417,0.791468,0.7307692,40.0307,-67.67522,40.54491,-66.32401,44.36967,-60.96866
30,True,27,20,6412,15.91622,31.29239,0.0,0.7407407,56.84752,-9.800484,55.37764,-10.66467,44.40964,-22.19734
31,True,28,21,3648,37.19978,41.88758,0.0,0.75,68.61501,-2.588547,67.16638,-3.679192,63.46353,-40.6941
32,True,28,21,20000,0,22.32967,0.4819,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,True,29,22,6752,72.11064,38.19258,0.0,0.7586207,3.293419,-68.53572,5.062935,-68.34769,46.93686,-9.640907
34,True,29,22,20000,0,31.09621,0.3429,0.7586207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
35,True,30,22,2410,4.309939,27.4762,0.1112033,0.7333333,34.16016,-67.95937,32.44859,-67.16227,36.69924,-66.45006
36,True,31,23,2038,47.62233,51.65022,0.0,0.7419355,15.81424,-62.72577,15.35535,-61.36371,62.51694,-67.97202
37,True,32,24,1876,45.68742,41.27414,0.0,0.75,21.60986,-67.92197,21.6949,-66.13446,66.28677,-56.1895
38,True,33,25,5328,19.76789,37.60475,0.01238739,0.7575758,3.06266,-67.90381,3.655113,-66.2271,22.82021,-61.38496
39,True,34,25,4442,1.116859,27.90154,0.239982,0.7352941,43.8428,-58.27654,44.40132,-56.54185,45.40608,-57.02925
40,True,35,26,15442,63.1981,36.79905,0.04274058,0.7428572,2.704536,-2.817825,2.978912,-4.554619,48.34988,-48.54782
41,True,36,27,7048,57.40382,43.46534,0.0,0.75,36.86024,-67.93069,36.86122,-66.14058,41.4835,-8.923264
42,True,37,28,18428,45.46558,35.91602,0.1587801,0.7567568,3.280495,-68.36131,5.008835,-68.1414,49.78253,-60.24679
43,True,38,29,2090,31.01396,20.04787,0.0,0.7631579,56.09406,-52.19331,54.32846,-52.12181,26.2309,-65.24918
44,True,39,29,8360,8.047988,35.65036,0.07272727,0.7435898,3.294441,-2.175522,5.077194,-2.294693,12.90446,-4.16449
45,True,39,29,20000,0,29.12982,0.2853,0.7435898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46,True,40,30,5960,21.45031,20.59554,0.2973154,0.75,2.822189,-2.789879,3.101723,-4.431602,19.68773,-18.03225
47,True,41,31,16524,49.24609,39.65929,0.1853062,0.7560976,3.283447,-68.26951,5.037552,-67.90754,42.07317,-35.45081
48,True,42,31,4774,3.837157,31.06593,0.04273146,0.7380952,46.98573,-44.21546,47.12933,-42.38224,46.90733,-46.21292
49,True,43,32,15602,59.37251,33.82154,0.1762595,0.744186,2.810654,-2.788414,3.064407,-4.526779,37.15096,-53.13914
50,True,43,32,20000,0,17.3623,0.5847,0.744186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51,True,44,33,6602,31.53168,15.02082,0.5701303,0.75,19.84502,-34.61884,21.2309,-33.42287,41.14502,-8.975594
52,True,45,34,5620,73.60213,29.65393,0.2056939,0.7555556,3.289879,-68.25784,5.063087,-67.79793,53.21759,-12.13466
53,True,46,35,826,42.92302,35.12614,0.0,0.7608696,26.43626,-63.52715,25.25402,-62.46106,18.47955,-20.07605
54,True,47,36,4124,49.02401,44.04089,0.0,0.7659575,3.292343,-2.164116,4.988869,-2.24044,53.30038,-10.56636
55,True,48,37,3710,64.59299,30.61698,0.1622642,0.7708333,68.62302,-2.410713,66.8974,-2.719917,23.49135,-50.55462
56,True,49,38,12042,28.15693,44.59806,0.03155622,0.7755102,68.61911,-2.166023,66.86763,-2.352455,42.74669,-16.87572
57,True,50,38,14846,8.963903,21.24763,0.4265122,0.76,2.859734,-67.91019,2.959183,-66.18657,6.758263,-58.06927
58,True,50,38,20000,0,32.13161,0.0925,0.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59,True,51,39,7546,45.98569,30.71962,0.08666843,0.7647059,68.62369,-59.47942,66.88515,-59.22086,28.16544,-34.41262
60,True,52,40,14374,62.00843,21.59512,0.5534994,0.7692308,68.60916,-67.94363,66.92273,-67.33695,50.52025,-7.537445
61,True,53,41,18196,53.78262,36.50306,0.07331282,0.7735849,68.61917,-2.169662,66.90265,-2.350586,23.34244,-33.89435
62,True,54,42,6264,48.60944,36.42096,0.0,0.7777778,3.16642,-67.88297,3.924164,-66.31099,52.27663,-61.32885
63,True,55,43,4122,64.63227,38.44099,0.0368753,0.7818182,69.14992,-67.92454,69.01294,-66.17207,8.542145,-43.3564
64,True,56,44,908,27.80344,25.72628,0.0,0.7857143,34.21315,-14.36803,35.31886,-15.74218,63.12222,-15.67547
65,True,57,45,12606,40.58932,35.1025,0.06853879,0.7894737,3.287933,-2.462234,5.027153,-2.943993,42.9547,-17.39663
66,True,58,46,1964,65.8211,38.30616,0.0,0.7931035,40.3557,-67.884,41.09453,-66.30205,69.19368,-6.780182
67,True,58,46,20000,0,40.9026,0.0527,0.7931035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,True,59,47,3072,46.57814,39.37215,0.0,0.7966102,68.60956,-60.38786,66.94849,-60.94474,68.64357,-14.39746
69,True,59,47,20000,0,43.67235,0.0322,0.7966102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70,True,60,48,3950,74.81447,37.8667,0.1205063,0.8,3.314888,-3.5532,4.880409,-2.718643,52.32983,-60.56015
71,True,61,48,100,4.442192,5.185115,1.0,0.7868853,47.39683,-50.00573,46.0235,-51.51457,48.12248,-47.59957
72,True,62,49,3396,31.60682,42.2059,0.0,0.7903226,67.03766,-2.821266,68.24048,-4.098091,49.4624,-29.52112
73,True,63,50,2206,55.49943,48.31087,0.0,0.7936508,3.884087,-67.88998,3.223625,-66.25121,58.5081,-61.3791
74,True,64,51,16318,61.86884,43.9637,0.0,0.796875,68.59698,-66.27317,66.90186,-66.64671,46.18025,-8.351372
75,True,65,52,2986,67.49947,47.05538,0.0,0.8,3.296356,-68.33414,4.899887,-67.53614,25.76373,-3.34211
76,True,66,53,5190,75.21629,46.34788,0.0,0.8030303,3.296814,-23.18579,4.455086,-21.7602,68.64496,-60.96672
77,True,67,53,5024,2.220331,39.28872,0.115844,0.7910448,68.62982,-68.03023,66.94063,-67.44254,65.20587,-66.05786
78,True,68,54,2022,47.52522,40.45605,0.0,0.7941176,56.62704,-62.96342,55.12292,-62.01586,62.63882,-15.08876
79,True,68,54,20000,0,17.28816,0.5402,0.7941176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
80,True,69,55,838,45.29041,34.15994,0.0,0.7971014,68.04485,-27.29601,67.05487,-28.55279,22.00259,-23.91459
81,True,70,56,9944,71.53082,31.94099,0.2550282,0.8,3.178947,-67.91256,3.932831,-66.27458,47.22774,-9.334412
82,True,71,57,5642,39.64479,23.42761,0.02197802,0.8028169,68.61987,-2.167114,66.84787,-2.341064,41.36174,-32.70695
83,True,72,58,19016,19.72304,40.57848,0.05679428,0.8055556,57.02122,-36.51781,55.26343,-36.71651,65.49454,-19.855
84,True,73,59,9344,60.32032,30.14162,0.3086473,0.8082192,24.48005,-67.89349,23.26086,-66.58671,68.65158,-26.8599
85,True,74,60,3226,17.17852,31.3869,0.02355859,0.8108108,56.86136,-37.22625,55.27266,-36.42703,62.78778,-20.97964
86,True,75,61,5050,84.71273,56.67228,0.0,0.8133333,68.63512,-68.04498,66.89554,-67.75609,3.227982,-11.87509
87,True,76,62,6666,69.49612,35.85125,0.1671167,0.8157895,3.184677,-67.89662,3.974709,-66.26363,63.07025,-29.69344
88,True,77,63,8870,26.35407,37.10501,0.0,0.8181818,69.05287,-67.91488,68.74213,-66.21659,43.65222,-58.15548
89,True,78,64,10918,39.58179,23.85647,0.4425719,0.8205128,68.60138,-68.09103,67.00354,-67.33006,45.99858,-33.78217
90,True,79,64,4646,2.874426,31.9823,0.1218252,0.8101266,68.60474,-68.19323,67.03192,-67.36275,65.26181,-65.09937
91,True,80,65,2730,67.78509,60.94846,0.0,0.8125,68.92761,-67.92249,68.52339,-66.18392,17.43694,-21.63115
92,True,81,66,3370,40.2811,40.67529,0.0,0.8148148,68.92831,-2.786255,68.50095,-4.477547,46.28268,-38.07651
93,True,82,66,4744,6.57927,6.62438,0.9220067,0.8048781,22.29417,-23.29921,23.81354,-24.10656,26.11926,-30.2676
94,True,83,67,754,16.06413,27.14256,0.0,0.8072289,34.22498,-36.73228,35.51782,-35.32154,20.83932,-41.84813
95,True,84,68,1476,71.07853,63.03529,0.0,0.8095238,3.308449,-2.622932,4.969543,-3.321808,51.17503,-57.33193
96,True,85,69,3600,41.48014,23.87387,0.1733333,0.8117647,39.87477,-67.88883,38.68255,-66.55667,8.250267,-38.37048
97,True,86,70,3890,43.6641,27.09916,0.07352185,0.8139535,3.279388,-68.37596,5.055634,-68.12151,45.87592,-52.62399
98,True,87,71,3444,54.93876,39.54218,0.0,0.816092,68.81696,-2.797256,68.35799,-4.54348,23.08582,-35.66672
99,True,88,72,3358,35.63009,23.6925,0.4597975,0.8181818,3.227951,-51.83367,4.12146,-53.46341,37.67394,-65.45232
100,True,88,72,20000,0,32.60933,0.1018,0.8181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,True,89,73,10850,58.78954,40.83935,0.01935484,0.8202247,2.670906,-2.80825,2.883766,-4.522949,17.63872,-61.43067
102,True,90,74,1732,27.88211,32.14691,0.0,0.8222222,34.74455,-14.64609,36.41438,-15.83785,10.98193,-4.41124
103,True,91,75,4166,35.57078,30.84991,0.1608257,0.8241758,68.61165,-65.80267,66.87943,-65.386,50.72849,-33.69401
104,True,92,75,3676,10.77136,32.88742,0.05059848,0.8152174,3.277901,-68.38724,5.07193,-68.1302,10.16899,-58.64249
105,True,93,75,7582,1.2036,29.23087,0.2877869,0.8064516,68.6219,-2.132317,67.181,-3.212715,66.53735,-2.196655
106,True,94,76,2146,79.53695,37.31568,0.04287046,0.8085107,68.62518,-68.22363,66.82335,-67.94233,21.25862,-2.75045
107,True,95,77,5302,58.90161,43.33401,0.05431912,0.8105263,68.93152,-2.804611,68.40216,-4.478706,23.35699,-42.43033
108,True,96,78,1618,47.92484,37.74411,0.0,0.8125,40.48354,-67.88236,41.27028,-66.30744,37.66128,-18.51883
109,True,97,79,7208,26.15819,24.33468,0.1173696,0.814433,41.70767,-2.874344,42.30347,-4.296959,63.88177,-19.08302
110,True,98,79,1502,4.619428,21.27203,0.2436751,0.8061224,21.71613,-30.04818,22.55968,-28.32963,25.55977,-31.84068
111,True,99,80,16044,52.24408,31.41113,0.1414859,0.8080808,68.6142,-68.10617,66.93329,-67.41718,22.36287,-40.16114
112,True,100,81,302,50.31623,51.29007,0.0,0.81,57.8067,-27.06654,59.70491,-27.76253,15.88623,-3.031715
113,True,101,82,10872,70.97594,34.51854,0.1077999,0.8118812,2.810181,-67.32058,2.957504,-65.36662,65.75533,-32.29134
114,True,102,82,4864,4.252878,40.61276,0.0390625,0.8039216,68.61218,-30.39596,67.02017,-29.55265,68.09445,-25.43778
115,True,103,83,12392,73.26865,45.31551,0.0,0.8058252,2.882622,-2.799339,3.230606,-4.58989,50.916,-60.21634
116,True,104,84,17218,65.76788,44.93136,0.05273551,0.8076923,3.270638,-68.31544,4.959076,-68.04775,48.00471,-18.32487
117,True,104,84,20000,0,59.94283,0.0,0.8076923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
118,True,105,84,2278,10.55768,33.39435,0.1071115,0.8,11.36591,-2.674362,13.12571,-3.277931,16.968,-13.11057
119,True,106,85,410,48.14583,45.88942,0.0,0.8018868,39.16168,-2.870804,39.98978,-4.061584,35.03804,-51.9521
120,True,107,86,5552,38.98687,30.45016,0.2496398,0.8037383,3.28138,-2.914291,4.467148,-4.174301,42.76623,-11.46179
121,True,108,87,12972,50.48235,34.38154,0.06876349,0.8055556,68.03987,-66.19931,66.60355,-66.74026,63.25732,-16.3692
122,True,109,88,1844,74.03468,47.55341,0.0,0.8073394,68.61655,-68.01908,66.93736,-67.46757,16.34031,-13.42083
123,True,110,89,5408,62.58937,35.01656,0.0,0.8090909,68.62184,-26.66811,67.02174,-27.40462,5.097176,-18.30651
124,True,111,89,3792,8.083502,22.2062,0.3517933,0.8018018,3.265717,-23.90919,5.004242,-23.81654,13.08281,-24.09751
125,True,112,90,2164,19.84135,37.54017,0.0,0.8035714,33.52347,-37.1356,33.88695,-35.71623,53.64769,-37.50281
126,True,113,91,4482,58.30258,38.74376,0.0,0.8053097,68.619,-2.170433,66.90036,-2.335602,24.82873,-42.69844
127,True,114,92,8706,63.77246,43.26547,0.04387778,0.8070176,2.735733,-2.781013,2.856461,-4.504898,43.5242,-53.62711
128,True,115,93,3434,72.56039,41.98131,0.0,0.8086957,3.292168,-68.22951,5.033417,-67.69309,43.73353,-6.315094
129,True,115,93,20000,0,37.92966,0.043,0.8086957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
130,True,116,94,11000,67.77991,22.44324,0.4458182,0.8103448,3.279831,-2.971031,4.130959,-4.404915,48.12027,-55.97022
131,True,117,95,6224,20.12526,46.81253,0.0,0.8119658,63.51305,-24.24334,62.43459,-25.394,51.78604,-8.316734
132,True,118,96,406,14.73853,16.87471,0.0,0.8135593,10.07287,-28.99398,9.611748,-27.2445,23.10048,-21.30567
133,True,119,97,1366,47.72013,26.64648,0.0,0.8151261,3.313217,-68.22997,4.879913,-67.40513,52.4169,-63.23685
134,True,119,97,20000,0,33.59986,0.0843,0.8151261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
135,True,120,97,4580,4.347969,28.8174,0.09912664,0.8083333,20.50352,-20.51223,22.08183,-19.71586,17.87502,-20.81467
136,True,121,98,12270,35.40822,34.97336,0.05232274,0.8099173,2.782135,-2.786179,2.962204,-4.562042,6.479477,-39.79437
137,True,122,99,4560,57.79279,27.55907,0.2355263,0.8114754,68.61813,-62.99117,66.89853,-62.82585,9.229401,-59.04723
138,True,123,99,16312,2.081596,42.35463,0.04279058,0.8048781,60.97147,-34.83356,59.65884,-33.93013,61.53506,-33.02862
139,True,124,100,15570,27.30433,43.85449,0.04881182,0.8064516,2.896103,-2.793213,3.219498,-4.508095,22.65697,-23.68279
140,True,125,101,13802,51.44447,43.39283,0.05651355,0.808,68.61676,-2.176636,66.86105,-2.362862,48.44343,-50.39694
141,True,126,102,8740,39.98326,39.74951,0.05697941,0.8095238,68.62437,-2.14418,66.91838,-2.29776,42.57681,-34.01643
142,True,127,103,6752,26.72536,28.11762,0.1978673,0.8110236,68.64398,-2.287308,66.9194,-2.403542,43.17729,-14.6715
143,True,128,104,5240,30.38338,38.87405,0.004580153,0.8125,2.705147,-2.817917,3.016083,-4.551826,33.39616,-4.95726
144,True,129,105,5654,19.52965,48.9946,0.0,0.8139535,68.62161,-3.515938,66.9021,-3.841232,67.0748,-23.36987
145,True,130,106,18336,12.01479,10.70599,0.7389834,0.8153846,3.699524,-4.746338,5.472557,-4.001923,17.43301,-5.139977
146,True,131,107,6436,35.69789,22.66149,0.2454941,0.8167939,3.29203,-68.2276,5.035965,-67.72137,40.53698,-63.98213
147,True,132,108,6936,58.72952,23.96607,0.2151096,0.8181818,68.60828,-68.1542,66.95244,-67.44828,23.12325,-28.35717
148,True,133,109,1394,62.33078,41.41865,0.0,0.8195488,68.67899,-3.33419,66.90521,-3.286659,4.631348,-5.949524
149,True,134,110,5966,62.53727,27.76513,0.2430439,0.8208955,68.63757,-2.294632,66.89056,-2.503372,39.58002,-58.76198
150,True,135,111,4960,30.15873,24.77695,0.1532258,0.8222222,68.60576,-68.13417,67.02905,-67.42963,38.72682,-57.01284
151,True,136,111,2766,3.390693,29.08686,0.1713666,0.8161765,28.57198,-29.87538,28.49561,-31.71178,31.58286,-33.1133
152,True,137,112,3984,39.34386,48.91869,0.0,0.8175182,3.295715,-2.488174,4.932091,-3.041687,43.12366,-12.48973
153,True,138,112,1570,3.596824,28.92557,0.143949,0.8115942,42.44885,-16.70264,43.9154,-16.65426,40.32021,-16.76284
154,True,139,113,8992,54.42695,36.88135,0.05627224,0.8129497,3.291725,-2.468292,5.043343,-2.959389,9.331619,-57.21678
155,True,139,113,20000,0,42.00764,0.0,0.8129497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
156,True,140,114,13730,36.51989,26.20136,0.1745084,0.8142857,68.62277,-2.156998,66.86444,-2.309525,43.85091,-30.66478
157,True,141,115,2122,50.42633,51.21763,0.0,0.8156028,69.15445,-67.92567,69.02185,-66.20518,23.05981,-45.46181
158,True,142,116,3090,34.92488,24.58237,0.0,0.8169014,3.27758,-67.89785,4.753395,-66.95463,8.671776,-32.25106
159,True,143,117,11884,34.35422,25.0585,0.205823,0.8181818,68.04071,-65.63458,66.10854,-66.22972,54.24324,-33.99021
160,True,144,117,10468,3.637127,44.06345,0.07661445,0.8125,58.33249,-26.24807,57.65175,-27.46391,60.27048,-24.94004
161,True,144,117,20000,0,10.012,0.7304,0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
162,True,145,117,2194,6.666632,20.96952,0.4740201,0.8068966,58.62456,-39.13262,59.45236,-40.58999,54.2534,-44.76191
163,True,146,118,16960,58.36705,46.42021,0.0317217,0.8082192,68.94922,-2.80558,68.45972,-4.558617,40.48302,-55.78364
164,True,147,119,2606,34.1738,33.22415,0.0,0.8095238,54.97289,-46.41433,53.01584,-45.99983,32.47997,-18.68472
165,True,148,120,10256,65.07087,29.13941,0.09984399,0.8108108,68.59637,-58.11267,67.1436,-59.1254,17.7062,-16.81512
166,True,149,121,12706,41.89572,45.03869,0.009286951,0.8120806,2.704018,-2.817795,2.992477,-4.490089,23.5377,-41.00184
167,True,150,121,8162,8.437601,22.14721,0.5567263,0.8066667,3.306252,-3.57515,4.954735,-3.046761,13.05897,-5.392654
168,True,151,121,4140,3.647325,13.3432,0.5381643,0.8013245,43.61191,-67.8826,43.29338,-66.44422,46.82925,-67.33734
169,True,152,121,312,4.360094,13.33033,0.3846154,0.7960526,52.20631,-60.22289,50.52777,-59.49562,54.70032,-60.76036
170,True,153,122,8430,14.29915,28.08997,0.09632266,0.7973856,3.06498,-67.90996,3.680138,-66.19407,17.35123,-62.00394
171,True,154,123,1968,25.04444,10.49222,0.6849594,0.7987013,68.60921,-68.15877,67.02341,-67.37605,48.11716,-50.953
172,True,155,124,1636,85.85828,58.37401,0.0,0.8,68.59857,-59.17338,67.00259,-59.9579,3.240067,-2.46048
173,True,156,124,3180,5.199943,33.42431,0.2283019,0.7948718,3.290291,-5.137283,4.384315,-3.681671,9.581551,-3.841156
174,True,157,125,7144,46.62256,40.43209,0.0,0.7961783,68.62207,-2.159126,66.89978,-2.312576,39.65262,-40.144
175,True,158,126,3024,30.66065,26.39463,0.0,0.7974684,68.51245,-67.88065,67.0683,-66.92796,38.68086,-55.34332
176,True,159,127,5456,57.24944,28.83019,0.1664223,0.7987421,3.290878,-68.2651,5.041046,-67.79002,54.50034,-38.95924
177,True,160,127,3070,1.024155,22.64153,0.3485342,0.79375,68.62709,-2.627831,66.93256,-3.310051,66.67154,-2.320625
178,True,161,128,5776,37.32624,24.28567,0.3646122,0.7950311,68.59616,-65.17131,67.09125,-66.14436,60.65359,-29.37791
179,True,162,128,1984,5.699198,9.644812,0.7469758,0.7901235,14.43711,-14.23953,16.22194,-13.91595,21.10365,-16.85693
180,True,162,128,20000,0,33.714,0.0157,0.7901235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
181,True,163,128,5506,2.153552,30.69375,0.08281875,0.7852761,19.94316,-56.61812,20.51014,-54.9579,21.69771,-53.16139
182,True,164,129,8666,26.37176,37.99385,0.0,0.7865854,68.97476,-67.90849,68.55954,-66.14961,53.76266,-44.32191
183,True,165,130,6022,39.82711,41.28489,0.07107273,0.7878788,68.61961,-2.159897,66.89032,-2.346901,57.23343,-40.98512
184,True,166,131,5322,57.69865,42.41518,0.0,0.7891566,3.313957,-2.549774,4.789421,-3.61628,16.84802,-60.04064
185,True,166,131,20000,0,28.76408,0.0813,0.7891566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
186,True,167,132,7304,50.67665,34.47911,0.0,0.7904192,57.59164,-39.12001,56.51074,-40.48071,5.929222,-37.37722
187,True,168,133,5464,54.36375,39.09328,0.08089312,0.7916667,2.843384,-2.792068,3.144745,-4.527168,50.3053,-31.56818
188,True,169,133,1484,4.13863,31.63367,0.1401617,0.7869822,22.94967,-41.16291,24.46506,-40.2483,20.69651,-41.95842
189,True,170,133,2536,4.529966,9.061689,1.0,0.7823529,68.62845,-68.13737,66.95111,-67.54609,62.98468,-65.36031
190,True,171,134,1794,39.42045,26.64594,0.0,0.7836257,39.40105,-67.88425,40.11468,-66.30704,64.14929,-35.06118
191,True,172,135,4214,44.77826,9.509948,0.8296156,0.7848837,23.20625,-67.85301,22.77866,-66.19032,49.82722,-30.50503
192,True,173,136,13916,11.80979,13.42025,0.6086519,0.7861272,38.11523,-39.10261,39.02568,-37.56461,47.84363,-29.70872
193,True,174,137,1974,53.88166,50.72327,0.0,0.7873563,3.281296,-2.612389,4.995819,-2.366005,50.10957,-31.82587
194,True,174,137,20000,0,40.06218,0.055,0.7873563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195,True,175,138,15876,44.99972,39.46238,0.0,0.7885714,3.307571,-68.49001,5.0438,-68.18974,48.29418,-55.76891
196,True,176,139,3024,54.3022,31.47402,0.0978836,0.7897727,41.57907,-13.9557,42.33887,-15.59038,7.403969,-57.1628
197,True,177,140,2122,25.87159,30.41582,0.0,0.7909604,68.63846,-67.96844,67.07062,-67.1301,50.99542,-46.86067
198,True,178,141,6624,28.6824,35.59836,0.0,0.7921348,68.92889,-2.795662,68.47403,-4.53109,49.96291,-26.43933
199,True,179,142,12478,18.40871,10.74631,0.77272,0.7932961,28.78848,-16.06747,28.21017,-17.70323,45.47395,-24.09332
200,True,180,143,6932,56.1414,37.12046,0.04154645,0.7944444,68.6597,-2.247475,67.05598,-2.370483,65.08838,-58.47719
201,True,181,144,3696,47.81188,38.05546,0.0,0.7955801,3.291862,-2.467888,5.007668,-2.977455,43.3064,-31.59713
202,True,182,144,9036,1.058132,27.53035,0.1162019,0.7912088,36.52943,-50.77415,38.11818,-51.61124,37.42144,-52.4076
203,True,183,145,990,13.78136,24.47346,0.0,0.7923498,13.66317,-20.60713,14.99203,-21.87255,25.50355,-30.78463
204,True,184,146,11406,40.56928,14.14268,0.7348764,0.7934783,69.15027,-67.91499,68.88072,-66.15784,43.42577,-34.56943
205,True,185,146,14386,4.018714,37.90454,0.09384123,0.7891892,42.50847,-67.93106,42.88191,-66.15086,46.65602,-67.52898
206,True,186,147,5538,69.57291,43.82735,0.0,0.7903226,68.6474,-68.14458,66.89258,-68.1363,18.99361,-17.67794
207,True,187,148,2854,49.82264,32.87848,0.0,0.7914438,13.43559,-23.1223,14.27618,-24.25015,63.70836,-18.0248
208,True,188,148,12190,7.73756,14.32793,0.6746513,0.7872341,3.43219,-2.788277,4.632462,-4.016289,4.27504,-11.74422
209,True,189,148,12826,1.098132,38.60904,0.04272571,0.7830688,3.29834,-67.42204,5.038956,-67.18582,5.317047,-68.24802
210,True,190,149,1674,18.01798,31.13018,0.0,0.7842105,68.59906,-39.59112,66.98932,-40.31545,51.2693,-31.51122
211,True,191,150,2538,57.07076,47.26583,0.0,0.7853403,68.63419,-2.548172,66.88643,-2.685257,63.2308,-59.63863
212,True,192,151,3612,80.91042,44.28517,0.1218162,0.7864583,5.148788,-67.90125,3.762741,-66.73158,67.5004,-16.89217
213,True,193,152,3304,47.41154,43.18478,0.0,0.7875648,68.62878,-2.787918,68.66864,-4.543907,21.25876,-4.147545
214,True,194,152,12246,3.082412,31.33838,0.04915891,0.7835051,36.1521,-14.54956,34.6081,-15.47054,37.69037,-15.47093
