epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
225,True,207,179,3962,74.20271,32.56578,0.2645129,0.8647343,68.60526,-68.14138,67.18423,-67.16374,12.35229,-17.16912
226,True,208,179,7418,10.34082,26.5249,0.3755729,0.8605769,68.47531,-67.9274,68.45071,-66.1906,60.86708,-59.16467
227,True,209,180,6106,66.82516,25.41092,0.287586,0.861244,68.38623,-67.87353,67.33382,-66.72495,22.54327,-17.13279
228,True,209,180,20000,0,22.25436,0.3537,0.861244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
229,True,210,181,8318,10.92244,16.19562,0.465737,0.8619047,10.75883,-17.72464,12.44103,-17.92594,22.26293,-22.70396
230,True,211,182,2428,45.07927,40.17896,0.0,0.8625593,3.175842,-2.831833,4.698906,-3.602547,46.14513,-21.32898
231,True,212,183,4638,42.62067,40.63073,0.0,0.8632075,68.83266,-2.816231,67.82077,-4.167389,37.0791,-33.68765
232,True,213,184,3196,55.23096,30.5727,0.0,0.8638498,3.28759,-5.470139,5.025925,-5.266739,53.06903,-32.51119
233,True,214,185,2148,17.1458,21.26816,0.1750465,0.864486,68.98779,-47.07246,68.7179,-45.26571,54.23991,-36.08195
234,True,215,186,8722,60.39413,30.49879,0.2011007,0.8651163,3.201553,-67.91023,4.359505,-66.74953,43.17972,-20.48592
235,True,216,187,10356,64.06741,30.41343,0.099073,0.8657407,3.314232,-24.19463,4.857323,-23.39671,57.3,-60.19875
236,True,217,188,4276,52.57081,29.85105,0.1173994,0.8663595,20.59824,-47.82522,22.24628,-48.62646,63.24626,-15.72222
237,True,218,189,2414,70.2084,51.14839,0.0,0.8669725,68.58638,-27.5488,67.27754,-27.08728,8.627716,-65.6799
238,True,219,190,1840,45.13073,28.65387,0.0,0.8675799,28.20033,-68.46711,30.00326,-68.41878,56.14984,-31.63454
239,True,220,190,7816,10.96567,16.78015,0.6125895,0.8636364,66.63293,-2.998405,67.23225,-4.420944,61.16115,-13.55176
240,True,221,191,10944,11.28421,6.286602,0.8792032,0.8642534,18.48666,-37.99963,19.08917,-36.28801,23.41837,-25.86738
241,True,222,192,12592,10.9107,12.78253,0.6254765,0.8648649,34.01674,-67.93661,35.54002,-66.93755,38.59711,-56.46463
242,True,223,193,2068,41.71917,42.60216,0.0,0.8654708,54.09666,-53.46706,53.98738,-51.76812,24.13254,-22.62801
243,True,224,194,4292,46.05595,48.71034,0.0,0.8660714,42.89177,-67.89363,41.7851,-66.51354,63.31879,-25.80184
244,True,225,195,3136,34.95383,47.40353,0.0,0.8666667,68.59641,-67.61597,67.46634,-66.25031,49.59308,-36.21258
245,True,226,196,4344,49.74273,43.18981,0.0,0.8672566,25.57732,-67.8823,24.64984,-66.36967,41.64505,-19.62081
246,True,227,197,4974,61.78952,33.52065,0.150382,0.8678414,68.50531,-67.88295,67.69009,-66.46915,44.58212,-9.163445
247,True,228,197,4850,5.509212,18.96632,0.4540206,0.8640351,3.342072,-21.16423,4.785583,-20.19765,10.16931,-19.03176
248,True,229,198,6412,25.20383,55.9022,0.0,0.8646288,37.47749,-67.91296,37.80707,-66.17408,23.21474,-45.62427
249,True,230,199,6772,47.66614,31.46682,0.0,0.8652174,40.94591,-67.93288,41.0209,-66.17287,22.87381,-22.09634
