epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
22,True,20,18,1058,40.77989,38.55828,0.0,0.9,68.88068,-66.73672,67.83368,-65.05978,43.38404,-32.42315
23,True,21,19,17480,75.44972,37.61625,0.01910755,0.9047619,67.92322,-2.177376,65.90045,-2.287445,4.761269,-46.49866
24,True,21,19,20000,0,38.42823,0.0,0.9047619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25,True,22,20,5194,42.50412,35.5268,0.0,0.9090909,3.277962,-68.35858,5.042168,-68.07533,44.25012,-51.66603
26,True,23,21,5958,42.88164,46.92271,0.0,0.9130435,68.62271,-67.91515,66.89519,-68.2048,59.27461,-26.0061
27,True,24,21,934,2.821365,22.05946,0.3447537,0.875,30.55316,-53.33176,32.4174,-53.28768,30.1022,-51.67545
28,True,25,22,1552,34.04875,46.58986,0.0,0.88,57.16248,-11.26344,55.47162,-12.36355,50.68636,-46.07396
29,True,26,23,11480,41.65933,43.0017,0.08118467,0.8846154,67.9761,-68.46346,66.03528,-68.19512,58.71832,-27.18378
30,True,27,24,2622,35.51517,26.01257,0.1548436,0.8888889,67.83838,-67.62118,65.90855,-67.52962,54.47897,-33.90462
31,True,28,24,8636,1.024963,45.17912,0.1333951,0.8571429,46.67169,-60.60026,45.07043,-59.804,45.66322,-58.96786
32,True,29,25,4464,63.79036,49.77724,0.0,0.862069,68.88928,-2.792358,68.89651,-4.575951,20.0778,-45.63605
33,True,30,26,10502,44.0708,45.87952,0.03694534,0.8666667,2.743073,-2.781342,2.895752,-4.506088,44.35234,-19.45435
34,True,31,27,13080,43.38114,44.46595,0.03807339,0.8709677,69.08755,-2.780083,68.87225,-4.538795,40.56879,-37.41423
35,True,32,28,4512,71.43582,31.8849,0.2287234,0.875,2.736336,-67.32439,3.1091,-65.28991,46.88887,-8.841927
36,True,32,28,20000,0,26.83534,0.0626,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,True,33,29,10362,63.43549,33.31053,0.08704883,0.8787879,69.28255,-67.90997,69.05151,-66.1532,35.9351,-12.04868
38,True,34,30,5092,32.41485,17.46446,0.3695994,0.8823529,9.860153,-25.30317,11.27039,-23.94968,40.60945,-37.73162
39,True,35,31,8756,63.12989,46.47034,0.04248515,0.8857143,3.860535,-68.50462,5.715332,-68.34393,45.03442,-18.95505
40,True,36,32,7356,57.33741,35.05648,0.05111474,0.8888889,3.276825,-68.40239,5.014221,-68.14551,42.45088,-24.71755
41,True,37,33,8858,39.95193,21.77682,0.4296681,0.8918919,2.788361,-2.7855,3.041069,-4.481201,40.9399,-17.12012
42,True,38,34,758,33.83699,22.39541,0.0,0.8947368,34.96713,-11.06551,36.9344,-10.88124,64.63968,-30.30698
43,True,39,35,2870,62.33359,46.2471,0.1087108,0.8974359,68.62534,-2.137245,66.87695,-2.29277,68.67557,-64.6004
44,True,40,36,6170,29.53795,20.00299,0.2852512,0.9,68.62187,-2.519806,66.87274,-3.040024,56.16922,-30.56992
45,True,41,37,2978,45.05457,29.56107,0.0,0.902439,3.86599,-68.50717,5.826019,-68.35654,47.98462,-52.46723
46,True,42,38,6670,16.63818,29.57709,0.0,0.9047619,40.29961,-57.64132,39.14349,-56.28595,50.73004,-44.34552
47,True,43,39,18396,45.52678,32.37794,0.1899326,0.9069768,68.92722,-67.90641,68.405,-66.17535,55.86124,-22.41102
48,True,44,40,8490,63.51902,21.89908,0.4876325,0.9090909,69.25702,-67.90245,69.04449,-66.17678,37.05309,-11.30244
49,True,45,41,12440,22.2746,32.53491,0.2334405,0.9111111,4.075409,-2.222923,6.111938,-2.543152,18.61327,-20.97728
50,True,46,42,4158,18.10651,17.2441,0.2020202,0.9130435,35.39847,-37.09307,36.25252,-35.29523,24.74081,-21.31934
51,True,47,43,6332,59.56342,30.91681,0.05053696,0.9148936,68.25928,-2.815666,68.8652,-4.503128,13.49689,-26.46031
52,True,48,44,2570,27.99495,39.89434,0.0,0.9166667,67.8324,-2.186043,65.85803,-2.295563,59.38303,-29.5309
53,True,49,45,5446,63.59565,35.69696,0.0,0.9183673,69.27847,-67.90913,69.13417,-66.26453,36.75871,-11.52689
54,True,50,46,7234,28.90639,36.26537,0.06828864,0.92,68.25348,-2.816376,68.8537,-4.454735,43.40493,-18.16132
55,True,51,46,3424,3.896249,43.7298,0.07476635,0.9019608,3.317459,-6.336243,5.127487,-6.078148,3.320648,-9.529877
56,True,52,47,13446,38.68723,46.12902,0.0,0.9038461,2.715569,-67.25986,2.963814,-65.25534,17.29363,-29.32067
57,True,53,47,4644,2.989812,24.34655,0.1899225,0.8867925,69.09988,-67.42358,69.0627,-65.57253,68.6237,-62.61559
58,True,54,47,5460,3.571812,43.33392,0.1311355,0.8703704,3.50396,-12.46671,3.162308,-13.9547,4.526375,-10.65472
59,True,55,48,12266,58.21339,34.77738,0.1335399,0.8727273,4.115578,-67.88233,3.086815,-66.40016,53.39423,-37.11054
60,True,56,49,12458,46.04428,32.83736,0.03772676,0.875,68.64014,-68.38345,66.8869,-68.16853,46.00153,-27.13435
61,True,56,49,20000,0,38.35615,0.0,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,True,57,50,18660,69.96694,34.34681,0.07995713,0.877193,68.60129,-68.0911,67.02277,-67.31453,15.36763,-20.12254
63,True,58,50,7758,9.660224,18.88239,0.5034803,0.862069,3.296249,-2.468445,5.024384,-2.875427,14.01208,-6.414635
64,True,59,51,15712,89.29152,48.40142,0.0,0.8644068,68.62802,-68.39529,66.86768,-68.06522,3.239136,-5.420319
65,True,60,52,6324,54.66231,41.18912,0.06514864,0.8666667,69.11627,-67.92883,68.92747,-66.16512,28.22103,-29.68406
66,True,61,53,6432,77.16719,31.93913,0.09950249,0.8688524,68.59167,-2.7994,68.88379,-4.549881,4.32988,-46.82938
67,True,62,54,3776,63.37026,34.04059,0.0,0.8709677,67.96599,-2.301041,65.96707,-2.498703,68.68048,-65.81083
68,True,63,55,6498,11.49062,27.43517,0.2166821,0.8730159,3.928741,-68.52116,5.924118,-68.42633,17.41376,-68.29231
69,True,64,56,7382,28.5218,30.07387,0.05933351,0.875,69.1503,-2.799599,68.76349,-4.531738,44.35799,-19.28935
70,True,65,56,1676,4.770408,15.57812,0.3830549,0.8615385,68.78262,-67.91222,69.09535,-66.19096,68.59454,-61.4476
71,True,66,57,6810,69.07999,37.90435,0.1726872,0.8636364,69.19125,-3.376221,68.92865,-5.265244,5.925095,-33.59521
72,True,67,57,1960,4.098625,34.04311,0.1816327,0.8507463,19.83689,-21.40393,17.97063,-20.55334,22.06394,-20.76177
73,True,67,57,20000,0,26.54888,0.2258,0.8507463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74,True,68,58,2562,29.85783,32.47078,0.0,0.8529412,69.05487,-2.817787,68.43042,-4.44635,56.90515,-31.98957
75,True,69,59,3342,66.17763,47.01127,0.03231598,0.8550724,3.29895,-68.53407,5.03228,-68.27874,37.89172,-10.83553
76,True,70,59,1650,4.477632,26.2638,0.1078788,0.8428571,51.62471,-37.02668,52.47308,-38.86879,49.93193,-35.18217
77,True,71,59,7052,9.501996,13.27852,0.4753262,0.8309859,3.264038,-68.33742,5.023186,-68.35612,14.52197,-68.11739
78,True,72,60,14978,31.98343,37.82983,0.02323408,0.8333333,3.276184,-68.39799,5.023956,-68.15129,30.40957,-48.69687
79,True,73,61,4434,73.50017,52.19788,0.0,0.8356164,3.866714,-68.48894,5.742622,-68.25945,61.36661,-20.21571
80,True,74,62,5184,48.96756,35.31215,0.0150463,0.8378378,2.766098,-67.92596,2.917488,-66.24008,43.10069,-38.25703
81,True,75,62,994,2.151506,8.512337,0.7142857,0.8266667,57.27576,-38.86314,55.99249,-40.01497,54.32791,-41.37801
82,True,76,63,3908,29.55371,29.48089,0.0,0.8289474,4.080765,-23.38404,6.038109,-23.61714,33.01774,-35.68037
83,True,77,64,4048,23.22764,36.98246,0.05385375,0.8311688,68.59868,-66.75381,67.14059,-67.83793,47.58331,-55.30978
84,True,78,65,5642,40.60521,22.7598,0.1198157,0.8333333,67.82863,-40.31674,65.90973,-40.83153,25.75806,-46.88337
85,True,79,66,18464,59.84101,34.71659,0.00877383,0.835443,2.685257,-3.384102,2.842918,-5.341537,59.03885,-25.90666
86,True,80,67,1880,25.50525,25.00925,0.3393617,0.8375,19.85034,-47.02446,21.15015,-45.68171,43.77791,-33.9138
87,True,81,68,2028,42.77146,29.61563,0.0,0.8395061,3.273628,-68.41267,5.00972,-68.22063,19.17787,-27.8646
88,True,82,69,4418,60.02179,38.86403,0.0,0.8414634,67.53751,-2.365387,65.75073,-2.773735,27.2667,-48.83448
89,True,83,70,4204,86.86501,56.1451,0.0,0.8433735,68.06329,-68.27353,66.19363,-68.0751,7.593109,-3.954063
90,True,84,71,6064,49.72678,28.39797,0.1903034,0.8452381,68.76193,-2.822327,67.93121,-4.380898,30.52637,-37.14666
91,True,84,71,20000,0,39.16763,0.0356,0.8452381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92,True,85,72,7804,26.17521,37.67793,0.0,0.8470588,68.61942,-2.153671,66.88148,-2.375412,50.18285,-22.53042
93,True,86,73,5118,35.04262,16.46874,0.413052,0.8488372,68.63095,-68.25628,66.92221,-67.85216,54.89001,-34.94082
94,True,86,73,20000,0,29.69882,0.0342,0.8488372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95,True,87,74,3430,44.0248,23.85784,0.03965015,0.8505747,69.21436,-67.12476,69.05989,-65.0905,60.70743,-21.86561
96,True,88,75,6368,56.13599,42.25633,0.0,0.8522727,2.778999,-67.92036,3.020981,-66.15652,45.92874,-29.96151
97,True,89,76,7146,51.62386,30.79799,0.2362161,0.8539326,68.60583,-2.211586,66.93246,-2.505554,18.51996,-20.42842
98,True,90,77,8784,37.31972,25.33941,0.2342896,0.8555555,69.05591,-67.91307,68.70801,-66.15834,44.6226,-37.65234
99,True,91,77,15024,2.167282,16.67099,0.5452609,0.8461539,3.270554,-42.70955,4.972054,-42.81558,7.138489,-42.78285
100,True,92,78,7402,21.44768,36.0461,0.2450689,0.8478261,69.26254,-67.90245,69.02744,-66.142,69.10033,-44.69457
101,True,93,79,3346,59.03419,31.12856,0.2002391,0.8494624,3.315491,-3.633537,4.825974,-2.669395,62.09654,-16.98926
102,True,93,79,20000,0,15.91383,0.4557,0.8494624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,True,94,80,13664,62.97336,54.34153,0.0,0.8510638,69.17863,-67.92944,68.99741,-66.15366,6.050789,-67.98861
104,True,95,81,4328,37.88293,35.13916,0.0,0.8526316,49.57614,-42.04551,50.1076,-43.67082,20.83746,-19.62144
105,True,96,82,1542,58.10143,34.53564,0.2607004,0.8541667,68.04251,-68.32508,66.16306,-67.9436,38.21616,-17.0055
106,True,97,83,18388,54.46341,31.37506,0.02371112,0.8556701,68.83258,-67.89462,68.11655,-66.22693,28.17216,-29.20477
107,True,97,83,20000,0,17.54259,0.4256,0.8556701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
108,True,98,84,11072,40.57558,43.53795,0.06520954,0.8571429,69.12407,-2.784447,68.91389,-4.499367,41.1608,-34.09797
109,True,99,85,7728,44.88605,35.93375,0.0,0.8585858,2.845146,-2.782173,3.101372,-4.567986,43.77881,-23.54201
110,True,100,85,1676,2.471818,7.566212,0.7804296,0.85,27.86514,-2.807625,29.32697,-3.454857,27.01939,-4.316223
111,True,101,86,11134,28.54811,37.93522,0.0,0.8514851,69.24292,-2.806885,69.03986,-4.586227,44.10574,-18.48616
112,True,102,87,5716,51.8933,41.80517,0.06263121,0.8529412,2.643593,-2.802162,2.850235,-4.543747,54.30939,-11.24029
113,True,103,88,6162,42.69407,36.18378,0.0,0.8543689,3.937729,-2.244659,5.956978,-2.530045,48.05898,-9.613281
114,True,104,89,8692,50.44311,32.74028,0.2126093,0.8557692,68.62903,-2.371758,66.85724,-2.686905,18.618,-17.43362
115,True,105,90,2238,48.80785,21.68267,0.201966,0.8571429,68.04343,-2.821335,68.33127,-4.582123,27.77233,-31.73211
116,True,106,91,7454,22.55714,30.16755,0.0,0.8584906,2.76181,-2.782013,2.947945,-4.524994,19.59741,-19.74244
117,True,106,91,20000,0,42.87338,0.0,0.8584906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
118,True,106,91,20000,0,36.47325,0.0072,0.8584906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
119,True,107,91,2266,1.387988,22.99705,0.2303619,0.8504673,58.56683,-42.8385,58.40091,-41.064,57.13667,-41.63684
120,True,108,92,2496,30.8635,30.2121,0.0,0.8518519,46.28873,-60.13535,45.08782,-58.54176,56.33252,-29.79958
121,True,109,93,1634,61.20146,48.06294,0.0,0.853211,68.67654,-67.9165,67.88016,-66.31192,19.5738,-28.73421
122,True,110,94,3720,53.53193,37.72901,0.0,0.8545455,69.14392,-3.584633,68.75728,-5.575424,17.43674,-20.80212
123,True,111,95,6066,42.88229,30.8476,0.1529838,0.8558559,2.948509,-67.90323,3.420616,-66.20444,21.23058,-27.19605
124,True,112,95,10658,3.268803,51.24964,0.09589041,0.8482143,68.16458,-67.90087,66.37643,-68.11476,68.6727,-65.78835
125,True,113,96,11716,45.86189,25.71169,0.1976784,0.8495575,2.776161,-67.92333,2.962402,-66.16626,46.41457,-51.49856
126,True,113,96,20000,0,42.36282,0.0,0.8495575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
127,True,114,97,5816,49.6128,55.00888,0.0,0.8508772,11.94926,-17.11641,12.95518,-18.88441,5.691917,-67.96207
128,True,115,98,8132,75.70524,42.45868,0.0,0.8521739,23.77061,-67.20052,23.67606,-65.19836,66.4234,-2.716797
129,True,116,99,3272,63.24303,30.83006,0.1075795,0.8534483,2.937057,-67.11988,3.415466,-65.22639,46.91655,-19.32198
130,True,117,100,7638,18.97589,20.66051,0.3838701,0.8547009,68.64453,-68.40656,66.87547,-68.2257,54.73224,-53.64819
131,True,118,101,13484,53.00936,25.00213,0.2798873,0.8559322,2.802635,-67.93423,2.970665,-66.15585,44.59177,-33.3293
132,True,119,101,2358,3.029536,16.25746,0.6149279,0.8487395,15.26185,-12.49454,16.81896,-13.19366,18.74195,-15.53457
133,True,120,102,6638,20.96317,23.93339,0.1202169,0.85,68.62408,-2.141296,66.88736,-2.31382,59.18019,-21.80817
134,True,121,103,2842,56.83527,38.89911,0.0,0.8512397,2.97023,-2.786194,2.815651,-4.522049,56.51289,-23.14506
135,True,122,104,4620,32.10618,34.76547,0.08787879,0.852459,69.12958,-2.785782,68.91978,-4.517372,40.91415,-20.21572
136,True,123,105,6864,54.36219,48.36704,0.001748252,0.8536586,68.63638,-2.320969,66.84589,-2.547112,20.52328,-30.99759
137,True,123,105,20000,0,42.66614,0.0049,0.8536586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
138,True,124,106,1438,23.12875,25.84318,0.0,0.8548387,28.31964,-35.89624,30.09486,-35.99973,50.95323,-45.99306
139,True,125,107,2876,38.42346,22.86503,0.3616134,0.856,22.11185,-3.523987,22.37772,-5.490616,12.85426,-42.7149
140,True,126,107,3842,2.168503,20.74482,0.4721499,0.8492063,3.283943,-2.449326,5.018585,-2.720856,6.928078,-3.747246
141,True,127,108,1988,37.1805,30.85301,0.0945674,0.8503937,40.47081,-57.4986,39.43803,-56.0802,15.00873,-28.05171
142,True,128,109,2414,26.60154,27.22066,0.0,0.8515625,69.07246,-67.9295,68.77734,-66.18717,46.60081,-51.49781
143,True,129,110,622,35.7987,37.48713,0.0,0.8527132,68.05353,-26.55725,66.18643,-26.89869,49.10441,-58.35887
144,True,130,111,7474,53.08762,36.77671,0.1204174,0.8538461,68.95029,-2.806389,68.42787,-4.447998,17.8226,-20.49122
145,True,131,111,4700,6.153749,10.46758,0.7276596,0.8473282,68.18387,-67.20564,68.32257,-65.17278,64.32608,-60.49583
146,True,132,112,3504,48.92469,32.69372,0.06735159,0.8484849,3.279442,-68.39497,5.010803,-68.38912,41.69983,-36.02502
147,True,133,113,6456,26.98202,38.12691,0.0,0.849624,2.784554,-2.785126,2.980522,-4.481499,23.55096,-21.94118
148,True,133,113,20000,0,38.81105,0.0,0.849624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
149,True,134,114,1054,55.91306,42.29956,0.0,0.8507463,67.61266,-3.030983,67.56995,-4.717606,54.91679,-59.17974
150,True,135,115,7244,55.90252,49.27206,0.0,0.8518519,3.291054,-68.55954,5.017349,-68.32364,53.56659,-40.61091
151,True,136,116,6644,40.0405,20.32863,0.3597231,0.8529412,17.84676,-41.11589,19.43633,-42.3494,44.48439,-11.11103
152,True,137,117,19332,42.16467,22.28329,0.2255328,0.8540146,3.277351,-67.8531,4.7239,-66.82837,32.52891,-35.13185
153,True,138,118,9308,53.14186,21.55146,0.4935539,0.8550724,4.072838,-2.664894,6.148392,-2.794029,15.87663,-55.03682
154,True,139,119,5366,45.16789,25.11771,0.0,0.8561151,62.83102,-14.26398,62.83594,-16.23969,18.00488,-21.74552
155,True,140,120,15090,54.35154,19.23736,0.2906561,0.8571429,43.41284,-67.26063,43.72272,-65.31892,36.98296,-11.38688
156,True,141,121,6260,13.80873,25.87114,0.2277955,0.858156,69.11473,-2.789101,68.89108,-4.576447,57.16576,-11.86932
157,True,141,121,20000,0,33.04994,0.2235,0.858156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
158,True,141,121,20000,0,23.68162,0.3203,0.858156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
159,True,142,122,19330,30.66465,18.65877,0.4200724,0.8591549,2.721222,-67.25886,3.025925,-65.28877,22.30576,-41.44411
160,True,143,123,10234,18.04444,49.68777,0.0,0.8601398,68.05148,-2.205551,66.09241,-2.367355,61.08031,-19.70122
161,True,144,123,15378,4.203022,39.53455,0.07608271,0.8541667,28.94707,-3.409523,30.65333,-2.77623,26.73126,-4.283943
162,True,145,124,6502,53.28576,37.15195,0.06767149,0.8551724,2.930641,-2.801231,3.35437,-4.550468,44.66955,-38.20113
163,True,146,125,6264,38.79199,42.71071,0.0,0.8561644,69.26744,-67.90444,69.05762,-66.15425,46.40129,-34.66696
164,True,147,126,9686,56.94807,15.45346,0.6582696,0.8571429,68.63576,-68.41122,66.84924,-68.24456,26.8733,-27.68663
165,True,148,127,3154,53.22058,28.41459,0.1642359,0.8581081,3.808594,-17.13776,5.668442,-17.50627,51.90987,-43.85315
166,True,149,128,3560,68.84556,40.66697,0.0,0.8590604,3.877388,-65.89272,5.768959,-66.31705,45.05827,-9.783577
167,True,149,128,20000,0,35.13078,0.1623,0.8590604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
168,True,150,129,2770,70.86724,38.29734,0.0,0.86,68.03537,-37.81703,66.04967,-38.10125,3.218819,-5.322815
169,True,151,130,9272,18.00968,23.94469,0.1665229,0.8609272,69.04172,-3.44297,68.69453,-5.42939,67.24057,-23.37996
170,True,152,131,3134,89.14731,60.7275,0.0,0.8618421,3.289879,-4.754318,4.448708,-3.317627,68.69489,-65.12109
171,True,153,132,4460,60.52258,38.63409,0.0,0.8627451,69.22148,-67.12735,69.12039,-65.1729,39.97116,-12.13278
172,True,154,133,7138,65.23807,37.16474,0.0,0.8636364,4.002121,-68.5121,6.012161,-68.37478,37.35445,-11.15902
173,True,155,134,1834,24.32904,25.43882,0.129771,0.8645161,40.83578,-12.19643,42.16451,-11.06138,54.11324,-32.25404
174,True,156,135,2758,55.82788,29.63352,0.0,0.8653846,67.74258,-67.19376,66.93062,-65.37011,42.40727,-15.21724
175,True,157,136,3252,48.1807,44.22701,0.0,0.8662421,3.289055,-67.97925,4.838943,-67.09876,18.99959,-21.0465
176,True,158,137,4038,65.30307,57.28052,0.0,0.8670886,68.68564,-2.793152,68.51022,-4.552338,3.221825,-5.935806
177,True,159,138,12440,23.38983,20.28609,0.2533762,0.8679245,69.22107,-67.33701,68.99966,-65.40806,68.86026,-42.01886
178,True,160,139,16008,47.23494,27.21685,0.2456272,0.86875,3.27832,-68.37811,5.008362,-68.0777,40.74762,-37.1947
179,True,161,140,11660,48.81681,41.52913,0.0,0.8695652,69.14188,-2.795982,68.79147,-4.563164,22.26479,-19.33921
180,True,162,141,16612,42.78377,25.91341,0.1419456,0.8703704,2.716248,-67.10899,2.989204,-65.10565,23.58778,-27.60775
181,True,162,141,20000,0,19.3628,0.445,0.8703704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
182,True,163,141,1282,1.316122,21.85425,0.2901716,0.8650306,18.45568,-39.02671,20.22254,-39.36389,19.6898,-40.56731
183,True,164,142,6328,47.47658,32.55988,0.0,0.8658537,68.90179,-2.806618,68.36531,-4.535179,24.89481,-23.62246
184,True,165,143,5208,49.1817,34.77025,0.008448541,0.8666667,3.274513,-2.298073,4.962341,-2.53492,49.17824,-24.06796
185,True,166,144,5444,74.25105,37.02817,0.0,0.8674699,3.315613,-68.42124,4.460403,-67.94234,50.77893,-9.909698
186,True,167,145,12226,72.45246,22.99396,0.391788,0.8682635,68.79941,-2.794106,68.82846,-4.476204,7.796158,-43.51958
187,True,168,146,18230,26.47462,19.90407,0.3392211,0.8690476,68.47316,-67.54736,67.94279,-65.67921,45.58398,-51.50391
188,True,169,147,3386,33.33113,28.28262,0.1701122,0.8698225,3.876907,-23.89051,5.858223,-24.38217,36.63904,-11.59531
189,True,170,148,3096,38.28716,24.19639,0.1757106,0.8705882,20.10096,-46.87626,21.6816,-45.62758,56.84634,-30.48368
190,True,171,149,3672,34.13679,23.09996,0.07843138,0.871345,68.86011,-2.806824,68.27693,-4.51123,44.85992,-29.34914
191,True,172,150,5474,11.58183,22.38443,0.2528316,0.872093,3.949295,-68.48493,5.987526,-68.33043,17.35211,-66.09982
192,True,173,151,5128,30.32971,32.6526,0.04173167,0.8728324,23.56655,-67.32022,24.04935,-65.44975,47.23816,-45.90087
193,True,174,152,8092,41.0076,27.71507,0.08848245,0.8735632,20.31433,-3.455559,20.63268,-5.465935,6.561623,-43.98365
194,True,175,153,7228,58.0335,33.43263,0.1358605,0.8742857,3.277306,-68.36377,5.050415,-68.09467,40.75908,-22.34869
195,True,176,154,3294,58.57108,50.45596,0.0,0.875,68.62302,-68.29555,66.85468,-67.8731,40.35063,-15.64242
196,True,177,155,14852,43.12391,42.68599,0.0,0.8757062,2.729988,-67.18748,2.943268,-65.23282,26.51772,-29.12443
197,True,178,156,6186,51.74207,39.71436,0.0,0.8764045,68.05008,-68.49309,66.01938,-68.34818,40.55096,-23.30885
198,True,178,156,20000,0,21.37984,0.3481,0.8764045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
199,True,179,157,11092,55.35919,42.04745,0.0,0.877095,69.24164,-2.807953,68.99832,-4.556534,50.59058,-56.76502
200,True,179,157,20000,0,43.67936,0.0,0.877095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
201,True,180,157,1192,1.060101,10.17158,0.6577181,0.8722222,3.278641,-3.347519,5.025108,-3.760452,5.035217,-2.700554
202,True,181,157,7260,1.281382,24.22788,0.1110193,0.8674033,68.5965,-63.96118,67.0264,-64.802,67.97787,-65.65929
203,True,182,157,4762,2.207818,34.22758,0.2834943,0.8626373,69.15332,-2.800468,68.8163,-4.508865,68.06775,-6.585495
204,True,183,158,2002,14.11983,40.07108,0.0,0.863388,58.84439,-41.91584,58.29619,-40.31329,55.20187,-54.08918
205,True,183,158,20000,0,37.18827,0.0222,0.863388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
206,True,184,159,12074,34.85726,21.20459,0.1043565,0.8641304,3.572815,-3.517502,3.28067,-5.50058,37.71266,-10.92723
207,True,185,160,2742,59.96896,53.37902,0.0,0.8648649,3.271339,-2.256409,5.020805,-2.393944,48.9142,-43.25439
208,True,186,160,938,1.278955,10.73245,0.5287846,0.8602151,39.67152,-42.09825,41.43997,-41.8524,40.98135,-40.65859
209,True,186,160,20000,0,40.60077,0.0446,0.8602151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
210,True,187,161,2196,50.49323,36.70748,0.0,0.8609626,69.04971,-2.781479,68.76714,-4.508492,50.53215,-51.59344
211,True,188,162,2066,46.09883,36.2616,0.1084221,0.8617021,69.18976,-3.586067,68.93739,-5.583817,47.1284,-46.19721
212,True,189,163,9848,38.6851,30.6818,0.1647035,0.8624339,68.6384,-68.3261,66.8634,-68.0493,51.29286,-32.63711
213,True,190,164,2416,58.53309,58.33391,0.0,0.8631579,3.28299,-2.508614,5.019714,-2.599915,54.55524,-33.78118
214,True,191,165,9920,32.05817,26.38798,0.04012097,0.8638743,56.2827,-45.20774,54.73694,-44.32852,54.97615,-12.27171
