epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
21,True,22,20,690,75.48591,80.02976,0.0,0.9090909,4.560699,-56.12749,6.553078,-56.70081,67.89801,-12.71307
22,True,23,21,2376,28.46395,37.86562,0.0,0.9130435,4.225067,-67.18272,6.199829,-66.5388,21.45396,-42.50795
23,True,24,22,66,33.00977,33.00041,0.0,0.9166667,5.919716,-58.04243,7.891922,-58.73348,9.322769,-25.7551
24,True,25,23,5062,54.30775,48.98896,0.0,0.92,21.37157,-53.58539,19.36224,-53.95292,65.50995,-25.32217
25,True,26,24,4292,31.96469,44.9025,0.0,0.9230769,34.85965,-14.41041,33.9978,-16.05096,63.05246,-2.725754
26,True,27,25,9572,48.15435,29.50228,0.06644379,0.9259259,14.77325,-5.549904,16.69971,-6.224182,62.4931,-21.11697
27,True,28,26,10844,49.68273,37.61771,0.06565843,0.9285714,34.81857,-53.5195,35.86674,-51.78566,14.18941,-7.081467
28,True,29,27,5522,32.69685,47.45453,0.0,0.9310345,16.81893,-8.246208,16.56153,-10.24541,48.41553,-2.86937
29,True,30,28,9576,17.8264,31.17631,0.2426901,0.9333333,52.35832,-20.45748,50.66577,-21.62168,38.80183,-8.31675
30,True,31,29,5220,30.59048,40.71303,0.0,0.9354839,23.57573,-3.926315,23.13513,-5.962761,21.52774,-36.51068
31,True,32,30,12766,44.99996,40.28913,0.2461225,0.9375,27.44555,-50.29928,26.4596,-48.49854,68.69472,-64.02865
32,True,33,31,768,35.09248,37.0472,0.0,0.9393939,40.3508,-35.40873,38.60371,-34.26152,61.71259,-60.67095
33,True,34,31,7148,8.59919,35.36596,0.06463347,0.9117647,4.277908,-17.00197,5.599442,-18.57301,11.13883,-25.14975
34,True,35,32,11430,28.52535,39.97933,0.04304462,0.9142857,35.59635,-4.184464,36.67249,-5.763191,64.27213,-12.9708
35,True,36,33,5944,23.19489,26.66441,0.1864065,0.9166667,53.54001,-45.20257,54.27689,-43.90528,33.01405,-34.63738
36,True,37,34,4988,36.00352,13.37725,0.5649559,0.9189189,40.7272,-46.17226,39.06676,-47.38233,3.161324,-44.72849
37,True,38,35,7560,34.43185,18.83761,0.4468254,0.9210526,3.662315,-23.8222,5.624031,-23.17361,22.59054,-53.13506
38,True,39,35,4150,2.43003,12.24316,0.5571085,0.8974359,67.21497,-66.70669,66.36334,-64.88495,66.99992,-62.54028
39,True,40,36,2616,16.45674,28.65214,0.0,0.9,52.04608,-23.49232,50.114,-22.77798,53.14503,-38.95296
40,True,41,37,3888,26.98269,23.83807,0.1676955,0.902439,12.17072,-67.63466,11.31357,-66.12193,31.40421,-48.111
41,True,42,38,292,24.65573,27.04448,0.0,0.9047619,68.22917,-25.98386,67.38644,-27.73975,58.40591,-4.77771
42,True,43,39,4844,28.02537,43.3075,0.0,0.9069768,17.56444,-43.74178,19.35057,-42.68634,7.167999,-67.92472
43,True,44,40,3014,49.75386,43.17484,0.0,0.9090909,17.26232,-40.97793,18.68527,-41.44677,59.99309,-13.71394
44,True,45,41,10886,39.93419,28.20999,0.1971339,0.9111111,3.017349,-66.93527,3.998505,-65.13816,8.868324,-25.50302
45,True,46,41,3562,10.6497,13.28934,0.5508142,0.8913044,50.63187,-17.70771,48.93397,-18.4437,54.26089,-9.223083
46,True,47,42,18794,34.56799,34.65561,0.05139938,0.893617,67.82208,-14.61533,65.75647,-14.81831,37.67604,-34.9785
47,True,48,43,3160,37.33847,34.88965,0.0,0.8958333,55.9411,-4.114845,55.7049,-6.176743,20.50478,-18.63117
48,True,49,44,9266,49.0154,46.32459,0.0,0.8979592,39.82439,-57.18074,38.42677,-55.72237,42.48627,-6.875366
49,True,50,45,1352,36.96469,25.56542,0.1893491,0.9,26.28252,-19.4128,24.81454,-20.81857,61.75516,-22.15257
50,True,51,46,2362,16.48568,29.45581,0.0,0.9019608,4.074585,-17.69719,6.100517,-18.11521,12.00334,-2.723579
51,True,52,47,8996,55.35674,30.12023,0.06647399,0.9038461,17.29335,-65.82713,18.23494,-65.18913,21.94766,-9.957069
52,True,53,47,7064,0.837158,28.37431,0.1469422,0.8867925,30.91177,-52.72643,30.51482,-50.88364,29.71099,-51.11745
53,True,54,48,5856,41.02793,34.97587,0.0,0.8888889,15.14449,-27.57921,15.82101,-25.634,45.68593,-53.76541
54,True,55,49,2608,60.45973,39.25085,0.0,0.8909091,5.46711,-20.04424,6.2416,-21.35893,64.65262,-36.9644
55,True,56,49,10010,0.7733872,17.09227,0.4235764,0.875,49.85986,-26.48567,50.94806,-24.97969,51.58502,-25.41815
56,True,57,50,6732,22.83769,26.36872,0.2257873,0.877193,53.82086,-40.1952,52.53592,-39.90409,68.68301,-56.05407
57,True,58,50,3688,0.8992091,21.90271,0.2033623,0.862069,36.75427,-7.442001,38.38227,-8.240051,38.19762,-9.120056
58,True,59,51,3204,28.87486,29.32055,0.0,0.8644068,34.13284,-65.6579,35.65723,-66.78299,63.52698,-59.23214
59,True,60,52,12322,48.91751,48.45648,0.01850349,0.8666667,18.10483,-41.13216,19.41718,-42.67641,56.43108,-10.69368
60,True,61,53,10484,74.0973,48.33954,0.0,0.8688524,23.59751,-66.87083,24.15176,-64.86236,64.54826,-2.745277
61,True,62,54,3824,14.06187,29.5575,0.08315899,0.8709677,40.78474,-41.73526,40.05589,-39.78623,30.97189,-50.51989
62,True,63,55,1746,68.3698,63.35233,0.0,0.8730159,61.38644,-29.78957,61.10275,-27.73195,5.823395,-67.96345
63,True,64,56,1110,58.67786,45.46856,0.0,0.875,33.47876,-4.896782,34.92078,-5.173775,27.33409,-63.35909
64,True,65,57,4768,16.69487,40.30377,0.0,0.8769231,39.49924,-31.09214,41.18494,-32.21086,51.7854,-45.10845
65,True,66,57,1982,0.8995031,20.68466,0.5338042,0.8636364,16.84262,-18.64997,18.08092,-20.00658,18.89098,-19.61557
66,True,66,57,20000,0,42.57623,0.0215,0.8636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67,True,67,57,8040,5.351256,36.9875,0.02835821,0.8507463,13.89619,-62.5828,15.89693,-62.26028,10.6013,-63.02938
68,True,68,58,3006,23.95326,17.05368,0.1576846,0.8529412,43.71858,-32.68422,45.75983,-32.37737,57.46144,-11.47703
69,True,69,59,1950,45.92009,42.08832,0.0,0.8550724,36.6908,-15.67022,35.8353,-16.99393,14.22455,-57.51091
70,True,70,59,3318,0.7395583,32.61227,0.2796866,0.8428571,68.20776,-26.17007,66.97025,-26.69002,66.52826,-26.0971
71,True,71,60,14820,33.30577,33.42076,0.07098515,0.8450704,55.63098,-12.66393,55.37439,-10.62556,53.98041,-43.90195
72,True,72,61,896,41.88346,38.10551,0.0,0.8472222,22.03867,-13.12372,21.1384,-14.93077,60.26486,-29.87542
73,True,73,62,13314,54.69141,25.42091,0.2552201,0.849315,36.91918,-5.145218,38.56505,-6.301956,23.12168,-58.76766
74,True,74,62,13078,1.095034,28.19718,0.1224958,0.8378378,60.96683,-27.61262,59.1991,-28.14551,58.33118,-27.47782
75,True,75,63,7670,44.36502,32.38429,0.05423729,0.84,7.761337,-19.02837,8.252998,-20.8782,51.40942,-31.16296
76,True,76,64,8778,42.96304,24.6668,0.2030075,0.8421053,23.75983,-53.19086,24.68024,-51.3768,20.95859,-8.575279
77,True,77,65,15324,49.56744,33.75757,0.1095014,0.8441558,66.18936,-14.93211,64.3183,-14.11643,30.88084,-50.70694
78,True,78,66,7720,41.84325,40.01441,0.07823835,0.8461539,54.2972,-5.66684,52.26204,-6.106644,40.67645,-46.314
79,True,79,67,8500,53.74268,34.87376,0.09905882,0.8481013,5.423943,-64.60415,7.475815,-64.94995,33.07702,-17.69725
80,True,80,68,3760,42.06524,44.2327,0.0,0.85,54.32907,-66.47604,55.21086,-64.79059,22.29068,-38.60385
81,True,81,69,1112,17.26607,28.85505,0.0,0.8518519,40.98409,-56.25227,40.78084,-54.18984,42.55725,-37.01559
82,True,82,69,3392,8.806,18.96655,0.2252358,0.8414634,54.67162,-22.10738,53.38992,-23.67796,60.12144,-29.355
83,True,83,70,2472,39.97344,46.8268,0.0,0.8433735,20.50072,-56.29284,21.17072,-54.52269,46.33398,-23.46355
84,True,84,71,1872,29.59794,36.49348,0.0,0.8452381,18.75005,-62.5144,20.52702,-61.39034,29.87169,-33.30692
85,True,85,71,9602,11.72454,34.7168,0.1728806,0.8352941,16.0295,-21.07589,17.88825,-20.1244,21.57729,-31.25329
86,True,86,72,6278,64.9071,47.09942,0.0,0.8372093,7.42762,-37.78335,8.227051,-35.86278,64.05826,-2.759941
87,True,87,72,5768,7.370814,31.61968,0.1650485,0.8275862,23.56539,-13.20041,21.63846,-13.90723,16.03366,-9.120384
88,True,88,73,11200,68.48927,36.5242,0.1967857,0.8295454,45.88683,-57.72538,47.54282,-57.72562,6.726913,-2.727928
89,True,89,74,3312,54.17151,32.62785,0.1243961,0.8314607,4.509293,-52.58408,3.978325,-53.9704,53.73062,-32.54055
90,True,90,75,2634,35.2208,30.29687,0.0,0.8333333,51.92355,-60.4912,53.92026,-60.41784,46.33876,-26.02271
91,True,91,76,12614,53.12436,38.68092,0.0,0.8351648,37.41281,-57.1655,38.95429,-57.76198,67.98001,-13.2681
92,True,92,77,9748,57.95567,39.7622,0.03734099,0.8369565,68.41025,-4.654602,67.44257,-5.378014,12.52064,-23.88269
93,True,93,78,4014,16.00824,20.07391,0.2162431,0.8387097,58.29971,-23.45168,58.42502,-25.48537,53.0755,-40.57319
94,True,94,79,720,49.59991,54.6191,0.0,0.8404256,44.67274,-11.92111,42.91959,-10.88737,65.68124,-54.95424
95,True,95,80,4436,41.97752,39.30963,0.0,0.8421053,7.569946,-56.31565,6.090706,-56.26419,47.64243,-50.30138
96,True,96,81,7300,66.35928,35.68848,0.04410959,0.84375,16.64517,-58.96566,15.01393,-59.19149,64.76901,-15.28272
97,True,97,82,4304,39.86982,23.25434,0.4837361,0.8453608,28.05011,-46.09061,26.0954,-45.91142,65.6297,-40.74997
98,True,98,83,17516,50.76228,31.7718,0.2239096,0.8469388,55.48381,-8.617104,53.87045,-9.877785,3.246025,-6.141205
99,True,99,83,4646,11.99127,31.91549,0.04390874,0.8383839,65.92058,-54.7459,66.40424,-55.99912,66.39346,-44.00785
100,True,100,84,1070,67.48834,60.27879,0.0,0.84,57.45694,-12.41695,56.03564,-10.92483,3.235146,-52.95793
101,True,101,84,6046,0.9747184,22.30795,0.2944095,0.8316832,21.39429,-35.65398,20.5213,-34.06047,21.23391,-33.39548
102,True,102,85,12860,83.62843,50.38171,0.0,0.8333333,11.63209,-65.04701,9.598862,-65.30498,65.07678,-2.72773
103,True,103,86,7084,39.27126,31.25768,0.09147374,0.8349515,5.477577,-45.25583,5.826988,-43.38614,20.07571,-6.791092
104,True,104,87,8984,42.07537,27.31037,0.1921193,0.8365384,45.13857,-14.89967,43.90385,-16.47493,22.37188,-52.62321
105,True,105,87,3594,6.219131,29.61852,0.1947691,0.8285714,12.58536,-25.07245,14.31067,-23.9623,9.907104,-28.35363
106,True,106,88,4144,28.66865,44.89217,0.0,0.8301887,36.19837,-37.10468,37.28014,-35.36541,22.74242,-60.07449
107,True,107,89,4666,25.37412,40.6557,0.0,0.8317757,39.99748,-45.96668,41.85712,-46.90411,62.40646,-32.01888
108,True,108,90,1436,32.24829,40.37542,0.0,0.8333333,20.72981,-32.8091,22.59827,-31.93094,48.95961,-50.50597
109,True,109,91,4822,63.23999,55.31986,0.0,0.8348624,43.36884,-66.75027,42.51282,-64.94401,14.4776,-8.257835
110,True,110,92,5516,39.05923,38.59286,0.0,0.8363636,60.86087,-3.337486,59.15138,-3.887825,22.3884,-17.08274
111,True,111,93,2032,16.21896,18.14986,0.1850394,0.8378378,26.78494,-27.93586,25.0035,-29.00398,8.94381,-31.27131
112,True,112,94,3668,31.64197,36.56498,0.0,0.8392857,41.34308,-15.59329,42.46195,-17.2865,50.13901,-47.98303
113,True,113,95,19134,46.56577,27.34271,0.1489495,0.840708,50.04124,-59.81997,49.28197,-57.92401,5.663986,-41.61975
114,True,114,96,1074,38.92858,18.33132,0.4301676,0.8421053,10.03454,-24.24346,11.60109,-24.63763,50.08713,-30.49076
115,True,115,97,3094,50.25655,30.69998,0.2766645,0.8434783,67.61021,-67.31553,65.76956,-66.34141,43.77431,-21.15445
116,True,116,97,6616,1.100109,6.304973,0.9247279,0.8362069,6.971733,-5.261887,8.31797,-4.031036,9.226028,-4.651123
117,True,117,97,1554,0.8730464,17.39429,0.4710425,0.8290598,45.10869,-23.01931,46.32335,-24.36036,45.90222,-25.12501
118,True,118,98,782,56.01078,64.58212,0.0,0.8305085,28.59337,-51.63237,26.59274,-51.19957,66.89417,-12.30225
119,True,119,98,3028,0.7630895,11.76304,0.5317041,0.8235294,53.74649,-28.64468,53.20172,-30.36406,52.48709,-30.09693
120,True,120,99,13976,78.42451,52.5283,0.0,0.825,62.55441,-56.76903,61.77432,-58.69269,3.205772,-6.538193
121,True,121,100,2758,22.81322,30.96347,0.1211023,0.8264463,59.33928,-29.64558,58.30345,-31.4142,47.28264,-51.38878
122,True,122,101,5536,21.80301,20.59511,0.3229769,0.8278689,13.38937,-61.9444,11.76086,-60.72085,29.56892,-48.14148
123,True,123,102,944,22.72713,19.40111,0.0,0.8292683,65.36346,-14.21806,64.73633,-16.05793,42.15308,-18.609
124,True,124,103,3718,65.64371,50.83229,0.0,0.8306451,63.48016,-25.68433,62.14737,-27.26221,10.61917,-67.9304
125,True,125,103,8402,5.058907,25.54019,0.1890026,0.824,18.50226,-20.65705,20.40567,-20.94367,15.38673,-20.30943
126,True,126,104,3924,35.78265,28.42247,0.2268094,0.8253968,4.978325,-23.04155,5.626083,-21.40116,38.40904,-35.74222
127,True,127,105,1940,69.66399,55.3761,0.0,0.8267717,49.57928,-65.19817,50.86064,-65.41013,4.256386,-13.63078
128,True,128,105,2004,0.8432682,16.66332,0.4510978,0.8203125,11.22187,-17.31506,12.63672,-17.31971,12.72189,-18.15862
129,True,129,106,1700,49.09212,37.96273,0.0,0.8217054,44.77528,-24.85099,43.70807,-23.11221,9.135376,-57.96539
130,True,130,107,4492,63.99797,31.29052,0.2101514,0.8230769,68.10904,-24.07239,66.32317,-25.06064,3.245949,-14.24448
131,True,131,108,2478,44.34907,39.167,0.0,0.8244275,67.77121,-18.81687,65.79034,-19.37011,35.9705,-52.19717
132,True,132,109,8256,62.62154,37.6227,0.06104651,0.8257576,16.8595,-66.29561,17.95517,-65.81914,21.31778,-3.287971
133,True,133,110,5456,31.87123,30.47587,0.0,0.8270677,66.99567,-42.91696,67.76099,-41.01997,41.38333,-23.13208
134,True,134,110,6576,2.672697,26.74908,0.4169708,0.8208955,49.85931,-32.88446,50.50638,-34.53748,50.70544,-37.20273
135,True,135,110,2800,1.039666,4.050658,1.0,0.8148148,28.9881,-66.53785,27.77219,-65.06665,28.20198,-64.12011
136,True,136,110,9742,2.898524,33.26986,0.1615685,0.8088235,30.6773,-33.67776,29.15898,-35.02633,29.21807,-32.12844
137,True,137,111,12184,44.16821,38.68076,0.09816153,0.810219,47.19389,-44.8602,49.257,-44.75859,62.92862,-2.759735
138,True,138,112,2274,26.65582,32.56216,0.0,0.8115942,14.75041,-26.29447,16.13123,-24.74686,40.59387,-35.33482
139,True,139,113,1836,13.7722,15.03897,0.2178649,0.8129497,66.94,-40.14679,66.84604,-38.07762,63.94016,-24.61562
140,True,140,114,1740,60.6301,30.45432,0.2126437,0.8142857,3.995529,-6.539757,6.031517,-6.289734,46.26846,-51.64355
141,True,141,115,5922,65.08112,47.96403,0.0,0.8156028,46.29876,-66.78165,45.66144,-64.86777,65.07898,-2.750946
142,True,142,116,1050,21.43182,21.80549,0.0,0.8169014,25.15306,-45.04696,26.54903,-46.55727,40.396,-62.91521
143,True,143,117,15556,34.87995,31.02135,0.218308,0.8181818,34.32118,-9.941216,35.48167,-8.799042,60.71634,-32.87852
144,True,144,118,1708,29.02044,17.30277,0.3934426,0.8194444,40.37666,-31.3972,41.1903,-29.51464,12.42588,-25.66856
145,True,145,118,4422,0.922788,3.190022,1.0,0.8137931,54.76909,-51.13468,53.15129,-52.31501,52.33499,-51.88472
146,True,146,119,2760,26.79745,28.31128,0.1507246,0.8150685,40.98747,-67.22047,41.20038,-65.19549,22.20705,-46.29161
147,True,146,119,20000,0,42.22338,0.0262,0.8150685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
148,True,147,120,3372,22.52672,11.52999,0.6215895,0.8163266,3.723282,-18.71864,5.429161,-18.68751,12.2677,-40.15108
149,True,148,121,2648,18.50807,33.74309,0.0,0.8175676,25.57391,-33.42696,25.6788,-31.36963,12.66544,-18.20934
150,True,148,121,20000,0,42.29304,0.0751,0.8175676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
151,True,149,121,6666,1.751268,23.40285,0.1227123,0.8120806,20.30798,-41.75468,18.86093,-42.36923,17.97799,-40.85706
152,True,150,122,4314,71.12169,23.95336,0.2892907,0.8133333,8.28437,-57.50807,8.162148,-55.46434,57.9436,-4.669647
153,True,151,123,534,28.82078,28.54001,0.0,0.8145695,18.8043,-55.93763,20.70631,-55.18941,11.89316,-27.74932
154,True,152,124,9922,18.89655,25.99826,0.2213264,0.8157895,35.13115,-51.88106,36.07566,-53.66271,19.7979,-44.06512
155,True,153,125,2608,53.42979,36.43132,0.0,0.8169935,68.0625,-18.30439,66.43942,-19.04512,14.26754,-7.519852
156,True,154,126,16264,41.99756,31.75031,0.1794147,0.8181818,36.92618,-33.64337,38.01639,-35.37452,68.65727,-64.09534
157,True,155,127,2654,52.13049,23.20654,0.2931424,0.8193548,53.54288,-67.47541,53.80179,-65.64717,31.55633,-18.50137
158,True,156,128,8784,35.53424,35.8556,0.07490893,0.8205128,33.35429,-53.18271,35.06681,-52.86915,68.65244,-64.47361
159,True,157,129,3412,16.67812,24.0412,0.04806565,0.821656,3.712395,-23.34647,5.33783,-22.39273,3.237953,-5.848251
160,True,158,129,1250,0.8550196,19.51812,0.3664,0.8164557,68.07684,-29.88432,66.08638,-29.32748,65.89761,-28.49358
161,True,159,129,14886,1.959089,42.08105,0.05669757,0.8113208,67.73322,-66.92159,66.87567,-65.09808,68.67487,-64.32345
162,True,160,129,5432,4.369188,33.43571,0.04933726,0.80625,44.72991,-13.97131,43.62094,-15.06001,42.69141,-10.7913
163,True,161,130,3804,20.35187,49.91657,0.0,0.8074534,52.8383,-35.29696,54.42351,-34.0637,46.27974,-52.71517
164,True,162,131,5404,57.03115,44.83614,0.0,0.808642,34.56474,-14.13886,35.71436,-14.98704,68.66733,-61.53416
165,True,162,131,20000,0,51.33491,0.0,0.808642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
166,True,163,132,1926,27.64965,23.52233,0.0,0.8098159,46.7198,-36.41117,44.80299,-36.56282,45.05111,-64.21132
167,True,164,132,9906,3.351377,17.04514,0.525742,0.8048781,19.14798,-44.04082,20.61535,-45.48065,21.07575,-48.80024
168,True,165,133,5500,51.95094,24.12249,0.3265454,0.8060606,55.40347,-65.05102,53.51588,-65.09312,23.29159,-22.83922
169,True,166,134,4690,18.01286,30.76574,0.1496802,0.8072289,3.516823,-3.605858,4.309723,-5.51181,20.46296,-13.48195
170,True,167,135,12196,42.70362,42.89761,0.0,0.8083832,62.36206,-24.97608,62.35829,-22.933,68.70076,-65.16264
171,True,168,136,7102,45.49791,24.38786,0.01154604,0.8095238,43.86322,-67.21076,43.08411,-65.28968,7.320686,-37.16432
172,True,169,137,2336,23.08372,16.03762,0.3150685,0.8106509,48.08842,-30.95718,50.06325,-30.75072,45.55341,-8.11203
173,True,169,137,20000,0,44.82189,0.0275,0.8106509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
174,True,170,137,1030,4.476377,4.775303,1.0,0.8058823,55.52582,-8.499741,53.45923,-8.25444,49.03561,-8.939323
175,True,171,138,708,37.35761,34.27374,0.0,0.8070176,8.351845,-67.10279,8.986145,-65.15382,28.74832,-33.45241
176,True,172,139,8054,31.07611,42.39958,0.0,0.8081396,46.81107,-43.49542,48.80873,-43.18736,17.74062,-42.48382
177,True,173,140,2862,31.22707,13.95965,0.6631726,0.8092486,67.14111,-12.2781,65.99591,-13.98727,55.14778,-43.2694
178,True,174,140,4088,2.138523,5.031146,0.9569471,0.8045977,51.53984,-11.93639,53.05786,-10.55907,51.02876,-9.883759
179,True,175,141,6564,48.66565,59.40594,0.0,0.8057143,51.31189,-66.6955,51.51355,-64.65229,39.32573,-17.53753
180,True,176,142,5660,69.99602,43.92801,0.0,0.8068182,67.7402,-60.33524,65.70686,-60.24372,20.87425,-6.489876
181,True,177,143,2212,30.90345,23.84649,0.2115732,0.8079096,19.78722,-27.22159,20.48655,-29.16222,8.931969,-57.82424
182,True,178,144,434,48.99479,47.10106,0.0,0.8089887,15.22472,-62.03246,16.87771,-61.23344,46.47321,-22.18806
183,True,179,145,13488,53.51752,32.7719,0.1595492,0.8100559,68.06662,-9.366058,66.9335,-10.75587,68.70349,-64.24393
184,True,180,146,3544,35.60127,40.25248,0.0,0.8111111,21.81496,-56.0434,21.68522,-54.02234,26.07753,-18.69306
185,True,181,147,2438,36.62376,27.71498,0.05004102,0.8121547,36.69849,-57.70265,38.78265,-57.84736,23.41969,-24.60163
186,True,182,148,2316,45.67612,37.14774,0.0,0.8131868,67.78815,-27.50381,65.79117,-27.09669,38.9063,-64.02238
187,True,183,148,5908,4.82231,27.4697,0.1651997,0.8087432,25.11636,-29.9875,23.76208,-31.49862,26.02277,-27.23952
188,True,183,148,20000,0,35.5847,0.1448,0.8087432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
189,True,184,148,2980,0.917201,22.3341,0.2328859,0.8043478,66.04782,-28.39606,66.61075,-30.09603,65.8577,-30.61961
190,True,185,149,19292,60.61237,39.45758,0.01824591,0.8054054,22.83627,-5.397385,21.0822,-4.625648,28.62146,-64.76729
191,True,186,150,2990,21.51861,26.62335,0.1431438,0.8064516,46.23721,-59.77506,44.96913,-59.04331,24.28459,-53.11066
192,True,187,151,10696,51.24383,26.16335,0.3369484,0.8074867,57.44235,-42.76665,56.81187,-41.50583,18.61826,-7.342026
193,True,188,152,886,61.77082,58.51457,0.0,0.8085107,45.19785,-4.672775,44.12202,-5.70472,8.48362,-56.15804
194,True,189,153,1860,20.40596,44.65533,0.0,0.8095238,66.26791,-17.18317,66.22598,-15.72155,48.32339,-25.51398
195,True,190,154,3808,83.72065,56.95228,0.04726891,0.8105263,3.578903,-9.743561,4.684212,-9.066765,68.68857,-63.03518
196,True,191,155,6698,11.82768,29.84486,0.1304867,0.8115183,16.83089,-19.81197,18.73701,-20.5284,30.34889,-18.27934
197,True,192,156,4158,39.07805,36.23874,0.0,0.8125,44.37187,-64.45471,42.43459,-65.09072,25.21107,-30.01335
198,True,193,157,4828,44.78883,38.47569,0.1176471,0.8134715,31.21382,-66.93739,29.67321,-65.63329,44.12621,-23.24096
199,True,194,158,5998,55.00012,37.05186,0.0,0.814433,16.13336,-27.2515,15.84154,-25.34921,66.9632,-45.63668
200,True,195,159,6960,35.68443,42.38226,0.0,0.8153846,21.7446,-47.19671,20.57652,-45.49129,48.22054,-22.92666
201,True,196,160,2294,18.0189,15.05306,0.2510898,0.8163266,40.72041,-30.44257,42.66663,-31.04181,60.1395,-26.64076
202,True,197,161,6636,34.84868,33.04534,0.0,0.8172589,53.09831,-49.00136,54.46567,-47.55934,35.32001,-18.44135
203,True,198,162,1320,45.42009,43.36008,0.0,0.8181818,48.2281,-30.45748,46.27966,-31.14376,8.072456,-55.70362
204,True,199,163,5440,15.46836,26.71417,0.1875,0.8190955,10.9115,-23.99603,12.03342,-25.29005,22.36855,-36.79898
205,True,200,164,12304,25.93603,34.48689,0.1950585,0.82,25.35555,-33.27094,25.43716,-31.24195,14.35542,-7.792923
206,True,201,164,13448,2.943275,40.64614,0.01963117,0.8159204,43.83952,-38.08243,45.24213,-37.88641,45.19765,-40.82932
207,True,202,165,4658,39.17452,16.67218,0.4401031,0.8168317,19.92244,-26.5731,20.55936,-28.37647,54.24567,-8.379578
208,True,203,166,10304,47.39919,45.72147,0.01533385,0.817734,43.39449,-62.35471,44.78839,-63.90717,31.85878,-18.30555
209,True,204,166,1228,6.545635,11.1863,0.6384365,0.8137255,40.6689,-52.86099,42.01041,-54.297,47.53636,-57.80459
210,True,205,167,7354,39.96443,25.93437,0.07424531,0.8146341,6.896988,-56.04705,7.195602,-57.84473,39.80244,-34.73801
211,True,206,168,1074,32.21016,41.77304,0.0,0.815534,59.91933,-34.02173,57.9481,-34.5588,37.44855,-9.714035
212,True,207,169,2282,24.64869,17.63508,0.2778265,0.8164251,46.36334,-42.11032,47.96779,-43.37613,35.51526,-64.64771
